Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Van Den Einde, Yael Dahlia","
SE 101B - Mechanics II: Dynamics (A)
",SP23,47,"
32
","
93.8%
","
93.8%
","
11.69
","
C+ (2.66)
","
C+ (2.33)
"
"Todd, Michael","
SE 101B - Mechanics II: Dynamics (A)
",WI23,128,"
50
","
82.6%
","
97.8%
","
8.37
","
C+ (2.53)
","
C+ (2.47)
"
"Baek, Jonghyuk","
SE 101B - Mechanics II: Dynamics (A)
",SP22,27,"
4
","
50.0%
","
25.0%
","
7.00
","
C+ (2.50)
","
B (3.08)
"
"Todd, Michael","
SE 101B - Mechanics II: Dynamics (A)
",WI22,94,"
76
","
92.1%
","
96.1%
","
8.05
","
B- (2.95)
","
C+ (2.68)
"
"Funderburk, Morgan Leigh","
SE 101B - Mechanics II: Dynamics (B)
",S221,12,"
6
","
83.3%
","
66.7%
","
8.83
","
B- (2.83)
","
N/A
"
"Chadha, Mayank","
SE 101B - Mechanics II: Dynamics (A)
",SP21,19,"
10
","
90.0%
","
90.0%
","
6.10
","
B (3.00)
","
N/A
"
"Todd, Michael","
SE 101B - Mechanics II: Dynamics (A)
",WI21,85,"
29
","
75.9%
","
75.9%
","
7.60
","
B (3.04)
","
C+ (2.65)
"
"Chavez Morales, Rodrigo Enrique","
SE 101B - Mechanics II: Dynamics (A)
",S220,26,"
10
","
40.0%
","
55.6%
","
9.50
","
C+ (2.60)
","
C+ (2.57)
"
"Todd, Michael","
SE 101B - Mechanics II: Dynamics (B)
",SP20,34,"
17
","
94.1%
","
100.0%
","
6.62
","
B (3.14)
","
B (3.08)
"
"Eliasson, Veronica","
SE 101B - Mechanics II: Dynamics (A)
",WI20,41,"
40
","
82.5%
","
95.0%
","
12.00
","
C+ (2.68)
","
C+ (2.51)
"
"Eliasson, Veronica","
SE 101B - Mechanics II: Dynamics (B)
",WI20,44,"
42
","
83.3%
","
92.9%
","
11.98
","
B- (2.90)
","
B- (2.76)
"
"Eliasson, Veronica","
SE 101B - Mechanics II: Dynamics (A)
",S219,13,"
13
","
100.0%
","
100.0%
","
10.81
","
B- (2.77)
","
N/A
"
"Ghazinejad, Maziar","
SE 101B - Mechanics II: Dynamics (A)
",SP19,10,"
10
","
90.0%
","
100.0%
","
7.50
","
B- (2.70)
","
N/A
"
"Friend, James Robert","
SE 101B - Mechanics II: Dynamics (B)
",SP19,9,"
8
","
75.0%
","
87.5%
","
12.50
","
C+ (2.38)
","
N/A
"
"Eliasson, Veronica","
SE 101B - Mechanics II: Dynamics (A)
",WI19,45,"
44
","
97.7%
","
97.7%
","
10.77
","
C+ (2.68)
","
C (2.23)
"
"Amaddeo, Carmen N.","
SE 101B - Mechanics II: Dynamics (B)
",WI19,48,"
21
","
50.0%
","
60.0%
","
7.10
","
B- (2.85)
","
B- (2.81)
"
"Eliasson, Veronica","
SE 101B - Mechanics II: Dynamics (A)
",S118,11,"
9
","
88.9%
","
88.9%
","
13.39
","
B- (2.75)
","
N/A
"
"Friend, James Robert","
SE 101B - Mechanics II: Dynamics (A)
",SP18,21,"
5
","
75.0%
","
75.0%
","
7.70
","
B (3.00)
","
C+ (2.39)
"
"Eliasson, Veronica","
SE 101B - Mechanics II: Dynamics (D)
",WI18,41,"
36
","
66.7%
","
91.4%
","
12.11
","
C+ (2.60)
","
C+ (2.31)
"
"Eliasson, Veronica","
SE 101B - Mechanics II: Dynamics (E)
",WI18,32,"
26
","
84.6%
","
96.2%
","
11.19
","
B- (2.72)
","
C+ (2.31)
"
"Murakami, Hidenori","
SE 101B - Mechanics II: Dynamics (B)
",SP17,19,"
3
","
100.0%
","
66.7%
","
7.83
","
C+ (2.33)
","
N/A
"
"Eliasson, Jenny Veronica","
SE 101B - Mechanics II: Dynamics (A)
",WI17,79,"
46
","
56.8%
","
65.9%
","
12.05
","
C+ (2.57)
","
N/A
"
"Bahadori, Mohammad Yousef","
SE 101B - Mechanics II: Dynamics (A)
",S216,22,"
4
","
75.0%
","
50.0%
","
9.00
","
B+ (3.50)
","
C+ (2.64)
"
"Lubarda, Marko","
SE 101B - Mechanics II: Dynamics (A)
",SP16,31,"
6
","
83.3%
","
83.3%
","
8.10
","
B (3.17)
","
C+ (2.54)
"
"Bazilevs, Yuri","
SE 101B - Mechanics II: Dynamics (A)
",WI16,73,"
46
","
77.3%
","
68.2%
","
8.09
","
B- (2.79)
","
C+ (2.62)
"
"Hoger Conn, Anne","
SE 101B - Mechanics II: Dynamics (A)
",SP15,74,"
17
","
87.5%
","
43.8%
","
7.13
","
C+ (2.69)
","
N/A
"
"Benson, David J","
SE 101B - Mechanics II: Dynamics (A)
",WI15,127,"
54
","
70.4%
","
48.1%
","
8.01
","
B- (2.72)
","
C+ (2.53)
"
"Murakami, Hidenori","
SE 101B - Mechanics II: Dynamics (A)
",S214,32,"
4
","
75.0%
","
75.0%
","
9.00
","
B+ (3.50)
","
B- (2.88)
"
"Murakami, Hidenori","
SE 101B - Mechanics II: Dynamics (A)
",SP14,54,"
19
","
63.2%
","
42.1%
","
7.34
","
B- (2.79)
","
B- (2.73)
"
"Van Den Einde, Yael Dahlia","
SE 101B - Mechanics II: Dynamics (A)
",WI14,112,"
79
","
90.7%
","
89.3%
","
10.14
","
B (3.08)
","
C+ (2.50)
"
"Hoger Conn, Anne","
SE 101B - Mechanics II: Dynamics (A)
",FA13,17,"
7
","
85.7%
","
85.7%
","
9.64
","
B (3.14)
","
N/A
"
"Lubarda, Vlado","
SE 101B - Mechanics II: Dynamics (A)
",S213,30,"
5
","
100.0%
","
80.0%
","
8.90
","
B (3.20)
","
B- (2.79)
"
"Hoger Conn, Anne","
SE 101B - Mechanics II: Dynamics (A)
",SP13,43,"
11
","
90.9%
","
72.7%
","
9.59
","
B- (2.82)
","
C+ (2.31)
"
"Van Den Einde, Yael Dahlia","
SE 101B - Mechanics II: Dynamics (A)
",WI13,84,"
71
","
90.1%
","
84.5%
","
10.36
","
B (3.07)
","
C+ (2.59)
"
