Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Asaro, Robert J","
SE 110A - Solid Mechanics I (A)
",SP23,38,"
22
","
36.8%
","
22.2%
","
9.60
","
C (2.15)
","
C (2.21)
"
"Asaro, Robert J","
SE 110A - Solid Mechanics I (A)
",WI23,121,"
58
","
54.4%
","
21.8%
","
7.54
","
B (3.27)
","
B (3.25)
"
"Datta, Diptojit","
SE 110A - Solid Mechanics I (A)
",S122,12,"
11
","
100.0%
","
100.0%
","
9.23
","
B- (2.73)
","
N/A
"
"Asaro, Robert J","
SE 110A - Solid Mechanics I (A)
",WI22,89,"
54
","
67.3%
","
23.5%
","
8.42
","
B+ (3.50)
","
A- (3.72)
"
"Datta, Diptojit","
SE 110A - Solid Mechanics I (A)
",S121,10,"
8
","
100.0%
","
87.5%
","
7.75
","
C+ (2.50)
","
N/A
"
"Asaro, Robert J","
SE 110A - Solid Mechanics I (B)
",WI21,49,"
18
","
83.3%
","
50.0%
","
10.28
","
B+ (3.61)
","
B+ (3.61)
"
"Faraone, Gloria","
SE 110A - Solid Mechanics I (A)
",S120,13,"
9
","
100.0%
","
100.0%
","
10.06
","
B (3.25)
","
N/A
"
"Lubarda, Marko","
SE 110A - Solid Mechanics I (A)
",WI20,92,"
52
","
100.0%
","
82.2%
","
5.65
","
B+ (3.55)
","
B+ (3.52)
"
"Behrou, Reza","
SE 110A - Solid Mechanics I (A)
",WI19,46,"
46
","
100.0%
","
91.1%
","
7.12
","
B (3.20)
","
B+ (3.50)
"
"Amaddeo, Carmen N.","
SE 110A - Solid Mechanics I (B)
",WI19,48,"
14
","
83.3%
","
75.0%
","
7.00
","
B- (2.83)
","
C+ (2.69)
"
"Uang, Chia-Ming","
SE 110A - Solid Mechanics I (D)
",WI18,32,"
15
","
86.7%
","
93.3%
","
7.83
","
B (3.20)
","
N/A
"
"Lanza Di Scalea, Francesco","
SE 110A - Solid Mechanics I (E)
",WI18,48,"
45
","
97.7%
","
97.7%
","
7.59
","
B+ (3.32)
","
B- (2.87)
"
"Lanza Di Scalea, Francesco","
SE 110A - Solid Mechanics I (B)
",WI17,65,"
47
","
100.0%
","
93.6%
","
8.24
","
B+ (3.48)
","
B (3.20)
"
"Cai, Shengqiang","
SE 110A - Solid Mechanics I (A)
",FA16,29,"
6
","
100.0%
","
83.3%
","
7.17
","
B (3.17)
","
B- (2.97)
"
"Nemat-Nasser, Siavouche","
SE 110A - Solid Mechanics I (A)
",SP16,40,"
11
","
100.0%
","
90.9%
","
6.94
","
B+ (3.40)
","
B (3.05)
"
"Lanza Di Scalea, Francesco","
SE 110A - Solid Mechanics I (B)
",WI16,63,"
50
","
98.0%
","
92.0%
","
8.66
","
B (3.16)
","
B- (2.87)
"
"Nemat-Nasser, Siavouche","
SE 110A - Solid Mechanics I (A)
",FA15,29,"
8
","
100.0%
","
87.5%
","
6.25
","
B+ (3.50)
","
C+ (2.60)
"
"Lubarda, Marko","
SE 110A - Solid Mechanics I (A)
",S215,17,"
5
","
100.0%
","
100.0%
","
7.70
","
B- (2.75)
","
N/A
"
"Nemat-Nasser, Siavouche","
SE 110A - Solid Mechanics I (A)
",SP15,47,"
10
","
100.0%
","
100.0%
","
6.06
","
B (3.22)
","
B- (2.91)
"
"Lanza Di Scalea, Francesco","
SE 110A - Solid Mechanics I (A)
",WI15,100,"
72
","
94.2%
","
82.6%
","
7.85
","
B (3.06)
","
B- (2.81)
"
"Cai, Shengqiang","
SE 110A - Solid Mechanics I (A)
",FA14,19,"
8
","
85.7%
","
100.0%
","
7.93
","
A- (3.86)
","
N/A
"
"Lubarda, Marko","
SE 110A - Solid Mechanics I (A)
",S214,17,"
5
","
100.0%
","
100.0%
","
8.50
","
B (3.00)
","
N/A
"
"Nemat-Nasser, Siavouche","
SE 110A - Solid Mechanics I (A)
",SP14,75,"
23
","
100.0%
","
95.7%
","
6.50
","
B+ (3.57)
","
B+ (3.44)
"
"Lanza Di Scalea, Francesco","
SE 110A - Solid Mechanics I (A)
",WI14,125,"
101
","
90.0%
","
61.0%
","
8.21
","
B (3.02)
","
B- (2.93)
"
"Cai, Shengqiang","
SE 110A - Solid Mechanics I (A)
",FA13,22,"
5
","
100.0%
","
60.0%
","
7.30
","
B (3.20)
","
B+ (3.51)
"
"Nemat-Nasser, Siavouche","
SE 110A - Solid Mechanics I (A)
",SP13,36,"
9
","
100.0%
","
77.8%
","
5.61
","
B+ (3.33)
","
B (3.03)
"
"Stewart, Lauren Krista","
SE 110A - Solid Mechanics I (A)
",WI13,74,"
41
","
100.0%
","
97.6%
","
7.04
","
B+ (3.65)
","
B (3.16)
"
"Murakami, Hidenori","
SE 110A - Solid Mechanics I (A)
",FA12,32,"
12
","
100.0%
","
72.7%
","
8.06
","
B+ (3.55)
","
B (3.16)
"
