Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Akten, Mehmet","
VIS 149 - Contemporary Computer Topics (A)
",FA22,15,"
6
","
100.0%
","
100.0%
","
4.90
","
A (4.00)
","
N/A
"
"Yoldas, Pinar","
VIS 149 - Contemporary Computer Topics (A)
",S122,20,"
7
","
83.3%
","
83.3%
","
9.17
","
B+ (3.67)
","
A- (3.95)
"
"Stone, Patricia","
VIS 149 - Contemporary Computer Topics (A)
",SP22,16,"
4
","
100.0%
","
100.0%
","
9.83
","
B+ (3.33)
","
N/A
"
"Yoldas, Pinar","
VIS 149 - Contemporary Computer Topics (A)
",WI22,15,"
3
","
100.0%
","
100.0%
","
7.17
","
A (4.00)
","
N/A
"
"Crandall, Jordan","
VIS 149 - Contemporary Computer Topics (B)
",FA21,11,"
5
","
75.0%
","
75.0%
","
5.50
","
B (3.00)
","
N/A
"
"Yoldas, Pinar","
VIS 149 - Contemporary Computer Topics (A)
",S121,21,"
4
","
100.0%
","
100.0%
","
5.50
","
A (4.00)
","
A- (3.86)
"
"Stalbaum, Brett","
VIS 149 - Contemporary Computer Topics (A)
",WI21,12,"
4
","
100.0%
","
100.0%
","
3.00
","
A (4.00)
","
N/A
"
"Crandall, Jordan","
VIS 149 - Contemporary Computer Topics (A)
",FA20,12,"
3
","
66.7%
","
66.7%
","
8.50
","
B+ (3.67)
","
N/A
"
"Yoldas, Pinar","
VIS 149 - Contemporary Computer Topics (A)
",S220,20,"
4
","
75.0%
","
75.0%
","
5.50
","
C (2.25)
","
B+ (3.67)
"
"Bratton, Benjamin H.","
VIS 149 - Contemporary Computer Topics (A)
",FA19,14,"
8
","
87.5%
","
100.0%
","
7.25
","
B+ (3.57)
","
N/A
"
"Alexander, Amy J","
VIS 149 - Contemporary Computer Topics (A)
",SP19,16,"
5
","
100.0%
","
80.0%
","
3.70
","
B+ (3.40)
","
N/A
"
"Bratton, Benjamin H.","
VIS 149 - Contemporary Computer Topics (A)
",FA18,15,"
4
","
50.0%
","
50.0%
","
7.50
","
B (3.25)
","
N/A
"
"Stalbaum, Brett","
VIS 149 - Contemporary Computer Topics (A)
",SP18,13,"
7
","
100.0%
","
100.0%
","
7.36
","
A- (3.86)
","
N/A
"
"Yoldas, Pinar","
VIS 149 - Contemporary Computer Topics (B)
",SP18,14,"
12
","
91.7%
","
100.0%
","
6.50
","
A- (3.75)
","
N/A
"
"Stalbaum, Brett","
VIS 149 - Contemporary Computer Topics (A)
",WI18,19,"
8
","
100.0%
","
100.0%
","
6.00
","
A- (3.75)
","
N/A
"
"Brown, Sheldon Glenn","
VIS 149 - Contemporary Computer Topics (A)
",WI17,13,"
7
","
83.3%
","
66.7%
","
10.50
","
A (4.00)
","
N/A
"
"Stalbaum, Brett","
VIS 149 - Contemporary Computer Topics (A)
",SP16,18,"
8
","
100.0%
","
100.0%
","
3.25
","
A (4.00)
","
N/A
"
"Dominguez, Ricardo","
VIS 149 - Contemporary Computer Topics (A)
",WI16,11,"
4
","
100.0%
","
100.0%
","
3.83
","
B+ (3.33)
","
N/A
"
"Bratton, Benjamin H.","
VIS 149 - Contemporary Computer Topics (A)
",SP15,15,"
13
","
91.7%
","
100.0%
","
2.83
","
A- (3.82)
","
N/A
"
"Spellman, Lisa Naomi","
VIS 149 - Contemporary Computer Topics (A)
",FA13,10,"
4
","
100.0%
","
75.0%
","
5.00
","
B+ (3.50)
","
N/A
"
"Bratton, Benjamin H.","
VIS 149 - Contemporary Computer Topics (A)
",SP13,8,"
3
","
100.0%
","
100.0%
","
5.83
","
B+ (3.67)
","
N/A
"
"Crandall, Jordan                   ","
VIS 149 - Contemporary Computer Topics   (A)
",FA10,10,"
9
","
77.8%
","
100.0%
","
5.83
","
A- (3.78)
","
N/A
"
"Stalbaum, Brett                    ","
VIS 149 - Contemporary Computer Topics   (B)
",FA10,16,"
7
","
85.7%
","
100.0%
","
6.50
","
B (3.29)
","
N/A
"
"Crandall, Jordan                   ","
VIS 149 - Contemporary Computer Topics   (A)
",SP10,16,"
4
","
50.0%
","
75.0%
","
3.50
","
A (4.00)
","
N/A
"
"Brown, Sheldon Glenn               ","
VIS 149 - Contemporary Computer Topics   (A)
",WI10,13,"
4
","
100.0%
","
100.0%
","
11.00
","
A (4.00)
","
N/A
"
"Dominguez, Ricardo                 ","
VIS 149 - Contemporary Computer Topics   (B)
",WI10,11,"
4
","
50.0%
","
75.0%
","
7.17
","
B+ (3.67)
","
N/A
"
"Manovich, Lev Z                    ","
VIS 149 - Contemporary Computer Topics   (A)
",FA09,13,"
11
","
72.7%
","
72.7%
","
3.59
","
B+ (3.55)
","
N/A
"
"Bratton, Benjamin H.               ","
VIS 149 - Contemporary Computer Topics   (B)
",SP09,14,"
14
","
71.4%
","
64.3%
","
5.36
","
B+ (3.57)
","
N/A
"
"Alexander, Amy J                   ","
VIS 149 - Contemporary Computer Topics   (A)
",FA08,15,"
11
","
100.0%
","
100.0%
","
3.59
","
A- (3.73)
","
N/A
"
"Manovich, Lev Z               ","
VIS 149 - Contemporary Computer Topics   (C)
",SP08,15,"
9
","
100.0%
","
88.9%
","
6.06
","
A- (3.89)
","
N/A
"
"Boyer, Steve                  ","
VIS 149 - Contemporary Computer Topics   (C)
",FA07,14,"
11
","
90.9%
","
100.0%
","
2.68
","
A- (3.91)
","
N/A
"
