Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Vangenderen, Monique Luise","
VIS 106C - Painting: Portfolio Projects (A)
",SP23,18,"
11
","
100.0%
","
100.0%
","
12.70
","
A- (3.90)
","
N/A
"
"De Luca, Mara Julia","
VIS 106C - Painting: Portfolio Projects (A)
",FA22,15,"
13
","
100.0%
","
92.3%
","
8.81
","
A- (3.85)
","
N/A
"
"Vangenderen, Monique Luise","
VIS 106C - Painting: Portfolio Projects (A)
",SP22,14,"
7
","
100.0%
","
100.0%
","
9.83
","
B+ (3.67)
","
N/A
"
"Vangenderen, Monique Luise","
VIS 106C - Painting: Portfolio Projects (A)
",FA21,13,"
4
","
100.0%
","
100.0%
","
13.00
","
A- (3.75)
","
N/A
"
"Vangenderen, Monique Luise","
VIS 106C - Painting: Portfolio Projects (A)
",WI21,15,"
10
","
100.0%
","
100.0%
","
9.61
","
B+ (3.67)
","
N/A
"
"Ortiz-Torres, Ruben","
VIS 106C - Painting: Portfolio Projects (A)
",FA20,13,"
6
","
100.0%
","
50.0%
","
11.50
","
B+ (3.67)
","
N/A
"
"De Luca, Mara Julia","
VIS 106C - Painting: Portfolio Projects (A)
",WI20,16,"
5
","
100.0%
","
100.0%
","
11.00
","
A- (3.75)
","
N/A
"
"Vangenderen, Monique Luise","
VIS 106C - Painting: Portfolio Projects (A)
",FA19,13,"
8
","
100.0%
","
100.0%
","
7.00
","
B+ (3.57)
","
N/A
"
"Lajarin-Encina, Aitor","
VIS 106C - Painting: Portfolio Projects (A)
",FA18,15,"
7
","
100.0%
","
100.0%
","
13.07
","
A (4.00)
","
N/A
"
"Lajarin-Encina, Aitor","
VIS 106C - Painting: Portfolio Projects (A)
",WI18,14,"
9
","
100.0%
","
100.0%
","
6.28
","
A- (3.71)
","
N/A
"
"Bedford, Elizabeth W","
VIS 106C - Painting: Portfolio Projects (A)
",SP17,15,"
9
","
100.0%
","
88.9%
","
8.28
","
A (4.00)
","
N/A
"
"Vangenderen, Monique Luise","
VIS 106C - Painting: Portfolio Projects (A)
",WI17,11,"
7
","
75.0%
","
75.0%
","
10.50
","
A- (3.75)
","
N/A
"
"Bedford, Elizabeth W","
VIS 106C - Painting: Portfolio Projects (A)
",SP16,16,"
14
","
100.0%
","
100.0%
","
6.36
","
A- (3.85)
","
N/A
"
"Vangenderen, Monique Luise","
VIS 106C - Painting: Portfolio Projects (A)
",WI16,16,"
12
","
100.0%
","
100.0%
","
9.33
","
A- (3.83)
","
N/A
"
"Ortiz-Torres, Ruben","
VIS 106C - Painting: Portfolio Projects (A)
",WI15,13,"
5
","
80.0%
","
20.0%
","
6.10
","
B+ (3.60)
","
N/A
"
"Gutierrez, Abel Sanchez","
VIS 106C - Painting: Portfolio Projects (A)
",WI14,17,"
13
","
100.0%
","
92.3%
","
8.96
","
A- (3.85)
","
N/A
"
"Adler, Amy","
VIS 106C - Painting: Portfolio Projects (A)
",WI13,23,"
12
","
100.0%
","
100.0%
","
5.59
","
A (4.00)
","
A- (3.94)
"
"Gutierrez, Abel Sanchez","
VIS 106C - Painting: Portfolio Projects (B)
",FA12,8,"
7
","
100.0%
","
100.0%
","
10.50
","
A- (3.71)
","
N/A
"
