Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Murakami, Hidenori                 ","
MAE 9 - C/C++ Programming              (A)
",FA10,190,"
108
","
86.8%
","
70.5%
","
5.65
","
A- (3.71)
","
B (3.26)
"
"de Oliveira, Mauricio              ","
MAE 9 - C/C++ Programming              (B)
",FA10,190,"
110
","
69.1%
","
75.5%
","
8.39
","
B+ (3.41)
","
B+ (3.30)
"
"Lubarda, Vlado                     ","
MAE 9 - C/C++ Programming              (A)
",SP10,132,"
55
","
79.6%
","
79.6%
","
5.77
","
B+ (3.57)
","
B (3.06)
"
"Lubarda, Vlado                     ","
MAE 9 - C/C++ Programming              (A)
",WI10,189,"
61
","
81.7%
","
71.2%
","
7.29
","
B+ (3.68)
","
B (3.25)
"
"Lubarda, Vlado                     ","
MAE 9 - C/C++ Programming              (A)
",FA09,224,"
119
","
73.3%
","
74.8%
","
6.01
","
B+ (3.68)
","
B (3.26)
"
"Lubarda, Vlado                     ","
MAE 9 - C/C++ Programming              (B)
",FA09,202,"
65
","
90.8%
","
93.8%
","
5.38
","
A- (3.85)
","
B (3.26)
"
"Lubarda, Vlado                     ","
MAE 9 - C/C++ Programming              (A)
",SP09,103,"
38
","
80.6%
","
77.1%
","
6.77
","
A- (3.75)
","
B (3.11)
"
"Lubarda, Vlado","
MAE 9 - C/C++ Programming              (A)
",WI09,157,"
40
","
94.7%
","
89.5%
","
5.30
","
B+ (3.68)
","
B (3.15)
"
"Murakami, Hidenori","
MAE 9 - C/C++ Programming              (B)
",WI09,107,"
39
","
89.5%
","
91.7%
","
4.55
","
B+ (3.66)
","
B (3.23)
"
"Lubarda, Vlado                     ","
MAE 9 - C/C++ Programming              (A)
",FA08,282,"
110
","
84.5%
","
80.9%
","
5.14
","
A- (3.78)
","
B+ (3.47)
"
"Lubarda, Vlado                     ","
MAE 9 - C/C++ Programming              (B)
",FA08,158,"
33
","
84.8%
","
78.8%
","
4.80
","
A- (3.84)
","
B+ (3.47)
"
"Murakami, Hidenori                 ","
MAE 9 - C/C++ Programming              (A)
",SU08,29,"
16
","
87.5%
","
93.8%
","
6.50
","
B+ (3.38)
","
N/A
"
"Lubarda, Vlado                ","
MAE 9 - C/C++ Programming              (A)
",SP08,115,"
39
","
92.3%
","
92.3%
","
6.50
","
A- (3.77)
","
B+ (3.41)
"
"Lubarda, Vlado                ","
MAE 9 - C/C++ Programming              (A)
",WI08,206,"
67
","
80.6%
","
85.1%
","
5.77
","
B+ (3.57)
","
B (3.22)
"
"Lubarda, Vlado                ","
MAE 9 - C/C++ Programming              (B)
",FA07,203,"
58
","
79.3%
","
93.0%
","
6.36
","
A- (3.75)
","
B (3.29)
"
"Murakami, Hidenori            ","
MAE 9 - C/C++ Programming              (A)
",SU07,32,"
18
","
83.3%
","
94.4%
","
6.83
","
B+ (3.56)
","
N/A
"
