Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Llewellyn Smith, Stefan G.","
MAE 101B - Advanced Fluid Mechanics (A)
",SP23,58,"
36
","
74.3%
","
79.4%
","
7.32
","
B (3.09)
","
B- (2.92)
"
"Nomura, Keiko K.","
MAE 101B - Advanced Fluid Mechanics (B)
",SP23,101,"
90
","
91.1%
","
90.0%
","
8.21
","
B (3.09)
","
B- (2.77)
"
"Bahadori, Mohammad Yousef","
MAE 101B - Advanced Fluid Mechanics (A)
",WI23,118,"
105
","
91.4%
","
97.1%
","
7.78
","
B (3.13)
","
B- (2.77)
"
"Bilgin, Eylul","
MAE 101B - Advanced Fluid Mechanics (A)
",S222,27,"
7
","
100.0%
","
100.0%
","
8.21
","
B+ (3.43)
","
B- (2.84)
"
"Nomura, Keiko K.","
MAE 101B - Advanced Fluid Mechanics (A)
",SP22,97,"
89
","
92.0%
","
96.6%
","
8.16
","
B (3.19)
","
B- (2.79)
"
"Miller, David R.","
MAE 101B - Advanced Fluid Mechanics (B)
",SP22,71,"
43
","
88.4%
","
76.7%
","
9.76
","
B (3.16)
","
B (3.12)
"
"Llewellyn Smith, Stefan G.","
MAE 101B - Advanced Fluid Mechanics (A)
",WI22,75,"
43
","
90.7%
","
93.0%
","
7.24
","
B (3.21)
","
B- (2.91)
"
"Bahadori, Mohammad Yousef","
MAE 101B - Advanced Fluid Mechanics (A)
",S221,32,"
23
","
87.0%
","
78.3%
","
9.72
","
C+ (2.65)
","
C+ (2.39)
"
"Miller, David R.","
MAE 101B - Advanced Fluid Mechanics (A)
",SP21,6,"
5
","
100.0%
","
100.0%
","
7.30
","
B+ (3.40)
","
N/A
"
"Nomura, Keiko K.","
MAE 101B - Advanced Fluid Mechanics (B)
",SP21,115,"
101
","
98.0%
","
97.0%
","
7.73
","
B+ (3.32)
","
B (3.15)
"
"Llewellyn Smith, Stefan G.","
MAE 101B - Advanced Fluid Mechanics (A)
",WI21,78,"
57
","
98.2%
","
85.7%
","
7.93
","
B (3.29)
","
B (3.24)
"
"Shukla, Isha","
MAE 101B - Advanced Fluid Mechanics (A)
",S220,33,"
11
","
100.0%
","
90.9%
","
10.50
","
B (3.00)
","
B (3.11)
"
"Nomura, Keiko K.","
MAE 101B - Advanced Fluid Mechanics (A)
",SP20,212,"
175
","
97.1%
","
94.8%
","
8.07
","
B (3.21)
","
B+ (3.68)
"
