Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Anderson, Mark Ronald","
MAE 2 - Intro to Aerospace Engineering (A)
",FA22,148,"
63
","
100.0%
","
98.4%
","
3.58
","
B+ (3.66)
","
B+ (3.34)
"
"Bahadori, Mohammad Yousef","
MAE 2 - Intro to Aerospace Engineering (A)
",FA21,61,"
49
","
95.7%
","
87.0%
","
6.07
","
B (3.20)
","
B+ (3.32)
"
"Qi, Huihui","
MAE 2 - Intro to Aerospace Engineering (B)
",FA21,87,"
82
","
97.6%
","
97.6%
","
5.34
","
B+ (3.43)
","
B- (2.99)
"
"Bahadori, Mohammad Yousef","
MAE 2 - Intro to Aerospace Engineering (A)
",FA20,65,"
54
","
90.6%
","
86.8%
","
6.80
","
B (3.11)
","
B (3.17)
"
"Hwang, John T","
MAE 2 - Intro to Aerospace Engineering (B)
",FA20,76,"
62
","
100.0%
","
98.3%
","
7.48
","
B (3.18)
","
B+ (3.66)
"
"Anderson, Mark Ronald","
MAE 2 - Intro to Aerospace Engineering (A)
",FA19,159,"
72
","
97.1%
","
97.1%
","
3.83
","
B+ (3.66)
","
B+ (3.43)
"
"Anderson, Mark Ronald","
MAE 2 - Intro to Aerospace Engineering (A)
",FA18,132,"
44
","
97.7%
","
100.0%
","
2.92
","
A- (3.79)
","
B+ (3.35)
"
"Anderson, Mark Ronald","
MAE 2 - Intro to Aerospace Engineering (A)
",FA17,172,"
71
","
95.7%
","
98.5%
","
3.67
","
B+ (3.65)
","
B+ (3.45)
"
"Anderson, Mark Ronald","
MAE 2 - Intro to Aerospace Engineering (A)
",FA16,117,"
47
","
100.0%
","
95.0%
","
3.75
","
A- (3.75)
","
A- (3.71)
"
"Anderson, Mark Ronald","
MAE 2 - Intro to Aerospace Engineering (A)
",FA15,110,"
47
","
97.6%
","
100.0%
","
3.27
","
A- (3.76)
","
B+ (3.62)
"
"Anderson, Mark Ronald","
MAE 2 - Intro to Aerospace Engineering (A)
",FA14,104,"
46
","
92.3%
","
92.3%
","
4.60
","
B+ (3.46)
","
B+ (3.50)
"
"Anderson, Mark Ronald","
MAE 2 - Intro to Aerospace Engineering (A)
",FA13,96,"
57
","
93.8%
","
97.9%
","
3.48
","
A- (3.71)
","
B (3.23)
"
"Anderson, Mark Ronald","
MAE 2 - Intro to Aerospace Engineering (A)
",FA12,93,"
37
","
94.3%
","
97.1%
","
3.93
","
B+ (3.59)
","
B+ (3.39)
"
"Anderson, Mark Ronald              ","
MAE 2 - Intro to Aerospace Engineering (A)
",FA10,122,"
77
","
92.2%
","
94.8%
","
6.97
","
B+ (3.38)
","
B (3.10)
"
"Kosmatka, John B","
MAE 2 - Intro to Aerospace Engineering (A)
",FA08,108,"
85
","
91.7%
","
94.0%
","
6.57
","
B (3.02)
","
B (3.24)
"
"Nomura, Keiko K.              ","
MAE 2 - Intro to Aerospace Engineering (A)
",FA08,108,"
88
","
89.2%
","
76.2%
","
6.62
","
B (3.02)
","
B (3.24)
"
"McEneaney, William Michael    ","
MAE 2 - Intro to Aerospace Engineering (A)
",FA07,80,"
68
","
89.6%
","
70.1%
","
4.82
","
B (3.21)
","
B (3.08)
"
