Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Eliasson, Veronica","
MAE 130B - Mechanics II: Dynamics (A)
",S219,43,"
43
","
93.0%
","
93.0%
","
10.55
","
C+ (2.67)
","
C+ (2.39)
"
"Ghazinejad, Maziar","
MAE 130B - Mechanics II: Dynamics (A)
",SP19,206,"
177
","
96.6%
","
98.9%
","
7.62
","
B (3.29)
","
B (3.13)
"
"Friend, James Robert","
MAE 130B - Mechanics II: Dynamics (B)
",SP19,63,"
57
","
87.7%
","
98.2%
","
9.69
","
B- (2.91)
","
B (3.14)
"
"Eliasson, Veronica","
MAE 130B - Mechanics II: Dynamics (A)
",WI19,46,"
46
","
91.3%
","
93.5%
","
12.63
","
B (3.00)
","
C+ (2.45)
"
"Amaddeo, Carmen N.","
MAE 130B - Mechanics II: Dynamics (B)
",WI19,69,"
30
","
88.9%
","
92.6%
","
6.36
","
B (3.11)
","
B (3.00)
"
"Eliasson, Veronica","
MAE 130B - Mechanics II: Dynamics (A)
",S118,55,"
49
","
93.9%
","
100.0%
","
12.21
","
B (3.10)
","
B- (2.82)
"
"Friend, James Robert","
MAE 130B - Mechanics II: Dynamics (A)
",SP18,174,"
55
","
71.2%
","
73.1%
","
9.14
","
B (3.06)
","
B (3.00)
"
"Eliasson, Veronica","
MAE 130B - Mechanics II: Dynamics (D)
",WI18,35,"
27
","
92.3%
","
92.3%
","
10.42
","
B (3.00)
","
B- (2.79)
"
"Eliasson, Veronica","
MAE 130B - Mechanics II: Dynamics (E)
",WI18,32,"
21
","
90.0%
","
85.0%
","
9.36
","
B (3.00)
","
B- (2.79)
"
"Bahadori, Mohammad Yousef","
MAE 130B - Mechanics II: Dynamics (A)
",S217,44,"
11
","
90.0%
","
88.9%
","
9.77
","
B (3.09)
","
N/A
"
"Murakami, Hidenori","
MAE 130B - Mechanics II: Dynamics (B)
",SP17,229,"
66
","
75.4%
","
44.3%
","
8.17
","
B- (2.97)
","
B+ (3.42)
"
"Eliasson, Jenny Veronica","
MAE 130B - Mechanics II: Dynamics (A)
",WI17,57,"
24
","
86.4%
","
90.9%
","
10.86
","
B (3.23)
","
N/A
"
"Bahadori, Mohammad Yousef","
MAE 130B - Mechanics II: Dynamics (A)
",S216,46,"
8
","
100.0%
","
87.5%
","
9.00
","
A- (3.75)
","
B- (2.76)
"
"Lubarda, Marko","
MAE 130B - Mechanics II: Dynamics (A)
",SP16,154,"
47
","
100.0%
","
81.8%
","
6.73
","
B (3.12)
","
B (3.00)
"
"Bazilevs, Yuri","
MAE 130B - Mechanics II: Dynamics (A)
",WI16,54,"
18
","
76.5%
","
70.6%
","
6.85
","
B (3.13)
","
B (3.14)
"
"Murakami, Hidenori","
MAE 130B - Mechanics II: Dynamics (A)
",SP15,141,"
56
","
70.9%
","
41.8%
","
8.46
","
B+ (3.31)
","
B (3.15)
"
"Benson, David J","
MAE 130B - Mechanics II: Dynamics (A)
",WI15,58,"
21
","
90.5%
","
57.1%
","
7.07
","
B+ (3.33)
","
B (3.01)
"
"Murakami, Hidenori","
MAE 130B - Mechanics II: Dynamics (A)
",S214,20,"
5
","
100.0%
","
100.0%
","
7.70
","
A- (3.80)
","
B- (2.92)
"
"Murakami, Hidenori","
MAE 130B - Mechanics II: Dynamics (A)
",SP14,97,"
38
","
83.8%
","
51.4%
","
6.50
","
B+ (3.32)
","
B (3.19)
"
"Van Den Einde, Yael Dahlia","
MAE 130B - Mechanics II: Dynamics (A)
",WI14,43,"
21
","
95.0%
","
85.0%
","
8.60
","
B+ (3.40)
","
B- (2.87)
"
"Hoger Conn, Anne","
MAE 130B - Mechanics II: Dynamics (A)
",FA13,19,"
3
","
100.0%
","
100.0%
","
8.50
","
B+ (3.33)
","
N/A
"
"Lubarda, Vlado","
MAE 130B - Mechanics II: Dynamics (A)
",S213,38,"
8
","
100.0%
","
100.0%
","
10.75
","
B+ (3.38)
","
B (3.13)
"
"Hoger Conn, Anne","
MAE 130B - Mechanics II: Dynamics (A)
",SP13,144,"
39
","
92.3%
","
89.7%
","
7.32
","
B+ (3.36)
","
B- (2.83)
"
"Van Den Einde, Yael Dahlia","
MAE 130B - Mechanics II: Dynamics (A)
",WI13,35,"
32
","
87.5%
","
78.1%
","
9.38
","
B+ (3.43)
","
C+ (2.66)
"
