Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Abi Ghanem, Maroun","
MAE 130C - Mechanics III: Vibrations (A)
",S219,23,"
22
","
90.9%
","
100.0%
","
5.95
","
B+ (3.36)
","
B+ (3.61)
"
"Nesterenko, Vitali F","
MAE 130C - Mechanics III: Vibrations (A)
",WI19,112,"
42
","
74.4%
","
81.6%
","
6.97
","
B (3.00)
","
B (3.25)
"
"Zhu, Qiang","
MAE 130C - Mechanics III: Vibrations (A)
",FA18,114,"
24
","
95.7%
","
95.7%
","
6.50
","
B+ (3.39)
","
B (3.12)
"
"Loh, Chin Hsiung","
MAE 130C - Mechanics III: Vibrations (C)
",FA18,4,"
3
","
100.0%
","
0.0%
","
9.83
","
C+ (2.33)
","
N/A
"
"Abi Ghanem, Maroun","
MAE 130C - Mechanics III: Vibrations (A)
",S218,22,"
21
","
100.0%
","
100.0%
","
8.02
","
B+ (3.43)
","
B (3.25)
"
"Nesterenko, Vitali F","
MAE 130C - Mechanics III: Vibrations (A)
",WI18,134,"
51
","
75.0%
","
62.5%
","
6.76
","
B- (2.82)
","
B (3.20)
"
"Zhu, Qiang","
MAE 130C - Mechanics III: Vibrations (A)
",FA17,82,"
28
","
92.3%
","
92.3%
","
4.96
","
B+ (3.38)
","
B+ (3.38)
"
"Bahadori, Mohammad Yousef","
MAE 130C - Mechanics III: Vibrations (A)
",S217,44,"
13
","
66.7%
","
50.0%
","
9.50
","
B (3.17)
","
N/A
"
"Murakami, Hidenori","
MAE 130C - Mechanics III: Vibrations (A)
",WI17,103,"
30
","
90.0%
","
80.0%
","
5.90
","
B+ (3.57)
","
B (3.14)
"
"Loh, Kenneth J. H.","
MAE 130C - Mechanics III: Vibrations (A)
",FA16,49,"
18
","
94.1%
","
82.4%
","
8.50
","
B+ (3.41)
","
B- (2.99)
"
"Bahadori, Mohammad Yousef","
MAE 130C - Mechanics III: Vibrations (A)
",S216,29,"
6
","
83.3%
","
83.3%
","
12.90
","
C+ (2.67)
","
B- (2.92)
"
"Chen, Jiun-Shyan","
MAE 130C - Mechanics III: Vibrations (A)
",SP16,31,"
9
","
88.9%
","
100.0%
","
6.25
","
B+ (3.67)
","
B (3.18)
"
"Murakami, Hidenori","
MAE 130C - Mechanics III: Vibrations (A)
",WI16,99,"
48
","
97.8%
","
91.3%
","
6.08
","
B+ (3.56)
","
B (3.19)
"
"Murakami, Hidenori","
MAE 130C - Mechanics III: Vibrations (A)
",FA15,48,"
15
","
92.9%
","
64.3%
","
7.12
","
B+ (3.38)
","
B (3.15)
"
"Bahadori, Mohammad Yousef","
MAE 130C - Mechanics III: Vibrations (A)
",S215,22,"
8
","
75.0%
","
100.0%
","
7.00
","
B+ (3.50)
","
C+ (2.58)
"
"Chen, Jiun-Shyan","
MAE 130C - Mechanics III: Vibrations (A)
",SP15,21,"
8
","
71.4%
","
57.1%
","
9.17
","
B+ (3.43)
","
B (3.02)
"
"Murakami, Hidenori","
MAE 130C - Mechanics III: Vibrations (A)
",WI15,70,"
36
","
97.1%
","
91.4%
","
6.09
","
B+ (3.51)
","
B (3.09)
"
"Murakami, Hidenori","
MAE 130C - Mechanics III: Vibrations (A)
",FA14,52,"
14
","
85.7%
","
85.7%
","
9.58
","
B+ (3.50)
","
B (3.23)
"
"Krysl, Petr","
MAE 130C - Mechanics III: Vibrations (A)
",S214,20,"
4
","
100.0%
","
75.0%
","
9.50
","
B+ (3.50)
","
B (3.23)
"
"Bazilevs, Yuri","
MAE 130C - Mechanics III: Vibrations (A)
",SP14,31,"
12
","
81.8%
","
72.7%
","
6.50
","
B+ (3.40)
","
B (3.27)
"
"Murakami, Hidenori","
MAE 130C - Mechanics III: Vibrations (A)
",WI14,77,"
39
","
97.4%
","
79.5%
","
7.47
","
B (3.23)
","
B- (2.91)
"
"Murakami, Hidenori","
MAE 130C - Mechanics III: Vibrations (A)
",FA13,48,"
13
","
61.5%
","
69.2%
","
7.27
","
B (3.08)
","
B (3.23)
"
"Bahadori, Mohammad Yousef","
MAE 130C - Mechanics III: Vibrations (A)
",S213,25,"
10
","
80.0%
","
60.0%
","
8.70
","
B+ (3.56)
","
B (3.03)
"
"Mosqueda, Gilberto","
MAE 130C - Mechanics III: Vibrations (A)
",SP13,29,"
11
","
54.5%
","
45.5%
","
7.41
","
B (3.09)
","
C+ (2.31)
"
"Murakami, Hidenori","
MAE 130C - Mechanics III: Vibrations (A)
",WI13,54,"
28
","
71.4%
","
60.7%
","
7.57
","
B (3.08)
","
B (3.23)
"
"Lubarda, Vlado","
MAE 130C - Mechanics III: Vibrations (A)
",FA12,112,"
40
","
80.6%
","
77.8%
","
8.50
","
B (3.28)
","
B- (2.90)
"
