Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Lubarda, Marko","
MAE 130A - Mechanics I: Statics (A)
",S219,20,"
10
","
100.0%
","
100.0%
","
5.10
","
B+ (3.40)
","
B- (2.96)
"
"Lubarda, Marko","
MAE 130A - Mechanics I: Statics (A)
",SP19,68,"
23
","
100.0%
","
100.0%
","
4.88
","
B+ (3.62)
","
B (3.10)
"
"Nemat-Nasser, Siavouche","
MAE 130A - Mechanics I: Statics (A)
",WI19,274,"
91
","
95.1%
","
80.0%
","
5.07
","
B+ (3.33)
","
B- (2.98)
"
"Loh, Chin Hsiung","
MAE 130A - Mechanics I: Statics (A)
",FA18,54,"
23
","
72.7%
","
9.1%
","
5.23
","
C+ (2.59)
","
B (3.24)
"
"Amaddeo, Carmen N.","
MAE 130A - Mechanics I: Statics (B)
",FA18,63,"
33
","
100.0%
","
93.8%
","
6.75
","
B (3.28)
","
B (3.15)
"
"Lubarda, Marko","
MAE 130A - Mechanics I: Statics (A)
",S118,30,"
12
","
100.0%
","
100.0%
","
5.95
","
B+ (3.45)
","
B (3.03)
"
"Lubarda, Marko","
MAE 130A - Mechanics I: Statics (A)
",SP18,52,"
13
","
100.0%
","
100.0%
","
5.23
","
B+ (3.30)
","
B (3.25)
"
"Nemat-Nasser, Siavouche","
MAE 130A - Mechanics I: Statics (A)
",WI18,241,"
91
","
92.8%
","
82.7%
","
5.27
","
B+ (3.61)
","
B (3.02)
"
"Van Den Einde, Yael Dahlia","
MAE 130A - Mechanics I: Statics (A)
",FA17,67,"
55
","
89.1%
","
76.4%
","
8.61
","
B+ (3.33)
","
B- (2.82)
"
"Lubarda, Marko","
MAE 130A - Mechanics I: Statics (A)
",S117,30,"
9
","
100.0%
","
100.0%
","
9.75
","
A- (3.78)
","
B+ (3.61)
"
"Lubarda, Marko","
MAE 130A - Mechanics I: Statics (A)
",SP17,49,"
17
","
100.0%
","
100.0%
","
6.25
","
A- (3.82)
","
B (3.11)
"
"Nemat-Nasser, Siavouche","
MAE 130A - Mechanics I: Statics (A)
",WI17,293,"
105
","
98.1%
","
84.3%
","
4.12
","
B+ (3.69)
","
B+ (3.53)
"
"Van Den Einde, Yael Dahlia","
MAE 130A - Mechanics I: Statics (A)
",FA16,76,"
55
","
94.3%
","
84.9%
","
8.27
","
B+ (3.41)
","
C+ (2.65)
"
"Murakami, Hidenori","
MAE 130A - Mechanics I: Statics (A)
",S116,52,"
11
","
100.0%
","
77.8%
","
6.50
","
B- (2.88)
","
B- (2.88)
"
"Lubarda, Marko","
MAE 130A - Mechanics I: Statics (A)
",SP16,49,"
15
","
100.0%
","
86.7%
","
5.12
","
B+ (3.36)
","
B (3.22)
"
"Cai, Shengqiang","
MAE 130A - Mechanics I: Statics (A)
",WI16,254,"
114
","
97.2%
","
78.7%
","
5.83
","
B+ (3.53)
","
B+ (3.34)
"
"Van Den Einde, Yael Dahlia","
MAE 130A - Mechanics I: Statics (A)
",FA15,70,"
43
","
87.8%
","
78.0%
","
8.85
","
B (3.26)
","
C+ (2.68)
"
"Murakami, Hidenori","
MAE 130A - Mechanics I: Statics (A)
",S115,43,"
13
","
100.0%
","
84.6%
","
8.35
","
B+ (3.69)
","
B (3.17)
"
"Hoger Conn, Anne","
MAE 130A - Mechanics I: Statics (A)
",WI15,222,"
86
","
95.1%
","
97.6%
","
6.25
","
B+ (3.53)
","
B (3.28)
"
"Van Den Einde, Yael Dahlia","
MAE 130A - Mechanics I: Statics (A)
",FA14,77,"
52
","
90.2%
","
60.8%
","
7.60
","
B (3.26)
","
B- (2.85)
"
"Lubarda, Marko","
MAE 130A - Mechanics I: Statics (A)
",S114,32,"
6
","
100.0%
","
100.0%
","
9.17
","
B+ (3.67)
","
B- (2.94)
"
"Cai, Shengqiang","
MAE 130A - Mechanics I: Statics (A)
",WI14,149,"
71
","
100.0%
","
85.3%
","
4.75
","
A- (3.75)
","
B+ (3.54)
"
"Sander, Andrew Christopher","
MAE 130A - Mechanics I: Statics (A)
",FA13,51,"
16
","
100.0%
","
93.3%
","
8.10
","
B+ (3.33)
","
C+ (2.69)
"
"Van Den Einde, Yael Dahlia","
MAE 130A - Mechanics I: Statics (A)
",FA13,51,"
11
","
88.9%
","
44.4%
","
8.50
","
B+ (3.33)
","
C+ (2.69)
"
"Lubarda, Vlado","
MAE 130A - Mechanics I: Statics (A)
",S113,54,"
11
","
100.0%
","
100.0%
","
7.41
","
B+ (3.40)
","
B (3.16)
"
"Hoger Conn, Anne","
MAE 130A - Mechanics I: Statics (A)
",SP13,33,"
13
","
100.0%
","
100.0%
","
6.04
","
B+ (3.46)
","
C+ (2.57)
"
"Hoger Conn, Anne","
MAE 130A - Mechanics I: Statics (A)
",WI13,176,"
74
","
97.3%
","
95.9%
","
6.53
","
B+ (3.38)
","
B (3.05)
"
"Van Den Einde, Yael Dahlia","
MAE 130A - Mechanics I: Statics (A)
",FA12,51,"
35
","
94.1%
","
91.2%
","
8.97
","
B+ (3.41)
","
C+ (2.57)
"
