Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Reinagel, Pam","
BICD 100 - Genetics (B)
",SP23,63,"
21
","
80.0%
","
77.8%
","
3.90
","
B+ (3.45)
","
B- (2.80)
"
"Rusert, Jessica Marie","
BICD 100 - Genetics (D)
",SP23,210,"
157
","
92.9%
","
89.0%
","
6.38
","
B+ (3.33)
","
B- (2.91)
"
"Mueller, Liam O'Connor","
BICD 100 - Genetics (A)
",WI23,250,"
225
","
99.1%
","
100.0%
","
5.18
","
B+ (3.65)
","
B+ (3.54)
"
"Grossman, Emily N","
BICD 100 - Genetics (B)
",WI23,252,"
199
","
97.0%
","
94.5%
","
5.06
","
B+ (3.65)
","
B+ (3.35)
"
"Rusert, Jessica Marie","
BICD 100 - Genetics (C)
",WI23,114,"
91
","
95.6%
","
95.6%
","
5.94
","
B+ (3.52)
","
B (3.13)
"
"Beyhan, Sinem","
BICD 100 - Genetics (D)
",WI23,129,"
72
","
97.1%
","
95.6%
","
5.01
","
B+ (3.45)
","
B+ (3.37)
"
"Smith, Laurie","
BICD 100 - Genetics (A)
",FA22,120,"
78
","
94.9%
","
94.8%
","
6.71
","
B+ (3.31)
","
B (3.08)
"
"Mueller, Liam O'Connor","
BICD 100 - Genetics (B)
",FA22,249,"
214
","
95.8%
","
97.7%
","
5.29
","
B+ (3.48)
","
B+ (3.59)
"
"McDonnell, Lisa Marie","
BICD 100 - Genetics (C)
",FA22,238,"
125
","
98.3%
","
95.0%
","
6.00
","
B+ (3.48)
","
B+ (3.36)
"
"Day, Christopher D","
BICD 100 - Genetics (D)
",FA22,256,"
97
","
83.3%
","
80.2%
","
5.70
","
B+ (3.34)
","
B (3.01)
"
"Moeller, Corinne Anne","
BICD 100 - Genetics (A)
",S222,138,"
45
","
97.7%
","
97.6%
","
7.82
","
A- (3.70)
","
B+ (3.59)
"
"Moeller, Corinne Anne","
BICD 100 - Genetics (A)
",S122,82,"
23
","
100.0%
","
95.5%
","
7.95
","
B+ (3.41)
","
B+ (3.47)
"
"McDonnell, Lisa Marie","
BICD 100 - Genetics (B)
",S122,64,"
18
","
100.0%
","
88.2%
","
9.09
","
B (3.29)
","
B (3.11)
"
"Grossman, Emily N","
BICD 100 - Genetics (A)
",SP22,188,"
144
","
93.8%
","
95.1%
","
5.56
","
B+ (3.52)
","
B (3.24)
"
