Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Shi, Yuyan","
FPMU 120 - Health Policies Healthy Lfesty (A)
",SP17,65,"
60
","
89.8%
","
89.8%
","
4.43
","
B+ (3.54)
","
B (3.29)
"
"McMenamin, Sara B","
FPMU 120 - Health Policies Healthy Lfesty (A)
",WI17,64,"
60
","
88.3%
","
88.3%
","
5.79
","
B+ (3.62)
","
B+ (3.51)
"
"Nodora, Jesse","
FPMU 120 - Health Policies Healthy Lfesty (A)
",SP16,67,"
59
","
77.6%
","
96.6%
","
5.20
","
B+ (3.44)
","
B+ (3.44)
"
"Rabin, Adrienn Borsika","
FPMU 120 - Health Policies Healthy Lfesty (A)
",SP16,67,"
61
","
78.3%
","
86.7%
","
5.21
","
B+ (3.44)
","
B+ (3.44)
"
"Shi, Yuyan","
FPMU 120 - Health Policies Healthy Lfesty (B)
",SP16,62,"
60
","
96.6%
","
96.6%
","
4.29
","
A- (3.73)
","
A- (3.86)
"
"McMenamin, Sara B","
FPMU 120 - Health Policies Healthy Lfesty (C)
",SP16,59,"
53
","
90.6%
","
98.1%
","
4.54
","
B+ (3.48)
","
B+ (3.49)
"
"McMenamin, Sara B","
FPMU 120 - Health Policies Healthy Lfesty (A)
",SP15,125,"
116
","
91.3%
","
98.3%
","
4.66
","
B+ (3.46)
","
B+ (3.36)
"
"Shi, Yuyan","
FPMU 120 - Health Policies Healthy Lfesty (A)
",SP15,125,"
116
","
93.0%
","
88.7%
","
4.68
","
B+ (3.46)
","
B+ (3.36)
"
"Nodora, Jesse","
FPMU 120 - Health Policies Healthy Lfesty (B)
",SP14,41,"
34
","
97.1%
","
91.2%
","
4.32
","
B+ (3.62)
","
B (3.22)
"
"Shi, Yuyan","
FPMU 120 - Health Policies Healthy Lfesty (B)
",SP14,41,"
33
","
97.0%
","
90.9%
","
4.25
","
B+ (3.55)
","
B (3.22)
"
