Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Powell, Alyssa","
CENG 124A - Chem Plant & Process Design I (A)
",WI23,49,"
30
","
96.7%
","
100.0%
","
6.50
","
B+ (3.47)
","
B+ (3.63)
"
"Russ, Benjamin Edward","
CENG 124A - Chem Plant & Process Design I (B)
",WI23,42,"
30
","
86.7%
","
93.3%
","
6.10
","
B+ (3.33)
","
A- (3.73)
"
"Powell, Alyssa","
CENG 124A - Chem Plant & Process Design I (A)
",WI22,74,"
58
","
94.8%
","
98.3%
","
7.20
","
B+ (3.55)
","
A- (3.79)
"
"Zhang, Liangfang","
CENG 124A - Chem Plant & Process Design I (B)
",WI22,63,"
53
","
92.5%
","
98.1%
","
5.75
","
B+ (3.57)
","
A- (3.87)
"
"Powell, Alyssa","
CENG 124A - Chem Plant & Process Design I (A)
",WI21,54,"
44
","
93.2%
","
100.0%
","
7.77
","
B+ (3.64)
","
A- (3.77)
"
"Russ, Benjamin Edward","
CENG 124A - Chem Plant & Process Design I (B)
",WI21,49,"
38
","
92.1%
","
91.9%
","
8.92
","
B+ (3.57)
","
B+ (3.66)
"
"Powell, Alyssa","
CENG 124A - Chem Plant & Process Design I (A)
",WI20,105,"
50
","
88.0%
","
94.0%
","
7.10
","
B+ (3.46)
","
A- (3.77)
"
"Russ, Benjamin Edward","
CENG 124A - Chem Plant & Process Design I (A)
",WI20,105,"
49
","
87.8%
","
95.9%
","
7.15
","
B+ (3.45)
","
A- (3.77)
"
"Powell, Alyssa","
CENG 124A - Chem Plant & Process Design I (A)
",WI19,98,"
71
","
75.4%
","
95.5%
","
6.33
","
B+ (3.48)
","
B+ (3.52)
"
"Russ, Benjamin Edward","
CENG 124A - Chem Plant & Process Design I (A)
",WI19,98,"
71
","
75.4%
","
66.7%
","
6.33
","
B+ (3.48)
","
B+ (3.52)
"
"Russ, Benjamin Edward","
CENG 124A - Chem Plant & Process Design I (A)
",WI18,106,"
74
","
56.8%
","
89.0%
","
5.74
","
B+ (3.48)
","
B+ (3.61)
"
"Talbot, Jan B","
CENG 124A - Chem Plant & Process Design I (A)
",WI18,106,"
74
","
58.1%
","
48.6%
","
5.74
","
B+ (3.48)
","
B+ (3.61)
"
"Russ, Benjamin Edward","
CENG 124A - Chem Plant & Process Design I (A)
",WI17,236,"
131
","
36.9%
","
64.8%
","
4.37
","
B+ (3.48)
","
B+ (3.68)
"
"Talbot, Jan B","
CENG 124A - Chem Plant & Process Design I (A)
",WI17,236,"
131
","
36.1%
","
37.7%
","
4.38
","
B+ (3.48)
","
B+ (3.68)
"
"Fakhimi, Sourena","
CENG 124A - Chem Plant & Process Design I (A)
",WI16,194,"
110
","
57.5%
","
17.9%
","
5.67
","
B+ (3.40)
","
B+ (3.50)
"
"Opatkiewicz, Justin Paul","
CENG 124A - Chem Plant & Process Design I (A)
",WI16,194,"
111
","
58.3%
","
98.1%
","
5.72
","
B+ (3.42)
","
B+ (3.50)
"
"Opatkiewicz, Justin Paul","
CENG 124A - Chem Plant & Process Design I (A)
",WI15,129,"
118
","
91.5%
","
98.3%
","
10.08
","
B+ (3.53)
","
B+ (3.69)
"
"Herz, Richard K","
CENG 124A - Chem Plant & Process Design I (A)
",WI14,118,"
33
","
89.7%
","
48.3%
","
8.43
","
A- (3.79)
","
B+ (3.59)
"
"Herz, Richard K","
CENG 124A - Chem Plant & Process Design I (A)
",WI13,81,"
25
","
83.3%
","
62.5%
","
9.37
","
B+ (3.57)
","
B+ (3.43)
"
