Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Atkinson, Arthur Laird","
SYN 2 - Explorations/Changing Planet (0)
",WI23,20,"
9
","
100.0%
","
100.0%
","
4.50
","
A (4.00)
","
A- (3.94)
"
"Brink, Claudi","
SYN 2 - Explorations/Changing Planet (0)
",WI23,40,"
15
","
93.3%
","
100.0%
","
2.90
","
A- (3.93)
","
A- (3.91)
"
"Browne, Emily","
SYN 2 - Explorations/Changing Planet (0)
",WI23,39,"
14
","
91.7%
","
100.0%
","
4.00
","
A- (3.92)
","
A- (3.91)
"
"Deavenport, James Cary","
SYN 2 - Explorations/Changing Planet (0)
",WI23,37,"
15
","
66.7%
","
92.9%
","
3.97
","
A (4.00)
","
A- (3.93)
"
"Iatarola, Briana Marie","
SYN 2 - Explorations/Changing Planet (0)
",WI23,40,"
20
","
85.0%
","
95.0%
","
3.30
","
A (4.00)
","
A (4.00)
"
"Leclerc, Maria Teresa","
SYN 2 - Explorations/Changing Planet (0)
",WI23,38,"
17
","
100.0%
","
100.0%
","
4.10
","
A- (3.87)
","
A- (3.95)
"
"Murdock, Shawn Christian","
SYN 2 - Explorations/Changing Planet (0)
",WI23,19,"
6
","
100.0%
","
100.0%
","
3.30
","
A (4.00)
","
N/A
"
"Vega, Adrian","
SYN 2 - Explorations/Changing Planet (0)
",WI23,40,"
7
","
100.0%
","
71.4%
","
3.36
","
A (4.00)
","
A- (3.92)
"
"Atkinson, Arthur Laird","
SYN 2 - Explorations/Changing Planet (0)
",FA22,39,"
20
","
75.0%
","
100.0%
","
4.90
","
A- (3.95)
","
A- (3.79)
"
"Brink, Claudi","
SYN 2 - Explorations/Changing Planet (0)
",FA22,38,"
16
","
93.3%
","
100.0%
","
4.50
","
A (4.00)
","
A- (3.76)
"
"Browne, Emily","
SYN 2 - Explorations/Changing Planet (0)
",FA22,40,"
18
","
94.4%
","
94.4%
","
4.28
","
A- (3.94)
","
A- (3.98)
"
"Deavenport, James Cary","
SYN 2 - Explorations/Changing Planet (0)
",FA22,37,"
11
","
45.5%
","
63.6%
","
4.86
","
A (4.00)
","
A (4.00)
"
"Gladstein, Jill M","
SYN 2 - Explorations/Changing Planet (0)
",FA22,165,"
66
","
81.0%
","
93.5%
","
4.37
","
A- (3.95)
","
A- (3.91)
"
"Iatarola, Briana Marie","
SYN 2 - Explorations/Changing Planet (0)
",FA22,40,"
17
","
82.4%
","
100.0%
","
3.32
","
A- (3.88)
","
A- (3.98)
"
"Leclerc, Maria Teresa","
SYN 2 - Explorations/Changing Planet (0)
",FA22,39,"
15
","
93.3%
","
100.0%
","
3.58
","
A (4.00)
","
A- (3.98)
"
"Murdock, Shawn Christian","
SYN 2 - Explorations/Changing Planet (0)
",FA22,38,"
15
","
80.0%
","
80.0%
","
4.77
","
A- (3.93)
","
A- (3.73)
"
"Rosenberg, Ryan Glenn","
SYN 2 - Explorations/Changing Planet (0)
",FA22,40,"
28
","
92.9%
","
96.4%
","
4.43
","
A- (3.93)
","
A- (3.88)
"
"Tawater, Hanna Jean","
SYN 2 - Explorations/Changing Planet (0)
",FA22,39,"
30
","
92.9%
","
100.0%
","
4.70
","
A- (3.97)
","
A- (3.95)
"
"Vega, Adrian","
SYN 2 - Explorations/Changing Planet (0)
",FA22,40,"
13
","
84.6%
","
91.7%
","
5.58
","
A (4.00)
","
A- (3.93)
"
"Gladstein, Jill M","
SYN 2 - Explorations/Changing Planet (0)
",WI22,191,"
93
","
77.0%
","
88.5%
","
4.18
","
A- (3.79)
","
A- (3.89)
"
"Gladstein, Jill M","
SYN 2 - Explorations/Changing Planet (0)
",FA21,319,"
135
","
68.0%
","
74.4%
","
3.89
","
A- (3.93)
","
A- (3.88)
"
