Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Bell, Katrina Marie","
AWP 10 - Lang&Learning in American Acad (0)
",S222,15,"
14
","
92.9%
","
92.9%
","
4.79
","
A- (3.79)
","
N/A
"
"Bolin, Jillian","
AWP 10 - Lang&Learning in American Acad (0)
",S222,25,"
23
","
100.0%
","
100.0%
","
3.89
","
B+ (3.57)
","
B+ (3.64)
"
"Chandler, Bailee Daniele","
AWP 10 - Lang&Learning in American Acad (0)
",S222,31,"
29
","
92.3%
","
96.2%
","
5.65
","
A- (3.73)
","
B+ (3.56)
"
"Christie, Veronica Ann","
AWP 10 - Lang&Learning in American Acad (0)
",S222,14,"
12
","
100.0%
","
100.0%
","
4.00
","
B+ (3.67)
","
N/A
"
"Eastin, Schuyler E.","
AWP 10 - Lang&Learning in American Acad (0)
",S222,28,"
26
","
95.8%
","
100.0%
","
5.46
","
B+ (3.36)
","
B+ (3.48)
"
"Falcon, Jennifer A","
AWP 10 - Lang&Learning in American Acad (0)
",S222,27,"
27
","
100.0%
","
100.0%
","
4.50
","
A- (3.88)
","
A- (3.80)
"
"Given, William Allan","
AWP 10 - Lang&Learning in American Acad (0)
",S222,28,"
22
","
95.5%
","
100.0%
","
6.14
","
B+ (3.45)
","
B (3.07)
"
"Gocsik, Karen Marie","
AWP 10 - Lang&Learning in American Acad (0)
",S222,13,"
11
","
90.9%
","
90.9%
","
5.59
","
A- (3.73)
","
N/A
"
"Gonzales, Paulina Margarita","
AWP 10 - Lang&Learning in American Acad (0)
",S222,23,"
19
","
94.7%
","
100.0%
","
5.24
","
A- (3.74)
","
B+ (3.60)
"
"Haugh, Megan Nicole","
AWP 10 - Lang&Learning in American Acad (0)
",S222,23,"
20
","
94.7%
","
84.2%
","
4.50
","
B+ (3.45)
","
B+ (3.46)
"
"Heiser, Jerrod A","
AWP 10 - Lang&Learning in American Acad (0)
",S222,11,"
11
","
100.0%
","
100.0%
","
6.14
","
B+ (3.55)
","
N/A
"
"Jones, William Jadie","
AWP 10 - Lang&Learning in American Acad (0)
",S222,23,"
22
","
100.0%
","
100.0%
","
4.41
","
B+ (3.57)
","
B+ (3.66)
"
"Khoury, Celine Joana","
AWP 10 - Lang&Learning in American Acad (0)
",S222,14,"
14
","
92.3%
","
100.0%
","
4.93
","
A- (3.79)
","
N/A
"
"Kilfoil, Carrie Byars","
AWP 10 - Lang&Learning in American Acad (0)
",S222,27,"
18
","
100.0%
","
100.0%
","
4.17
","
A- (3.78)
","
B+ (3.42)
"
"Kolodezh, Samuel","
AWP 10 - Lang&Learning in American Acad (0)
",S222,29,"
24
","
91.7%
","
100.0%
","
5.08
","
B+ (3.61)
","
B+ (3.49)
"
"O'Neil, Courtney L","
AWP 10 - Lang&Learning in American Acad (0)
",S222,15,"
13
","
100.0%
","
100.0%
","
6.65
","
A- (3.77)
","
N/A
"
"Setoda, Kayleigh Kumiko","
AWP 10 - Lang&Learning in American Acad (0)
",S222,28,"
23
","
100.0%
","
100.0%
","
4.41
","
A- (3.73)
","
A- (3.75)
"
"Tiernan, Christa Michelle","
AWP 10 - Lang&Learning in American Acad (0)
",S222,14,"
13
","
100.0%
","
100.0%
","
3.88
","
A- (3.83)
","
N/A
"
"Vaughn, Kelsey Sara","
AWP 10 - Lang&Learning in American Acad (0)
",S222,12,"
11
","
90.9%
","
90.9%
","
3.77
","
B+ (3.55)
","
N/A
"
"West, Geoffrey Scott","
AWP 10 - Lang&Learning in American Acad (0)
",S222,13,"
13
","
100.0%
","
100.0%
","
5.27
","
A- (3.77)
","
N/A
"
"Wilson, Natalie Ann","
AWP 10 - Lang&Learning in American Acad (0)
",S222,24,"
24
","
91.3%
","
95.7%
","
5.17
","
B+ (3.54)
","
B+ (3.42)
"
"Gocsik, Karen Marie","
AWP 10 - Lang&Learning in American Acad (A)
",SP22,14,"
10
","
100.0%
","
100.0%
","
5.50
","
B+ (3.50)
","
N/A
"
"Bolin, Jillian","
AWP 10 - Lang&Learning in American Acad (0)
",S321,27,"
25
","
96.0%
","
100.0%
","
4.58
","
B+ (3.64)
","
A- (3.76)
"
