Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Bourdeau, Joseph Albert","
AWP 3 - Analytical Writing (0)
",SP23,13,"
7
","
85.7%
","
100.0%
","
7.93
","
B- (2.83)
","
N/A
"
"Gilbert, Peter W","
AWP 3 - Analytical Writing (0)
",SP23,14,"
3
","
100.0%
","
100.0%
","
12.50
","
C+ (2.50)
","
N/A
"
"Grant, Melinda G","
AWP 3 - Analytical Writing (0)
",SP23,14,"
14
","
92.9%
","
100.0%
","
9.21
","
B- (2.79)
","
N/A
"
"Haugh, Megan Nicole","
AWP 3 - Analytical Writing (0)
",SP23,14,"
11
","
45.5%
","
90.9%
","
9.05
","
B (3.20)
","
N/A
"
"Kolodezh, Samuel","
AWP 3 - Analytical Writing (0)
",SP23,13,"
9
","
55.6%
","
100.0%
","
8.50
","
C (2.00)
","
N/A
"
"Spicer, Jacqueline","
AWP 3 - Analytical Writing (0)
",SP23,13,"
5
","
100.0%
","
100.0%
","
8.10
","
B (3.25)
","
N/A
"
"Tiernan, Christa Michelle","
AWP 3 - Analytical Writing (0)
",SP23,13,"
7
","
71.4%
","
100.0%
","
7.07
","
B (3.00)
","
N/A
"
"Defrance, Robert S","
AWP 3 - Analytical Writing (0)
",WI23,19,"
6
","
80.0%
","
100.0%
","
4.90
","
B+ (3.40)
","
N/A
"
"Eastin, Schuyler E.","
AWP 3 - Analytical Writing (0)
",WI23,20,"
17
","
64.7%
","
100.0%
","
8.62
","
B- (2.94)
","
C+ (2.48)
"
"Gilbert, Peter W","
AWP 3 - Analytical Writing (0)
",WI23,29,"
18
","
77.8%
","
88.9%
","
6.17
","
B- (2.79)
","
C (2.13)
"
"Given, William Allan","
AWP 3 - Analytical Writing (0)
",WI23,26,"
20
","
70.0%
","
100.0%
","
12.40
","
B (3.17)
","
C+ (2.42)
"
"Gonzales, Paulina Margarita","
AWP 3 - Analytical Writing (0)
",WI23,10,"
7
","
85.7%
","
85.7%
","
7.93
","
B (3.00)
","
N/A
"
"Grant, Melinda G","
AWP 3 - Analytical Writing (0)
",WI23,30,"
26
","
76.0%
","
100.0%
","
6.42
","
B (3.27)
","
B- (2.78)
"
"Haugh, Megan Nicole","
AWP 3 - Analytical Writing (0)
",WI23,30,"
19
","
68.4%
","
94.7%
","
7.13
","
B (3.00)
","
C+ (2.39)
"
"Kolodezh, Samuel","
AWP 3 - Analytical Writing (0)
",WI23,29,"
24
","
87.0%
","
100.0%
","
7.17
","
B (3.27)
","
C+ (2.47)
"
"O'Neil, Courtney L","
AWP 3 - Analytical Writing (0)
",WI23,20,"
13
","
76.9%
","
100.0%
","
7.42
","
B+ (3.42)
","
B- (2.88)
"
"Spicer, Jacqueline","
AWP 3 - Analytical Writing (0)
",WI23,29,"
19
","
94.7%
","
100.0%
","
6.71
","
B (3.05)
","
C (2.25)
"
"Ajo, Frances Margaret","
AWP 3 - Analytical Writing (0)
",FA22,35,"
28
","
89.3%
","
96.4%
","
5.57
","
B+ (3.37)
","
B- (2.86)
"
"Bolin, Jillian","
AWP 3 - Analytical Writing (0)
",FA22,38,"
32
","
100.0%
","
100.0%
","
5.56
","
B (3.10)
","
B- (2.84)
"
"Chandler, Bailee Daniele","
AWP 3 - Analytical Writing (0)
",FA22,35,"
30
","
93.3%
","
100.0%
","
6.63
","
B (3.11)
","
B (3.07)
"
"Christie, Veronica Ann","
AWP 3 - Analytical Writing (0)
",FA22,39,"
28
","
96.4%
","
100.0%
","
4.64
","
B+ (3.46)
","
B (3.01)
"
"Defrance, Robert S","
AWP 3 - Analytical Writing (0)
",FA22,35,"
24
","
78.3%
","
91.3%
","
5.50
","
B+ (3.41)
","
B- (2.79)
"
"Eastin, Schuyler E.","
AWP 3 - Analytical Writing (0)
",FA22,38,"
28
","
85.7%
","
96.4%
","
5.64
","
B (3.19)
","
C+ (2.42)
"
"Ejmont, Sylwia D.","
AWP 3 - Analytical Writing (0)
",FA22,37,"
23
","
85.7%
","
95.2%
","
4.93
","
B (3.25)
","
B- (2.78)
"
"Falcon, Jennifer A","
AWP 3 - Analytical Writing (0)
",FA22,29,"
25
","
88.0%
","
88.0%
","
7.06
","
B+ (3.36)
","
B- (2.83)
"
"Gilbert, Peter W","
AWP 3 - Analytical Writing (0)
",FA22,35,"
18
","
87.5%
","
100.0%
","
5.61
","
B (3.17)
","
B- (2.84)
"
"Given, William Allan","
AWP 3 - Analytical Writing (0)
",FA22,36,"
32
","
90.3%
","
100.0%
","
7.38
","
B+ (3.34)
","
B- (2.72)
"
"Gocsik, Karen Marie","
AWP 3 - Analytical Writing (0)
",FA22,12,"
8
","
100.0%
","
100.0%
","
9.36
","
C+ (2.67)
","
N/A
"
"Gonzales, Paulina Margarita","
AWP 3 - Analytical Writing (0)
",FA22,13,"
10
","
60.0%
","
100.0%
","
6.10
","
B (3.20)
","
N/A
"
"Grant, Melinda G","
AWP 3 - Analytical Writing (0)
",FA22,37,"
34
","
93.9%
","
100.0%
","
5.65
","
B+ (3.41)
","
B- (2.89)
"
"Hall, Graham T","
AWP 3 - Analytical Writing (0)
",FA22,31,"
27
","
96.3%
","
100.0%
","
6.65
","
B+ (3.44)
","
B- (2.76)
"
"Haugh, Megan Nicole","
AWP 3 - Analytical Writing (0)
",FA22,36,"
24
","
91.3%
","
100.0%
","
5.92
","
B+ (3.30)
","
B- (2.78)
"
"Heiser, Jerrod A","
AWP 3 - Analytical Writing (0)
",FA22,36,"
34
","
94.1%
","
97.0%
","
6.21
","
B (3.00)
","
B (3.18)
"
"Jones, William Jadie","
AWP 3 - Analytical Writing (0)
",FA22,36,"
33
","
72.7%
","
96.9%
","
5.29
","
B (3.10)
","
B (3.02)
"
"Kilfoil, Carrie Byars","
AWP 3 - Analytical Writing (0)
",FA22,36,"
28
","
96.4%
","
100.0%
","
5.86
","
B+ (3.31)
","
B- (2.92)
"
"Kolodezh, Samuel","
AWP 3 - Analytical Writing (0)
",FA22,38,"
33
","
90.9%
","
90.6%
","
7.05
","
B (3.00)
","
B- (2.85)
"
"O'Neil, Courtney L","
AWP 3 - Analytical Writing (0)
",FA22,37,"
33
","
87.9%
","
90.6%
","
6.74
","
B+ (3.42)
","
B (3.19)
"
