Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Chacon, Gloria Elizabeth","
LTSP 140 - Latin American Novel (A)
",FA22,8,"
3
","
100.0%
","
100.0%
","
6.50
","
B+ (3.33)
","
N/A
"
"Chacon, Gloria Elizabeth","
LTSP 140 - Latin American Novel (A)
",WI22,12,"
4
","
100.0%
","
100.0%
","
5.50
","
B+ (3.50)
","
N/A
"
"Blanco, John D","
LTSP 140 - Latin American Novel (A)
",SP21,20,"
9
","
100.0%
","
100.0%
","
7.83
","
B+ (3.33)
","
B+ (3.62)
"
"Kokotovic, Milos","
LTSP 140 - Latin American Novel (A)
",SP20,34,"
11
","
100.0%
","
90.9%
","
7.05
","
A- (3.82)
","
A- (3.78)
"
"Chacon, Gloria Elizabeth","
LTSP 140 - Latin American Novel (A)
",WI19,13,"
9
","
100.0%
","
100.0%
","
6.72
","
B+ (3.67)
","
N/A
"
"Kokotovic, Milos","
LTSP 140 - Latin American Novel (A)
",WI18,16,"
11
","
100.0%
","
100.0%
","
8.50
","
A- (3.91)
","
N/A
"
"Chacon, Gloria Elizabeth","
LTSP 140 - Latin American Novel (A)
",FA17,15,"
14
","
100.0%
","
100.0%
","
7.21
","
B+ (3.62)
","
N/A
"
"Concha, Jaime","
LTSP 140 - Latin American Novel (A)
",FA16,10,"
4
","
100.0%
","
100.0%
","
9.83
","
B+ (3.67)
","
N/A
"
"Concha, Jaime","
LTSP 140 - Latin American Novel (A)
",SP16,23,"
15
","
92.3%
","
100.0%
","
7.17
","
B+ (3.46)
","
B+ (3.37)
"
"Kokotovic, Milos","
LTSP 140 - Latin American Novel (A)
",FA15,14,"
8
","
100.0%
","
100.0%
","
6.75
","
A- (3.75)
","
N/A
"
"Kokotovic, Milos","
LTSP 140 - Latin American Novel (A)
",WI15,15,"
6
","
100.0%
","
100.0%
","
6.17
","
B+ (3.50)
","
N/A
"
"Concha, Jaime","
LTSP 140 - Latin American Novel (A)
",SP14,13,"
4
","
100.0%
","
100.0%
","
8.00
","
B+ (3.67)
","
N/A
"
"Kokotovic, Milos","
LTSP 140 - Latin American Novel (A)
",FA13,28,"
20
","
95.0%
","
100.0%
","
7.60
","
A- (3.74)
","
B+ (3.37)
"
"Parra, Max","
LTSP 140 - Latin American Novel (A)
",FA12,19,"
8
","
100.0%
","
100.0%
","
6.21
","
B (3.17)
","
N/A
"
"Concha, Jaime                      ","
LTSP 140 - Latin American Novel           (A)
",WI10,17,"
4
","
100.0%
","
100.0%
","
5.50
","
B+ (3.50)
","
N/A
"
"Blanco, John D                     ","
LTSP 140 - Latin American Novel           (A)
",SU09,11,"
4
","
100.0%
","
50.0%
","
6.50
","
B (3.00)
","
N/A
"
"Kokotovic, Milos","
LTSP 140 - Latin American Novel           (A)
",WI09,39,"
25
","
100.0%
","
100.0%
","
4.90
","
B+ (3.63)
","
B (3.27)
"
"Parra, Max                    ","
LTSP 140 - Latin American Novel           (A)
",FA07,19,"
11
","
90.9%
","
100.0%
","
7.23
","
B+ (3.36)
","
N/A
"
