Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Wheeler, Bruce Christopher","
BENG 187B - BENG Design Project:Developmnt (A)
",FA22,138,"
42
","
78.9%
","
91.9%
","
4.72
","
A- (3.97)
","
N/A
"
"Wheeler, Bruce Christopher","
BENG 187B - BENG Design Project:Developmnt (A)
",FA21,144,"
48
","
89.1%
","
93.3%
","
4.67
","
A- (3.93)
","
N/A
"
"Wheeler, Bruce Christopher","
BENG 187B - BENG Design Project:Developmnt (A)
",FA20,162,"
52
","
84.0%
","
90.0%
","
5.44
","
A- (3.98)
","
N/A
"
"Wheeler, Bruce Christopher","
BENG 187B - BENG Design Project:Developmnt (A)
",FA19,151,"
33
","
77.4%
","
96.8%
","
5.43
","
A- (3.90)
","
N/A
"
"Wheeler, Bruce Christopher","
BENG 187B - BENG Design Project:Developmnt (A)
",FA18,130,"
32
","
76.7%
","
89.7%
","
6.91
","
A (4.00)
","
N/A
"
"Wheeler, Bruce Christopher","
BENG 187B - BENG Design Project:Developmnt (A)
",FA17,129,"
32
","
86.2%
","
100.0%
","
6.43
","
A- (3.90)
","
A- (3.88)
"
"Wheeler, Bruce Christopher","
BENG 187B - BENG Design Project:Developmnt (B)
",FA16,125,"
33
","
84.4%
","
96.9%
","
7.79
","
A- (3.90)
","
N/A
"
"Cabrales, Pedro","
BENG 187B - BENG Design Project:Developmnt (B)
",FA15,114,"
35
","
96.8%
","
96.8%
","
7.47
","
A- (3.75)
","
N/A
"
"Mercola, Mark","
BENG 187B - BENG Design Project:Developmnt (B)
",FA15,115,"
36
","
96.8%
","
77.4%
","
7.47
","
A- (3.75)
","
N/A
"
"Cabrales, Pedro","
BENG 187B - BENG Design Project:Developmnt (A)
",FA14,101,"
18
","
87.5%
","
93.8%
","
5.63
","
A- (3.94)
","
A- (3.92)
"
"Cabrales, Pedro","
BENG 187B - BENG Design Project:Developmnt (A)
",FA13,77,"
21
","
81.0%
","
95.2%
","
6.88
","
A- (3.94)
","
A- (3.91)
"
"Micou, Melissa Kurtis","
BENG 187B - BENG Design Project:Developmnt (A)
",FA12,128,"
24
","
100.0%
","
100.0%
","
7.10
","
A- (3.89)
","
A- (3.89)
"
