Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Havis, Allan","
TDGE 125 - Topics in Theatre and Film (A)
",SP23,188,"
64
","
96.7%
","
96.6%
","
2.06
","
A- (3.79)
","
B+ (3.69)
"
"Salimi, Rana","
TDGE 125 - Topics in Theatre and Film (B)
",SP23,48,"
16
","
87.5%
","
87.5%
","
2.75
","
A- (3.75)
","
B+ (3.31)
"
"Meyer, Ursula","
TDGE 125 - Topics in Theatre and Film (A)
",S222,45,"
6
","
100.0%
","
83.3%
","
5.17
","
A (4.00)
","
A- (3.71)
"
"Williams, Madison Mae","
TDGE 125 - Topics in Theatre and Film (B)
",S222,18,"
8
","
100.0%
","
100.0%
","
3.75
","
B+ (3.67)
","
N/A
"
"Reimer, Jonathan Charles","
TDGE 125 - Topics in Theatre and Film (C)
",S222,49,"
8
","
100.0%
","
100.0%
","
3.36
","
A (4.00)
","
A- (3.74)
"
"Reimer, Jonathan Charles","
TDGE 125 - Topics in Theatre and Film (A)
",S122,45,"
8
","
100.0%
","
100.0%
","
4.00
","
A (4.00)
","
A- (3.86)
"
"Reimer, Jonathan Charles","
TDGE 125 - Topics in Theatre and Film (A)
",S221,34,"
5
","
100.0%
","
100.0%
","
3.70
","
A (4.00)
","
A- (3.88)
"
"Meyer, Ursula","
TDGE 125 - Topics in Theatre and Film (A)
",S121,25,"
3
","
100.0%
","
100.0%
","
2.50
","
A (4.00)
","
B (3.07)
"
"Rubinstein, Kim","
TDGE 125 - Topics in Theatre and Film (A)
",FA20,123,"
44
","
97.7%
","
95.3%
","
3.90
","
A- (3.97)
","
A- (3.85)
"
"Tregar, Kristen Lauren","
TDGE 125 - Topics in Theatre and Film (A)
",S220,35,"
6
","
100.0%
","
100.0%
","
3.83
","
A- (3.75)
","
A- (3.70)
"
"Meyer, Ursula","
TDGE 125 - Topics in Theatre and Film (B)
",S220,9,"
3
","
100.0%
","
100.0%
","
5.17
","
B+ (3.50)
","
N/A
"
"Meyer, Ursula","
TDGE 125 - Topics in Theatre and Film (A)
",S119,27,"
7
","
83.3%
","
83.3%
","
1.93
","
B+ (3.43)
","
B+ (3.58)
"
"Meyer, Ursula","
TDGE 125 - Topics in Theatre and Film (A)
",S118,17,"
6
","
100.0%
","
100.0%
","
4.83
","
A (4.00)
","
N/A
"
"Meyer, Ursula","
TDGE 125 - Topics in Theatre and Film (A)
",SP17,54,"
12
","
100.0%
","
81.8%
","
2.68
","
A- (3.70)
","
B+ (3.43)
"
"Donnelly, Kyle E.","
TDGE 125 - Topics in Theatre and Film (A)
",S115,13,"
4
","
100.0%
","
100.0%
","
2.50
","
A- (3.75)
","
N/A
"
"Donnelly, Kyle E.","
TDGE 125 - Topics in Theatre and Film (A)
",S114,23,"
7
","
100.0%
","
100.0%
","
3.07
","
B+ (3.67)
","
A- (3.87)
"
"Oates, Charles Bruce               ","
TDGE 125 - Topics in Theatre and Film     (A)
",SU10,17,"
4
","
100.0%
","
100.0%
","
3.50
","
A- (3.75)
","
N/A
"
"Young, Paloma H.              ","
TDGE 125 - Topics in Theatre and Film     (A)
",FA07,39,"
32
","
93.5%
","
96.7%
","
2.95
","
B+ (3.54)
","
B+ (3.39)
"
