Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Power, Jade Yukana","
TDHT 21 - Ancient and Medieval Theatre (A)
",FA22,74,"
20
","
73.7%
","
94.7%
","
5.10
","
B+ (3.56)
","
B+ (3.34)
"
"Reimer, Jonathan Charles","
TDHT 21 - Ancient and Medieval Theatre (A)
",FA21,64,"
23
","
82.6%
","
72.7%
","
3.54
","
A- (3.74)
","
A- (3.70)
"
"Turley, Elliott S","
TDHT 21 - Ancient and Medieval Theatre (A)
",FA20,61,"
35
","
78.1%
","
90.3%
","
5.75
","
A- (3.71)
","
B+ (3.51)
"
"Power, Jade Yukana","
TDHT 21 - Ancient and Medieval Theatre (A)
",FA19,61,"
34
","
83.9%
","
92.9%
","
4.25
","
B+ (3.35)
","
B+ (3.60)
"
"White, Bryan Curtiss","
TDHT 21 - Ancient and Medieval Theatre (A)
",FA18,61,"
31
","
83.9%
","
100.0%
","
3.34
","
A- (3.74)
","
B+ (3.59)
"
"Burelle, Julie Sara Veronique","
TDHT 21 - Ancient and Medieval Theatre (A)
",FA17,61,"
35
","
91.2%
","
100.0%
","
3.64
","
B+ (3.59)
","
B+ (3.36)
"
"Dorwart, Jason Bogaard","
TDHT 21 - Ancient and Medieval Theatre (A)
",FA16,58,"
31
","
67.9%
","
78.6%
","
4.20
","
B (3.25)
","
B+ (3.43)
"
"Salimi, Rana","
TDHT 21 - Ancient and Medieval Theatre (A)
",FA15,56,"
27
","
65.4%
","
65.4%
","
3.73
","
A- (3.71)
","
B+ (3.47)
"
"Burelle, Julie Sara Veronique","
TDHT 21 - Ancient and Medieval Theatre (A)
",FA14,52,"
30
","
88.5%
","
100.0%
","
4.10
","
B+ (3.38)
","
B+ (3.54)
"
"Power, Jade Yukana","
TDHT 21 - Ancient and Medieval Theatre (A)
",FA13,54,"
35
","
85.3%
","
88.2%
","
4.26
","
B+ (3.59)
","
B+ (3.54)
"
"Roxworthy, Emily","
TDHT 21 - Ancient and Medieval Theatre (A)
",WI13,53,"
29
","
89.3%
","
92.9%
","
4.42
","
B+ (3.48)
","
B+ (3.38)
"
"Roxworthy, Emily                   ","
TDHT 21 - Ancient and Medieval Theatre   (A)
",FA10,61,"
28
","
85.7%
","
96.4%
","
4.57
","
B+ (3.69)
","
B (3.04)
"
"Roxworthy, Emily                   ","
TDHT 21 - Ancient and Medieval Theatre   (A)
",FA09,51,"
41
","
90.2%
","
97.6%
","
3.67
","
B+ (3.41)
","
B- (2.93)
"
"George, Nadine                     ","
TDHT 21 - PerformDyn:Space,Perfrmrs,Aud  (A)
",FA08,36,"
25
","
66.7%
","
72.7%
","
3.30
","
B+ (3.43)
","
B- (2.95)
"
"Rouse, John Samuel                 ","
TDHT 21 - PerformDyn:Space,Perfrmrs,Aud  (A)
",FA08,36,"
25
","
66.7%
","
72.7%
","
3.30
","
B+ (3.43)
","
B- (2.95)
"
"Roxworthy, Emily                   ","
TDHT 21 - PerformDyn:Space,Perfrmrs,Aud  (A)
",FA08,36,"
25
","
66.7%
","
72.7%
","
3.30
","
B+ (3.43)
","
B- (2.95)
"
"Huerta, Jorge A.                   ","
TDHT 21 - PerformDyn:Space,Perfrmrs,Aud  (A)
",SP08,55,"
33
","
60.6%
","
81.3%
","
3.47
","
B+ (3.64)
","
B+ (3.35)
"
"Rouse, John Samuel                 ","
TDHT 21 - PerformDyn:Space,Perfrmrs,Aud  (A)
",SP08,55,"
33
","
60.6%
","
81.3%
","
3.47
","
B+ (3.64)
","
B+ (3.35)
"
"Roxworthy, Emily              ","
TDHT 21 - PerformDyn:Space,Perfrmrs,Aud  (A)
",SP08,55,"
33
","
60.6%
","
81.3%
","
3.47
","
B+ (3.64)
","
B+ (3.35)
"
