Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Stein, Deborah Isobel","
TDPW 102 - Advanced Playwriting (A)
",SP23,19,"
5
","
100.0%
","
100.0%
","
4.50
","
B+ (3.33)
","
N/A
"
"Iizuka, Naomi Hisako","
TDPW 102 - Advanced Playwriting (A)
",SP22,22,"
10
","
100.0%
","
100.0%
","
8.70
","
A- (3.90)
","
B+ (3.64)
"
"Iizuka, Naomi Hisako","
TDPW 102 - Advanced Playwriting (A)
",SP21,21,"
7
","
100.0%
","
100.0%
","
5.07
","
A- (3.86)
","
B+ (3.61)
"
"Iizuka, Naomi Hisako","
TDPW 102 - Advanced Playwriting (A)
",SP20,22,"
17
","
100.0%
","
100.0%
","
5.56
","
A- (3.94)
","
A- (3.78)
"
"Iizuka, Naomi Hisako","
TDPW 102 - Advanced Playwriting (A)
",SP19,18,"
7
","
100.0%
","
100.0%
","
4.83
","
A- (3.83)
","
N/A
"
"Stein, Deborah Isobel","
TDPW 102 - Advanced Playwriting (A)
",SP18,19,"
9
","
100.0%
","
100.0%
","
5.61
","
A- (3.88)
","
N/A
"
"Stein, Deborah Isobel","
TDPW 102 - Playwriting Workshop II (A)
",SP17,9,"
4
","
100.0%
","
100.0%
","
6.50
","
A (4.00)
","
N/A
"
"Stein, Deborah Isobel","
TDPW 102 - Playwriting Workshop II (A)
",SP16,17,"
9
","
100.0%
","
100.0%
","
9.39
","
A (4.00)
","
N/A
"
"Stein, Deborah Isobel","
TDPW 102 - Playwriting Workshop II (A)
",SP15,11,"
7
","
100.0%
","
85.7%
","
5.64
","
B+ (3.57)
","
N/A
"
"McKee, Ruth A.","
TDPW 102 - Playwriting Workshop II (A)
",SP14,13,"
3
","
100.0%
","
100.0%
","
9.17
","
A (4.00)
","
N/A
"
"Newsham, Jennifer Barclay","
TDPW 102 - Playwriting Workshop II (A)
",SP13,12,"
6
","
100.0%
","
100.0%
","
7.30
","
A (4.00)
","
N/A
"
"McKee, Ruth A.                     ","
TDPW 102 - Playwriting Workshop II        (A)
",SP10,13,"
6
","
100.0%
","
100.0%
","
6.50
","
A (4.00)
","
N/A
"
"McKee, Ruth A.                     ","
TDPW 102 - Playwriting Workshop II        (A)
",SP09,13,"
12
","
100.0%
","
100.0%
","
6.50
","
B+ (3.45)
","
N/A
"
"Metcalfe, Stephen             ","
TDPW 102 - Playwriting Workshop II        (A)
",SP08,14,"
10
","
100.0%
","
100.0%
","
4.90
","
B+ (3.63)
","
N/A
"
