Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Kennemore, Amy Michelle","
ANTH 21 - Race and Racisms (A)
",WI23,271,"
111
","
94.4%
","
97.2%
","
4.35
","
A- (3.85)
","
A- (3.71)
"
"Kang, Byung Chu","
ANTH 21 - Race and Racisms (A)
",FA22,319,"
123
","
99.2%
","
99.2%
","
3.44
","
A- (3.97)
","
A- (3.72)
"
"Kennemore, Amy Michelle","
ANTH 21 - Race and Racisms (B)
",FA22,137,"
61
","
91.8%
","
100.0%
","
4.01
","
A- (3.85)
","
A (4.00)
"
"Kennemore, Amy Michelle","
ANTH 21 - Race and Racisms (A)
",SP22,140,"
55
","
88.7%
","
98.1%
","
4.17
","
A- (3.78)
","
B+ (3.64)
"
"Borrero, Mario Ricardo","
ANTH 21 - Race and Racisms (A)
",WI22,72,"
50
","
95.9%
","
97.9%
","
3.74
","
A- (3.80)
","
B+ (3.47)
"
"Berman, Michael David","
ANTH 21 - Race and Racisms (B)
",WI22,107,"
46
","
100.0%
","
100.0%
","
3.03
","
A- (3.84)
","
A- (3.80)
"
"Kurian, Amrita Achamma","
ANTH 21 - Race and Racisms (B)
",WI22,107,"
46
","
100.0%
","
100.0%
","
3.03
","
A- (3.84)
","
A- (3.80)
"
"Kennemore, Amy Michelle","
ANTH 21 - Race and Racisms (A)
",FA21,123,"
50
","
83.0%
","
100.0%
","
4.89
","
B+ (3.49)
","
A- (3.78)
"
"Kang, Byung Chu","
ANTH 21 - Race and Racisms (B)
",FA21,311,"
163
","
97.5%
","
99.4%
","
3.67
","
A- (3.93)
","
A- (3.83)
"
"Nippoldt, Lauren Jean","
ANTH 21 - Race and Racisms (B)
",S221,20,"
8
","
100.0%
","
100.0%
","
5.75
","
A- (3.88)
","
A- (3.71)
"
"Arani, Alexia Alisabeth","
ANTH 21 - Race and Racisms (B)
",S121,29,"
9
","
100.0%
","
100.0%
","
6.72
","
A- (3.78)
","
B+ (3.62)
"
"Borrero, Mario Ricardo","
ANTH 21 - Race and Racisms (A)
",SP21,123,"
77
","
89.5%
","
93.4%
","
3.89
","
A- (3.71)
","
B+ (3.40)
"
"Kurian, Amrita Achamma","
ANTH 21 - Race and Racisms (A)
",WI21,122,"
63
","
96.8%
","
96.8%
","
3.77
","
A- (3.80)
","
B+ (3.38)
"
"Kennemore, Amy Michelle","
ANTH 21 - Race and Racisms (A)
",FA20,97,"
65
","
92.2%
","
95.3%
","
5.08
","
A- (3.75)
","
A- (3.85)
"
"Kang, Byung Chu","
ANTH 21 - Race and Racisms (B)
",FA20,302,"
200
","
98.0%
","
96.5%
","
3.95
","
A- (3.88)
","
B+ (3.65)
"
"Kennemore, Amy Michelle","
ANTH 21 - Race and Racisms (A)
",S220,28,"
13
","
83.3%
","
100.0%
","
6.33
","
A- (3.89)
","
A- (3.90)
"
"Arani, Alexia Alisabeth","
ANTH 21 - Race and Racisms (A)
",S120,49,"
10
","
100.0%
","
100.0%
","
3.30
","
A (4.00)
","
A- (3.76)
"
"Dalla Dea, Ariane Lumena","
ANTH 21 - Race and Racisms (A)
",SP20,143,"
58
","
89.5%
","
91.2%
","
3.45
","
A- (3.90)
","
A- (3.96)
"
"Dalla Dea, Ariane Lumena","
ANTH 21 - Race and Racisms (A)
",WI20,160,"
119
","
88.9%
","
79.1%
","
3.66
","
A- (3.86)
","
A- (3.72)
"
"Ramirez, Belinda Cherie","
ANTH 21 - Race and Racisms (B)
",WI20,19,"
12
","
100.0%
","
100.0%
","
3.00
","
B+ (3.55)
","
N/A
"
"Dalla Dea, Ariane Lumena","
ANTH 21 - Race and Racisms (A)
",FA19,128,"
55
","
72.5%
","
64.0%
","
2.89
","
A- (3.85)
","
B+ (3.62)
"
"Jones, Ian William Nasser","
ANTH 21 - Race and Racisms (B)
",FA19,370,"
301
","
95.9%
","
97.2%
","
3.91
","
A- (3.85)
","
A- (3.87)
"
"Kennemore, Amy Michelle","
ANTH 21 - Race and Racisms (A)
",S219,12,"
6
","
100.0%
","
100.0%
","
5.83
","
A- (3.80)
","
N/A
"
"Kurian, Amrita Achamma","
ANTH 21 - Race and Racisms (A)
",S119,25,"
19
","
89.5%
","
88.9%
","
5.24
","
B (3.08)
","
B (3.00)
"
"Balaswaminathan, Sowparnika","
ANTH 21 - Race and Racisms (A)
",SP19,164,"
60
","
84.9%
","
94.2%
","
2.80
","
B+ (3.65)
","
B+ (3.43)
"
"Rothschild, Amy C","
ANTH 21 - Race and Racisms (A)
",WI19,145,"
47
","
97.8%
","
97.8%
","
2.94
","
A- (3.79)
","
B+ (3.42)
"
"Berman, Michael David","
ANTH 21 - Race and Racisms (B)
",WI19,147,"
89
","
92.9%
","
94.0%
","
2.48
","
A- (3.70)
","
B+ (3.58)
"
"Rothschild, Amy C","
ANTH 21 - Race and Racisms (A)
",FA18,212,"
96
","
94.7%
","
97.8%
","
3.01
","
B+ (3.58)
","
B+ (3.54)
"
"Kang, Byung Chu","
ANTH 21 - Race and Racisms (B)
",FA18,314,"
214
","
94.2%
","
93.7%
","
3.36
","
A- (3.82)
","
A- (3.73)
"
"Kurian, Amrita Achamma","
ANTH 21 - Race and Racisms (A)
",S118,28,"
14
","
78.6%
","
100.0%
","
8.21
","
B+ (3.33)
","
B (3.07)
"
"Bennallack, Kathleen Celia","
ANTH 21 - Race and Racisms (A)
",SP18,188,"
61
","
81.0%
","
71.9%
","
2.64
","
A- (3.80)
","
B+ (3.60)
"
"Olivas Hernandez, Olga Lid","
ANTH 21 - Race and Racisms (A)
",WI18,113,"
46
","
77.8%
","
84.1%
","
2.77
","
A- (3.79)
","
A- (3.74)
"
"Duzel, Esin","
ANTH 21 - Race and Racisms (B)
",WI18,200,"
163
","
79.1%
","
89.6%
","
3.10
","
B+ (3.61)
","
B+ (3.53)
"
"Kang, Byung Chu","
ANTH 21 - Race and Racisms (A)
",FA17,280,"
212
","
97.1%
","
99.5%
","
2.63
","
A- (3.95)
","
A- (3.81)
"
"Parish, Steven Martin","
ANTH 21 - Race and Racisms (A)
",S217,30,"
4
","
100.0%
","
100.0%
","
2.50
","
B (3.00)
","
B+ (3.50)
"
"Rothschild, Amy C","
ANTH 21 - Race and Racisms (A)
",S117,36,"
17
","
93.8%
","
100.0%
","
5.38
","
B+ (3.64)
","
B+ (3.37)
"
"Garth, Hanna Fitzmaurice","
ANTH 21 - Race and Racisms (A)
",SP17,220,"
162
","
86.8%
","
88.7%
","
3.83
","
B (3.29)
","
B (3.27)
"
"Kang, Byung Chu","
ANTH 21 - Race and Racisms (A)
",WI17,190,"
76
","
87.1%
","
82.9%
","
2.53
","
A- (3.77)
","
A- (3.73)
"
"Klimova, Julia Germanovna","
ANTH 21 - Race and Racisms (A)
",FA16,274,"
143
","
85.4%
","
83.1%
","
3.25
","
B+ (3.63)
","
B+ (3.41)
"
"Parish, Steven Martin","
ANTH 21 - Race and Racisms (A)
",S216,39,"
9
","
87.5%
","
50.0%
","
4.00
","
B+ (3.50)
","
A- (3.80)
"
