Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Branson, James G","
PHYS 2D - Phys-Relativity&Quantm Physics (A)
",SP23,41,"
12
","
72.7%
","
54.5%
","
7.23
","
B (3.27)
","
B+ (3.39)
"
"Shotwell, Brian","
PHYS 2D - Phys-Relativity&Quantm Physics (A)
",WI23,62,"
30
","
93.1%
","
96.6%
","
7.67
","
B (3.18)
","
B (3.29)
"
"Hirsch, Jorge Eduardo","
PHYS 2D - Phys-Relativity&Quantm Physics (A)
",FA22,20,"
7
","
71.4%
","
71.4%
","
9.07
","
B (3.00)
","
B- (2.80)
"
"Shotwell, Brian","
PHYS 2D - Phys-Relativity&Quantm Physics (A)
",S222,27,"
7
","
100.0%
","
100.0%
","
7.36
","
B+ (3.43)
","
B+ (3.39)
"
"Branson, James G","
PHYS 2D - Phys-Relativity&Quantm Physics (A)
",SP22,71,"
40
","
58.3%
","
42.9%
","
6.28
","
B (3.20)
","
B+ (3.46)
"
"Branson, James G","
PHYS 2D - Phys-Relativity&Quantm Physics (A)
",WI22,56,"
22
","
76.2%
","
42.9%
","
7.07
","
B+ (3.52)
","
B+ (3.39)
"
"Hirsch, Jorge Eduardo","
PHYS 2D - Phys-Relativity&Quantm Physics (A)
",FA21,26,"
10
","
44.4%
","
44.4%
","
5.00
","
C+ (2.50)
","
C- (1.87)
"
"Campbell-Deem, Brian Christopher","
PHYS 2D - Phys-Relativity&Quantm Physics (A)
",S221,30,"
27
","
100.0%
","
100.0%
","
7.76
","
B (3.30)
","
B+ (3.51)
"
"Branson, James G","
PHYS 2D - Phys-Relativity&Quantm Physics (A)
",SP21,46,"
15
","
66.7%
","
53.3%
","
8.90
","
B+ (3.36)
","
B+ (3.68)
"
"Sharma, Vivek A.","
PHYS 2D - Phys-Relativity&Quantm Physics (A)
",WI21,51,"
48
","
83.3%
","
85.4%
","
8.71
","
B- (2.94)
","
B (3.05)
"
"Hirsch, Jorge Eduardo","
PHYS 2D - Phys-Relativity&Quantm Physics (A)
",FA20,50,"
19
","
61.1%
","
27.8%
","
9.72
","
B- (2.94)
","
C+ (2.63)
"
"Shotwell, Brian","
PHYS 2D - Phys-Relativity&Quantm Physics (A)
",S220,41,"
7
","
100.0%
","
85.7%
","
13.36
","
A- (3.86)
","
A- (3.77)
"
"Branson, James G","
PHYS 2D - Phys-Relativity&Quantm Physics (A)
",SP20,81,"
33
","
43.3%
","
26.7%
","
9.65
","
B (3.26)
","
A- (3.77)
"
"Sharma, Vivek A.","
PHYS 2D - Phys-Relativity&Quantm Physics (A)
",WI20,71,"
66
","
92.4%
","
97.0%
","
6.47
","
B+ (3.43)
","
B+ (3.69)
"
"Branson, James G","
PHYS 2D - Phys-Relativity&Quantm Physics (A)
",FA19,43,"
20
","
73.7%
","
57.9%
","
8.39
","
B (3.26)
","
B (3.23)
"
"Shotwell, Brian","
PHYS 2D - Phys-Relativity&Quantm Physics (A)
",S219,20,"
7
","
100.0%
","
100.0%
","
10.79
","
B (3.29)
","
B+ (3.33)
"
"Branson, James G","
PHYS 2D - Phys-Relativity&Quantm Physics (A)
",SP19,74,"
31
","
77.8%
","
57.7%
","
7.12
","
B+ (3.41)
","
B (3.22)
"
"Sharma, Vivek A.","
PHYS 2D - Phys-Relativity&Quantm Physics (A)
",WI19,49,"
44
","
95.5%
","
95.5%
","
6.95
","
B (3.27)
","
B (3.30)
"
"Branson, James G","
PHYS 2D - Phys-Relativity&Quantm Physics (A)
",FA18,48,"
18
","
70.6%
","
41.2%
","
7.79
","
B+ (3.59)
","
B+ (3.44)
"
"Malkov, Mikhail Alexandr","
PHYS 2D - Phys-Relativity&Quantm Physics (A)
",S218,22,"
15
","
26.7%
","
7.1%
","
11.30
","
C+ (2.67)
","
B- (2.90)
"
"Branson, James G","
PHYS 2D - Phys-Relativity&Quantm Physics (A)
",SP18,106,"
34
","
53.1%
","
46.9%
","
6.44
","
B (3.06)
","
B (3.00)
"
