Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Arlett, Jessica Lynn","
PHYS 2CL - Phys Lab-Elec&Magnetism (A)
",SP23,97,"
31
","
71.0%
","
83.9%
","
4.76
","
B+ (3.55)
","
B (3.26)
"
"Du, Chunhui","
PHYS 2CL - Phys Lab-Elec&Magnetism (A)
",SP23,97,"
31
","
71.0%
","
77.4%
","
4.76
","
B+ (3.55)
","
B (3.26)
"
"Allen, Monica T","
PHYS 2CL - Phys Lab-Elec&Magnetism (A)
",WI23,175,"
76
","
66.7%
","
72.6%
","
4.45
","
B+ (3.51)
","
B (3.25)
"
"Arlett, Jessica Lynn","
PHYS 2CL - Phys Lab-Elec&Magnetism (A)
",WI23,175,"
76
","
66.7%
","
83.6%
","
4.45
","
B+ (3.51)
","
B (3.25)
"
"Du, Chunhui","
PHYS 2CL - Phys Lab-Elec&Magnetism (A)
",FA22,284,"
132
","
77.4%
","
82.3%
","
4.82
","
B+ (3.62)
","
A- (3.86)
"
"Rappel, Wouter Jan","
PHYS 2CL - Phys Lab-Elec&Magnetism (A)
",S222,44,"
19
","
78.9%
","
77.8%
","
9.06
","
B+ (3.41)
","
B (3.25)
"
"Shpyrko, Oleg","
PHYS 2CL - Phys Lab-Elec&Magnetism (A)
",SP22,116,"
35
","
97.1%
","
100.0%
","
4.84
","
A- (3.83)
","
B+ (3.46)
"
"Butov, Leonid","
PHYS 2CL - Phys Lab-Elec&Magnetism (A)
",WI22,232,"
89
","
80.0%
","
84.7%
","
5.67
","
B+ (3.42)
","
B+ (3.50)
"
"Barreiro Guerrero, Julio","
PHYS 2CL - Phys Lab-Elec&Magnetism (A)
",FA21,265,"
224
","
62.9%
","
78.1%
","
8.34
","
B+ (3.42)
","
B (3.29)
"
"Gonzales, Daniel Patrick","
PHYS 2CL - Phys Lab-Elec&Magnetism (A)
",S221,89,"
33
","
71.0%
","
93.5%
","
9.47
","
B+ (3.45)
","
B- (2.84)
"
"Ni, Kaixuan","
PHYS 2CL - Phys Lab-Elec&Magnetism (A)
",SP21,123,"
58
","
59.6%
","
91.2%
","
9.03
","
B+ (3.35)
","
B (3.22)
"
"Du, Chunhui","
PHYS 2CL - Phys Lab-Elec&Magnetism (A)
",WI21,235,"
199
","
62.8%
","
75.9%
","
8.63
","
B+ (3.35)
","
B+ (3.33)
"
"Barreiro Guerrero, Julio","
PHYS 2CL - Phys Lab-Elec&Magnetism (A)
",FA20,285,"
126
","
72.0%
","
92.0%
","
9.20
","
B+ (3.36)
","
B (3.25)
"
