Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Yang, Liang","
PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (A)
",SP23,285,"
124
","
77.3%
","
77.3%
","
6.13
","
B (3.27)
","
B (3.02)
"
"Yang, Liang","
PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (A)
",WI23,399,"
173
","
90.4%
","
82.5%
","
5.90
","
B+ (3.41)
","
B (3.15)
"
"Barreiro Guerrero, Julio","
PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (A)
",FA22,235,"
191
","
78.0%
","
71.2%
","
7.10
","
B (3.29)
","
B+ (3.36)
"
"Barreiro Guerrero, Julio","
PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (B)
",FA22,269,"
215
","
80.4%
","
72.3%
","
6.47
","
B (3.29)
","
B+ (3.41)
"
"Gonzales, Daniel Patrick","
PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (A)
",S222,57,"
36
","
86.1%
","
97.2%
","
9.81
","
B+ (3.35)
","
B (3.29)
"
"Karanam, Aravind Rao","
PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (A)
",S122,61,"
37
","
94.4%
","
91.7%
","
6.72
","
B+ (3.43)
","
B+ (3.39)
"
"Michelsen, Eric Leonard","
PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (A)
",SP22,302,"
125
","
55.4%
","
45.8%
","
7.84
","
B- (2.85)
","
C+ (2.56)
"
"Yang, Liang","
PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (A)
",WI22,272,"
108
","
91.3%
","
90.4%
","
6.13
","
B+ (3.39)
","
B (3.07)
"
"Shpyrko, Oleg","
PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (A)
",FA21,329,"
158
","
85.0%
","
90.8%
","
6.71
","
B (3.11)
","
B- (2.89)
"
"Shpyrko, Oleg","
PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (B)
",FA21,290,"
161
","
82.2%
","
87.9%
","
6.64
","
B (3.10)
","
B- (2.79)
"
"Sabhlok, Sanchit","
PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (A)
",S221,88,"
68
","
86.6%
","
91.0%
","
8.81
","
B (3.25)
","
B (3.22)
"
"Rappel, Wouter Jan","
PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (A)
",S121,87,"
11
","
80.0%
","
80.0%
","
7.95
","
B+ (3.45)
","
B+ (3.32)
"
"Duarte, Javier Mauricio","
PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (A)
",SP21,349,"
287
","
94.1%
","
98.3%
","
6.12
","
A- (3.76)
","
B+ (3.69)
"
"Duarte, Javier Mauricio","
PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (A)
",WI21,298,"
255
","
95.6%
","
98.0%
","
6.21
","
B+ (3.70)
","
B+ (3.67)
"
"Shotwell, Brian","
PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (A)
",FA20,395,"
182
","
95.1%
","
95.6%
","
6.01
","
B+ (3.68)
","
B+ (3.67)
"
