Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Keres, Dusan","
PHYS 2A - Physics-Mechanics (A)
",SP23,255,"
97
","
80.6%
","
73.1%
","
6.65
","
B (3.00)
","
C+ (2.51)
"
"Meyertholen, Andrew D.","
PHYS 2A - Physics-Mechanics (A)
",WI23,328,"
207
","
88.2%
","
95.0%
","
6.56
","
B (3.03)
","
C+ (2.66)
"
"Meyertholen, Andrew D.","
PHYS 2A - Physics-Mechanics (B)
",WI23,212,"
151
","
87.2%
","
93.9%
","
7.10
","
B (3.02)
","
B- (2.76)
"
"Meyertholen, Andrew D.","
PHYS 2A - Physics-Mechanics (A)
",FA22,365,"
183
","
86.5%
","
97.2%
","
6.80
","
B (3.19)
","
B- (2.73)
"
"Meyertholen, Andrew D.","
PHYS 2A - Physics-Mechanics (A)
",S122,122,"
44
","
92.9%
","
95.1%
","
8.64
","
B (3.26)
","
B (3.01)
"
"Meyertholen, Andrew D.","
PHYS 2A - Physics-Mechanics (A)
",SP22,290,"
130
","
92.2%
","
93.7%
","
6.98
","
B (3.15)
","
B- (2.73)
"
"Popmintchev, Tenio","
PHYS 2A - Physics-Mechanics (A)
",WI22,340,"
229
","
81.0%
","
68.1%
","
7.52
","
B+ (3.45)
","
B+ (3.48)
"
"Popmintchev, Tenio","
PHYS 2A - Physics-Mechanics (B)
",WI22,203,"
134
","
81.8%
","
74.0%
","
7.25
","
B+ (3.32)
","
B+ (3.37)
"
"Popmintchev, Tenio","
PHYS 2A - Physics-Mechanics (C)
",WI22,276,"
186
","
80.0%
","
66.8%
","
7.34
","
B (3.24)
","
B+ (3.30)
"
"Meyertholen, Andrew D.","
PHYS 2A - Physics-Mechanics (A)
",FA21,384,"
224
","
91.6%
","
97.2%
","
7.07
","
B (3.20)
","
B- (2.88)
"
"Meyertholen, Andrew D.","
PHYS 2A - Physics-Mechanics (A)
",S121,151,"
74
","
97.3%
","
98.6%
","
7.62
","
B (3.14)
","
B (3.02)
"
"Keres, Dusan","
PHYS 2A - Physics-Mechanics (A)
",SP21,295,"
104
","
64.7%
","
67.3%
","
7.29
","
B- (2.99)
","
C+ (2.70)
"
"Meyertholen, Andrew D.","
PHYS 2A - Physics-Mechanics (A)
",WI21,732,"
531
","
94.5%
","
97.9%
","
5.85
","
B+ (3.37)
","
B+ (3.52)
"
"Keres, Dusan","
PHYS 2A - Physics-Mechanics (A)
",FA20,323,"
152
","
76.5%
","
78.9%
","
7.51
","
B (3.12)
","
C+ (2.59)
"
"Wong, Adrian Shih Khen","
PHYS 2A - Physics-Mechanics (A)
",S120,179,"
63
","
85.0%
","
86.7%
","
8.10
","
B+ (3.49)
","
B+ (3.52)
"
"Burgasser, Adam Jonathan","
PHYS 2A - Physics-Mechanics (A)
",SP20,308,"
140
","
76.5%
","
78.5%
","
10.03
","
B+ (3.50)
","
B+ (3.57)
"
"Popmintchev, Tenio","
PHYS 2A - Physics-Mechanics (A)
",WI20,290,"
230
","
86.9%
","
87.2%
","
6.39
","
B+ (3.42)
","
B+ (3.51)
"
"Popmintchev, Tenio","
PHYS 2A - Physics-Mechanics (B)
",WI20,285,"
231
","
87.8%
","
85.6%
","
6.52
","
B+ (3.42)
","
B+ (3.45)
"
"Popmintchev, Tenio","
PHYS 2A - Physics-Mechanics (C)
",WI20,256,"
206
","
87.7%
","
89.1%
","
6.51
","
B+ (3.37)
","
B+ (3.44)
"
"Karmakar, Richa","
PHYS 2A - Physics-Mechanics (A)
",FA19,331,"
155
","
73.6%
","
30.4%
","
6.08
","
B (3.13)
","
B (3.25)
"
"Zdyrski, Thomas John","
PHYS 2A - Physics-Mechanics (A)
",S119,88,"
29
","
74.1%
","
80.8%
","
8.72
","
B- (2.93)
","
B- (2.74)
"
"Dudko, Olga","
PHYS 2A - Physics-Mechanics (A)
",SP19,239,"
115
","
78.2%
","
92.5%
","
6.77
","
B- (2.94)
","
C+ (2.58)
"
"Dudko, Olga","
PHYS 2A - Physics-Mechanics (B)
",SP19,244,"
103
","
78.6%
","
85.6%
","
7.10
","
B- (2.91)
","
C+ (2.58)
"
"Jun, Suckjoon","
PHYS 2A - Physics-Mechanics (A)
",WI19,233,"
103
","
74.2%
","
53.6%
","
6.37
","
B- (2.85)
","
B- (2.71)
"
"Jun, Suckjoon","
PHYS 2A - Physics-Mechanics (B)
",WI19,160,"
72
","
84.3%
","
71.4%
","
6.13
","
B- (2.97)
","
B- (2.71)
"
"Popmintchev, Tenio","
PHYS 2A - Physics-Mechanics (C)
",WI19,395,"
333
","
87.5%
","
91.4%
","
6.82
","
B+ (3.31)
","
B+ (3.32)
"
"Keres, Dusan","
PHYS 2A - Physics-Mechanics (A)
",FA18,318,"
134
","
73.6%
","
92.6%
","
7.12
","
B (3.01)
","
C+ (2.56)
"
"Meill, Alexander Warren","
PHYS 2A - Physics-Mechanics (A)
",S118,72,"
37
","
100.0%
","
100.0%
","
7.83
","
B (3.29)
","
B (3.02)
"
"Popmintchev, Tenio","
PHYS 2A - Physics-Mechanics (A)
",SP18,181,"
136
","
82.7%
","
89.5%
","
6.03
","
B+ (3.35)
","
B (3.29)
"
