Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Ternansky, Robert J.","
CHEM 140B - Organic Chemistry II (A)
",S217,82,"
27
","
92.3%
","
100.0%
","
12.65
","
B (3.04)
","
B- (2.76)
"
"Weizman, Haim","
CHEM 140B - Organic Chemistry II (A)
",S117,119,"
27
","
84.6%
","
100.0%
","
9.73
","
B (3.16)
","
B- (2.89)
"
"Weizman, Haim","
CHEM 140B - Organic Chemistry II (A)
",SP17,343,"
145
","
81.7%
","
86.3%
","
7.99
","
B- (2.92)
","
B- (2.93)
"
"Schmidt, Valerie A","
CHEM 140B - Organic Chemistry II (B)
",SP17,357,"
155
","
76.1%
","
81.7%
","
8.27
","
B- (2.91)
","
B+ (3.31)
"
"Albizati, Kim F.","
CHEM 140B - Organic Chemistry II (A)
",WI17,404,"
184
","
84.5%
","
92.0%
","
8.38
","
B (3.05)
","
B- (2.77)
"
"Ternansky, Robert J.","
CHEM 140B - Organic Chemistry II (B)
",WI17,128,"
68
","
92.6%
","
94.1%
","
9.31
","
B- (2.88)
","
C+ (2.67)
"
"Hoeger, Carl","
CHEM 140B - Organic Chemistry II (C)
",WI17,201,"
99
","
81.9%
","
93.6%
","
9.73
","
B (3.02)
","
B- (2.86)
"
"Albizati, Kim F.","
CHEM 140B - Organic Chemistry II (D)
",WI17,221,"
89
","
80.5%
","
90.2%
","
9.53
","
B (3.03)
","
B- (2.77)
"
"Theodorakis, Emmanouil","
CHEM 140B - Organic Chemistry II (A)
",FA16,142,"
77
","
86.5%
","
89.2%
","
7.13
","
B (3.05)
","
C+ (2.66)
"
"Hoeger, Carl","
CHEM 140B - Organic Chemistry II (B)
",FA16,136,"
61
","
75.5%
","
84.9%
","
9.62
","
B (3.06)
","
C+ (2.63)
"
"Oconnor, Joseph M.","
CHEM 140B - Organic Chemistry II (A)
",S216,155,"
34
","
93.9%
","
93.9%
","
13.21
","
B (3.10)
","
C+ (2.56)
"
"Weizman, Haim","
CHEM 140B - Organic Chemistry II (A)
",S116,129,"
31
","
86.2%
","
96.6%
","
10.57
","
B (3.14)
","
B- (2.73)
"
"Siegel, Dionicio R.","
CHEM 140B - Organic Chemistry II (A)
",SP16,387,"
276
","
92.6%
","
95.9%
","
6.94
","
B (3.16)
","
C+ (2.34)
"
"Weizman, Haim","
CHEM 140B - Organic Chemistry II (B)
",SP16,323,"
119
","
72.2%
","
85.2%
","
8.48
","
B- (2.76)
","
C+ (2.63)
"
"Albizati, Kim F.","
CHEM 140B - Organic Chemistry II (A)
",WI16,407,"
193
","
90.9%
","
97.8%
","
8.20
","
B (3.09)
","
B- (2.72)
"
"Ternansky, Robert J.","
CHEM 140B - Organic Chemistry II (B)
",WI16,196,"
127
","
87.0%
","
87.8%
","
9.39
","
B (3.10)
","
C+ (2.68)
"
"Burkart, Michael D","
CHEM 140B - Organic Chemistry II (C)
",WI16,376,"
199
","
87.7%
","
94.4%
","
8.56
","
B (3.10)
","
B- (2.72)
"
"Theodorakis, Emmanouil","
CHEM 140B - Organic Chemistry II (A)
",FA15,347,"
118
","
79.8%
","
90.8%
","
8.09
","
B- (2.89)
","
B- (2.78)
"
"Oconnor, Joseph M.","
CHEM 140B - Organic Chemistry II (B)
",S215,156,"
29
","
69.0%
","
93.1%
","
14.22
","
B (3.10)
","
C+ (2.59)
"
"Weizman, Haim","
CHEM 140B - Organic Chemistry II (A)
",S115,210,"
45
","
88.6%
","
100.0%
","
9.59
","
B (3.27)
","
B- (2.82)
"
"Molinski, Tadeusz","
CHEM 140B - Organic Chemistry II (A)
",SP15,118,"
38
","
60.5%
","
28.9%
","
8.55
","
C+ (2.59)
","
C+ (2.63)
"
"Whitesell, James K.","
CHEM 140B - Organic Chemistry II (B)
",SP15,389,"
153
","
71.9%
","
48.9%
","
5.80
","
B (3.25)
","
B- (2.73)
"
"Guerrero, Carlos Ariel","
CHEM 140B - Organic Chemistry II (A)
",WI15,278,"
108
","
77.5%
","
73.5%
","
8.82
","
B (3.00)
","
C+ (2.55)
"
"Whitesell, James K.","
CHEM 140B - Organic Chemistry II (B)
",WI15,267,"
92
","
87.4%
","
62.1%
","
6.71
","
B+ (3.36)
","
B- (2.73)
"
"Theodorakis, Emmanouil","
CHEM 140B - Organic Chemistry II (C)
",WI15,306,"
145
","
75.6%
","
88.1%
","
7.61
","
B- (2.72)
","
B (3.00)
"
"Albizati, Kim F.","
CHEM 140B - Organic Chemistry II (A)
",FA14,311,"
105
","
85.6%
","
98.9%
","
7.56
","
B (3.03)
","
C+ (2.57)
"
"Oconnor, Joseph M.","
CHEM 140B - Organic Chemistry II (A)
",S214,118,"
11
","
90.9%
","
90.9%
","
14.72
","
B (3.20)
","
B- (2.73)
"
"Weizman, Haim","
CHEM 140B - Organic Chemistry II (A)
",S114,113,"
17
","
93.3%
","
93.3%
","
12.36
","
B (3.13)
","
B- (2.83)
"
"Theodorakis, Emmanouil","
CHEM 140B - Organic Chemistry II (A)
",SP14,371,"
106
","
81.6%
","
94.9%
","
7.59
","
B- (2.99)
","
C+ (2.65)
"
"Whitesell, James K.","
CHEM 140B - Organic Chemistry II (B)
",SP14,389,"
103
","
76.8%
","
48.4%
","
6.52
","
B (3.11)
","
C+ (2.65)
"
"Ternansky, Robert J.","
CHEM 140B - Organic Chemistry II (A)
",WI14,285,"
145
","
82.0%
","
89.9%
","
10.39
","
B- (2.95)
","
C+ (2.67)
"
"Hoeger, Carl","
CHEM 140B - Organic Chemistry II (B)
",WI14,327,"
132
","
75.4%
","
83.1%
","
8.67
","
B (3.02)
","
B- (2.90)
"
"Hoeger, Carl","
CHEM 140B - Organic Chemistry II (C)
",WI14,211,"
87
","
80.0%
","
92.5%
","
10.09
","
B- (2.94)
","
B- (2.90)
"
"Guerrero, Carlos Ariel","
CHEM 140B - Organic Chemistry II (A)
",FA13,229,"
105
","
72.4%
","
55.1%
","
8.52
","
B- (2.80)
","
C+ (2.58)
"
"Oconnor, Joseph M.","
CHEM 140B - Organic Chemistry II (A)
",S213,170,"
31
","
74.2%
","
93.5%
","
10.89
","
B- (2.93)
","
C+ (2.61)
"
"Weizman, Haim","
CHEM 140B - Organic Chemistry II (A)
",S113,183,"
44
","
78.0%
","
95.1%
","
9.45
","
B (3.02)
","
B- (2.80)
"
"Molinski, Tadeusz","
CHEM 140B - Organic Chemistry II (A)
",SP13,82,"
29
","
79.3%
","
24.1%
","
8.71
","
B (3.11)
","
C (2.01)
"
"Whitesell, James K.","
CHEM 140B - Organic Chemistry II (B)
",SP13,334,"
116
","
79.1%
","
38.3%
","
7.91
","
B (3.03)
","
C+ (2.34)
"
"Guerrero, Carlos Ariel","
CHEM 140B - Organic Chemistry II (A)
",WI13,241,"
119
","
79.3%
","
69.8%
","
8.85
","
B- (2.97)
","
C+ (2.60)
"
"Hoeger, Carl","
CHEM 140B - Organic Chemistry II (B)
",WI13,234,"
124
","
78.3%
","
86.7%
","
9.58
","
B- (2.98)
","
B- (2.87)
"
"Whitesell, James K.","
CHEM 140B - Organic Chemistry II (C)
",WI13,209,"
84
","
69.9%
","
42.2%
","
7.47
","
B- (2.86)
","
C+ (2.35)
"
"Theodorakis, Emmanouil","
CHEM 140B - Organic Chemistry II (A)
",FA12,293,"
108
","
77.2%
","
86.1%
","
7.69
","
B- (2.84)
","
C+ (2.68)
"
