Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Jazzar, Rodolphe","
CHEM 40B - Organic Chemistry II (A)
",SP23,301,"
147
","
71.8%
","
85.7%
","
6.30
","
B (3.02)
","
B- (2.95)
"
"Jazzar, Rodolphe","
CHEM 40B - Organic Chemistry II (B)
",SP23,285,"
131
","
78.2%
","
89.5%
","
6.75
","
B (3.05)
","
B- (2.93)
"
"Romero, Erik Anthony","
CHEM 40B - Organic Chemistry II (B)
",WI23,218,"
191
","
51.8%
","
58.4%
","
9.46
","
C+ (2.59)
","
C+ (2.59)
"
"Weizman, Haim","
CHEM 40B - Organic Chemistry II (C)
",WI23,288,"
251
","
75.8%
","
91.9%
","
8.51
","
B- (2.99)
","
B- (2.96)
"
"Burkart, Michael D","
CHEM 40B - Organic Chemistry II (D)
",WI23,293,"
277
","
72.9%
","
79.3%
","
8.46
","
B- (2.97)
","
B- (2.87)
"
"Oconnor, Joseph M.","
CHEM 40B - Organic Chemistry II (A)
",FA22,297,"
108
","
45.1%
","
45.1%
","
8.80
","
C+ (2.64)
","
C+ (2.51)
"
"Albizati, Kim F.","
CHEM 40B - Organic Chemistry II (A)
",S222,132,"
24
","
86.4%
","
100.0%
","
9.05
","
B (3.19)
","
B- (2.72)
"
"Weizman, Haim","
CHEM 40B - Organic Chemistry II (A)
",S122,77,"
12
","
50.0%
","
90.9%
","
9.95
","
C+ (2.50)
","
B- (2.88)
"
"Albizati, Kim F.","
CHEM 40B - Organic Chemistry II (A)
",SP22,323,"
115
","
84.4%
","
96.3%
","
7.93
","
B (3.10)
","
C+ (2.65)
"
"Siegel, Dionicio R.","
CHEM 40B - Organic Chemistry II (B)
",SP22,352,"
147
","
86.2%
","
95.6%
","
7.16
","
B (3.12)
","
C+ (2.56)
"
"Romero, Erik Anthony","
CHEM 40B - Organic Chemistry II (A)
",WI22,302,"
156
","
40.3%
","
37.2%
","
9.04
","
B- (2.76)
","
C+ (2.70)
"
"Klosterman, Jeremy K","
CHEM 40B - Organic Chemistry II (B)
",WI22,323,"
299
","
58.6%
","
57.3%
","
9.93
","
B- (2.71)
","
B- (2.74)
"
"Molinski, Tadeusz","
CHEM 40B - Organic Chemistry II (C)
",WI22,149,"
61
","
35.1%
","
21.1%
","
9.52
","
B- (2.85)
","
C+ (2.43)
"
"Theodorakis, Emmanuel","
CHEM 40B - Organic Chemistry II (A)
",FA21,320,"
136
","
65.4%
","
87.7%
","
7.77
","
C+ (2.50)
","
B- (2.75)
"
"Klosterman, Jeremy K","
CHEM 40B - Organic Chemistry II (A)
",S221,53,"
37
","
83.8%
","
91.9%
","
10.28
","
B- (2.80)
","
C+ (2.53)
"
"Weizman, Haim","
CHEM 40B - Organic Chemistry II (A)
",S121,119,"
21
","
55.0%
","
90.0%
","
9.74
","
B- (2.86)
","
B- (2.75)
"
"Hoeger, Carl","
CHEM 40B - Organic Chemistry II (A)
",SP21,137,"
37
","
73.0%
","
70.3%
","
9.42
","
B- (2.87)
","
B- (2.70)
"
"Molinski, Tadeusz","
CHEM 40B - Organic Chemistry II (B)
",SP21,12,"
4
","
33.3%
","
66.7%
","
5.17
","
C+ (2.50)
","
N/A
"
"Schmidt, Valerie A","
CHEM 40B - Organic Chemistry II (C)
",SP21,181,"
168
","
70.2%
","
77.4%
","
7.63
","
B (3.01)
","
B+ (3.35)
"
"Ferguson, Fleur","
CHEM 40B - Organic Chemistry II (D)
",SP21,168,"
115
","
58.3%
","
55.7%
","
8.91
","
B- (2.78)
","
B (3.09)
"
"Ternansky, Robert J.","
CHEM 40B - Organic Chemistry II (A)
",WI21,164,"
87
","
72.3%
","
68.3%
","
8.99
","
B- (2.83)
","
B- (2.79)
"
"Klosterman, Jeremy K","
CHEM 40B - Organic Chemistry II (B)
",WI21,302,"
257
","
81.6%
","
88.6%
","
8.59
","
B (3.08)
","
B- (2.99)
"
"Hoeger, Carl","
CHEM 40B - Organic Chemistry II (C)
",WI21,280,"
111
","
61.9%
","
65.7%
","
9.17
","
B- (2.93)
","
B (3.06)
"
"Burkart, Michael D","
CHEM 40B - Organic Chemistry II (D)
",WI21,214,"
188
","
78.5%
","
94.1%
","
8.26
","
B- (2.97)
","
B (3.09)
"
"Theodorakis, Emmanuel","
CHEM 40B - Organic Chemistry II (A)
",FA20,303,"
133
","
65.1%
","
78.4%
","
7.96
","
B- (2.80)
","
B- (2.73)
"
"Klosterman, Jeremy K","
CHEM 40B - Organic Chemistry II (A)
",S220,80,"
72
","
80.3%
","
87.3%
","
10.30
","
B- (2.93)
","
B- (2.74)
"
