Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Tor, Yitzhak","
CHEM 40C - Organic Chemistry III (A)
",SP23,118,"
52
","
49.0%
","
70.6%
","
9.15
","
B- (2.74)
","
B- (2.90)
"
"Godula, Kamil","
CHEM 40C - Organic Chemistry III (A)
",WI23,363,"
320
","
80.3%
","
97.2%
","
7.07
","
B (3.08)
","
B- (2.94)
"
"Lam, Tin Yiu","
CHEM 40C - Organic Chemistry III (A)
",FA22,134,"
53
","
60.8%
","
72.5%
","
8.54
","
B- (2.84)
","
C+ (2.63)
"
"Ternansky, Robert J.","
CHEM 40C - Organic Chemistry III (A)
",S222,49,"
11
","
54.5%
","
72.7%
","
10.90
","
B (3.00)
","
C+ (2.42)
"
"Klosterman, Jeremy K","
CHEM 40C - Organic Chemistry III (A)
",S122,31,"
26
","
76.9%
","
88.5%
","
12.88
","
B- (2.84)
","
C+ (2.45)
"
"Lam, Tin Yiu","
CHEM 40C - Organic Chemistry III (A)
",SP22,247,"
111
","
51.9%
","
59.0%
","
8.42
","
B- (2.93)
","
C+ (2.69)
"
"Ternansky, Robert J.","
CHEM 40C - Organic Chemistry III (B)
",SP22,144,"
68
","
68.2%
","
78.8%
","
7.59
","
B- (2.76)
","
C+ (2.64)
"
"Godula, Kamil","
CHEM 40C - Organic Chemistry III (A)
",WI22,205,"
181
","
85.6%
","
97.8%
","
6.53
","
B (3.29)
","
B- (2.90)
"
"Albizati, Kim F.","
CHEM 40C - Organic Chemistry III (B)
",WI22,71,"
25
","
84.0%
","
100.0%
","
7.08
","
B (3.09)
","
B- (2.75)
"
"Ternansky, Robert J.","
CHEM 40C - Organic Chemistry III (A)
",FA21,76,"
35
","
57.6%
","
63.6%
","
8.63
","
C+ (2.50)
","
C+ (2.53)
"
"Ternansky, Robert J.","
CHEM 40C - Organic Chemistry III (A)
",S221,52,"
14
","
71.4%
","
57.1%
","
13.36
","
C+ (2.62)
","
B- (2.71)
"
"Albizati, Kim F.","
CHEM 40C - Organic Chemistry III (A)
",S121,142,"
26
","
83.3%
","
100.0%
","
8.82
","
B- (2.88)
","
B- (2.80)
"
"Romero, Nathan A","
CHEM 40C - Organic Chemistry III (A)
",SP21,337,"
177
","
74.3%
","
87.1%
","
7.83
","
B (3.09)
","
B (3.22)
"
"Ternansky, Robert J.","
CHEM 40C - Organic Chemistry III (B)
",SP21,215,"
99
","
61.7%
","
68.1%
","
8.42
","
B- (2.83)
","
B- (2.93)
"
"Godula, Kamil","
CHEM 40C - Organic Chemistry III (A)
",WI21,388,"
360
","
72.2%
","
85.8%
","
8.23
","
B (3.29)
","
B+ (3.44)
"
