Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Ternansky, Robert J.","
CHEM 140C - Organic Chemistry III (A)
",S217,52,"
10
","
100.0%
","
100.0%
","
13.90
","
B- (2.90)
","
B- (2.72)
"
"Hoeger, Carl","
CHEM 140C - Organic Chemistry III (A)
",S117,117,"
37
","
75.0%
","
77.1%
","
10.83
","
B- (2.84)
","
B- (2.97)
"
"Hermann, Thomas","
CHEM 140C - Organic Chemistry III (A)
",SP17,228,"
89
","
87.1%
","
88.2%
","
7.23
","
B (3.20)
","
B- (2.81)
"
"Albizati, Kim F.","
CHEM 140C - Organic Chemistry III (B)
",SP17,358,"
116
","
79.1%
","
91.8%
","
8.37
","
B (3.09)
","
C+ (2.69)
"
"Godula, Kamil","
CHEM 140C - Organic Chemistry III (A)
",WI17,203,"
193
","
85.5%
","
87.6%
","
7.36
","
B- (2.96)
","
C+ (2.47)
"
"Hermann, Thomas","
CHEM 140C - Organic Chemistry III (A)
",FA16,283,"
116
","
90.0%
","
96.4%
","
6.63
","
B (3.23)
","
B (3.01)
"
"Albizati, Kim F.","
CHEM 140C - Organic Chemistry III (A)
",S216,162,"
35
","
97.0%
","
100.0%
","
11.17
","
B (3.21)
","
B- (2.80)
"
"Albizati, Kim F.","
CHEM 140C - Organic Chemistry III (A)
",S116,96,"
19
","
94.1%
","
100.0%
","
10.74
","
B+ (3.35)
","
C+ (2.66)
"
"Albizati, Kim F.","
CHEM 140C - Organic Chemistry III (A)
",SP16,403,"
144
","
85.8%
","
93.3%
","
7.97
","
B (3.13)
","
B- (2.72)
"
"Hoeger, Carl","
CHEM 140C - Organic Chemistry III (B)
",SP16,195,"
84
","
83.3%
","
80.8%
","
8.53
","
B- (2.99)
","
B (3.04)
"
"Godula, Kamil","
CHEM 140C - Organic Chemistry III (A)
",WI16,184,"
171
","
87.1%
","
92.9%
","
7.36
","
B (3.09)
","
B- (2.72)
"
"Hermann, Thomas","
CHEM 140C - Organic Chemistry III (A)
",FA15,204,"
128
","
83.9%
","
89.5%
","
7.95
","
B (3.17)
","
B- (2.76)
"
"Albizati, Kim F.","
CHEM 140C - Organic Chemistry III (A)
",S215,117,"
25
","
92.0%
","
100.0%
","
10.17
","
B (3.17)
","
C+ (2.68)
"
"Albizati, Kim F.","
CHEM 140C - Organic Chemistry III (A)
",S115,101,"
22
","
85.0%
","
100.0%
","
11.40
","
B- (2.79)
","
C+ (2.61)
"
"Albizati, Kim F.","
CHEM 140C - Organic Chemistry III (A)
",SP15,383,"
128
","
88.0%
","
94.9%
","
8.21
","
B (3.22)
","
B- (2.74)
"
"Hoeger, Carl","
CHEM 140C - Organic Chemistry III (B)
",SP15,111,"
49
","
72.3%
","
83.0%
","
8.23
","
B- (2.93)
","
B- (2.89)
"
"Godula, Kamil","
CHEM 140C - Organic Chemistry III (A)
",WI15,118,"
48
","
83.0%
","
87.2%
","
6.72
","
B (3.11)
","
B- (2.75)
"
"Hermann, Thomas","
CHEM 140C - Organic Chemistry III (A)
",FA14,275,"
169
","
86.0%
","
91.7%
","
7.32
","
B (3.11)
","
B- (2.76)
"
"Albizati, Kim F.","
CHEM 140C - Organic Chemistry III (A)
",S214,173,"
42
","
85.4%
","
97.6%
","
10.26
","
B (3.20)
","
C+ (2.59)
"
"Albizati, Kim F.","
CHEM 140C - Organic Chemistry III (A)
",S114,127,"
15
","
86.7%
","
100.0%
","
11.83
","
B+ (3.47)
","
B- (2.72)
"
"Hoeger, Carl","
CHEM 140C - Organic Chemistry III (A)
",SP14,299,"
96
","
83.7%
","
84.8%
","
9.65
","
B (3.14)
","
B (3.04)
"
"Ternansky, Robert J.","
CHEM 140C - Organic Chemistry III (B)
",SP14,120,"
64
","
95.3%
","
93.8%
","
10.23
","
B (3.04)
","
C+ (2.69)
"
"Whitesell, James K.","
CHEM 140C - Organic Chemistry III (A)
",WI14,113,"
46
","
79.1%
","
76.7%
","
5.45
","
B+ (3.51)
","
B- (2.87)
"
"Hermann, Thomas","
CHEM 140C - Organic Chemistry III (A)
",FA13,173,"
132
","
78.5%
","
87.7%
","
6.87
","
B (3.07)
","
C+ (2.60)
"
"Albizati, Kim F.","
CHEM 140C - Organic Chemistry III (A)
",S213,116,"
19
","
100.0%
","
94.7%
","
8.71
","
B+ (3.53)
","
C+ (2.62)
"
"Albizati, Kim F.","
CHEM 140C - Organic Chemistry III (A)
",S113,81,"
19
","
88.2%
","
100.0%
","
10.85
","
B+ (3.53)
","
B- (2.74)
"
"Albizati, Kim F.","
CHEM 140C - Organic Chemistry III (A)
",SP13,394,"
133
","
88.6%
","
95.5%
","
7.17
","
B (3.28)
","
C+ (2.66)
"
"Ternansky, Robert J.","
CHEM 140C - Organic Chemistry III (B)
",SP13,77,"
47
","
87.2%
","
100.0%
","
9.03
","
B (3.16)
","
C+ (2.67)
"
"Jennings, Patricia A.","
CHEM 140C - Organic Chemistry III (A)
",WI13,248,"
90
","
77.8%
","
47.8%
","
7.24
","
B (3.19)
","
B (3.07)
"
"Hermann, Thomas","
CHEM 140C - Organic Chemistry III (A)
",FA12,297,"
211
","
86.0%
","
87.9%
","
7.24
","
B (3.24)
","
B (3.01)
"
