Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Albizati, Kim F.","
CHEM 6C - General Chemistry  III (A)
",SP23,230,"
94
","
93.3%
","
98.9%
","
7.39
","
B (3.11)
","
B- (2.74)
"
"Hopkins, Patrycja Anna","
CHEM 6C - General Chemistry  III (B)
",SP23,208,"
94
","
84.4%
","
80.7%
","
6.61
","
B+ (3.32)
","
B- (2.96)
"
"Brydges, Stacey","
CHEM 6C - General Chemistry  III (C)
",SP23,276,"
128
","
82.5%
","
89.5%
","
6.94
","
B (3.25)
","
B (3.03)
"
"Stallings, Dontarie M","
CHEM 6C - General Chemistry  III (D)
",SP23,280,"
140
","
94.7%
","
96.2%
","
7.06
","
B+ (3.57)
","
B (3.12)
"
"Bussey, Thomas J","
CHEM 6C - General Chemistry  III (E)
",SP23,204,"
104
","
95.0%
","
97.0%
","
6.30
","
B+ (3.42)
","
B (3.02)
"
"Albizati, Kim F.","
CHEM 6C - General Chemistry  III (A)
",WI23,252,"
84
","
87.2%
","
94.9%
","
7.39
","
B- (2.96)
","
C+ (2.66)
"
"Albizati, Kim F.","
CHEM 6C - General Chemistry  III (A)
",FA22,347,"
122
","
91.3%
","
98.3%
","
7.76
","
B (3.16)
","
B- (2.84)
"
"Hamaoka, Brent Y","
CHEM 6C - General Chemistry  III (A)
",S222,188,"
60
","
29.3%
","
16.1%
","
11.20
","
C (2.27)
","
C+ (2.64)
"
"Hamaoka, Brent Y","
CHEM 6C - General Chemistry  III (A)
",S122,39,"
11
","
72.7%
","
90.9%
","
6.90
","
C+ (2.40)
","
C+ (2.44)
"
"Pomeroy, Robert S.","
CHEM 6C - General Chemistry  III (A)
",SP22,168,"
121
","
88.4%
","
78.5%
","
6.57
","
B (3.21)
","
C+ (2.65)
"
"Brydges, Stacey","
CHEM 6C - General Chemistry  III (B)
",SP22,330,"
174
","
82.4%
","
86.5%
","
7.23
","
B+ (3.33)
","
B+ (3.51)
"
"Jazzar, Rodolphe","
CHEM 6C - General Chemistry  III (C)
",SP22,277,"
148
","
92.5%
","
90.3%
","
6.85
","
B (3.16)
","
B- (2.98)
"
"Stallings, Dontarie M","
CHEM 6C - General Chemistry  III (D)
",SP22,313,"
277
","
94.2%
","
97.1%
","
6.52
","
B+ (3.38)
","
B- (2.77)
"
