Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Deshmukh, Lalit","
CHEM 6A - General Chemistry I (A)
",SP23,261,"
209
","
86.1%
","
76.9%
","
6.34
","
B (3.02)
","
C+ (2.69)
"
"Tezcan, Faik","
CHEM 6A - General Chemistry I (A)
",WI23,298,"
162
","
76.8%
","
71.2%
","
6.54
","
C+ (2.64)
","
C (2.15)
"
"Hopkins, Patrycja Anna","
CHEM 6A - General Chemistry I (B)
",WI23,379,"
171
","
90.8%
","
93.8%
","
5.88
","
B (3.13)
","
B- (2.77)
"
"Pomeroy, Robert S.","
CHEM 6A - General Chemistry I (A)
",FA22,135,"
62
","
83.9%
","
72.1%
","
7.50
","
B- (2.93)
","
B- (2.92)
"
"Schurmeier, Kimberly","
CHEM 6A - General Chemistry I (B)
",FA22,217,"
114
","
86.1%
","
88.8%
","
6.95
","
B (3.11)
","
B (3.05)
"
"Schurmeier, Kimberly","
CHEM 6A - General Chemistry I (C)
",FA22,310,"
130
","
92.6%
","
92.3%
","
6.84
","
B (3.16)
","
B (3.15)
"
"Stallings, Dontarie M","
CHEM 6A - General Chemistry I (D)
",FA22,312,"
172
","
93.3%
","
96.9%
","
6.83
","
B (3.17)
","
B (3.09)
"
"Brydges, Stacey","
CHEM 6A - General Chemistry I (E)
",FA22,315,"
180
","
89.7%
","
90.3%
","
6.83
","
B (3.15)
","
B- (2.98)
"
"Brydges, Stacey","
CHEM 6A - General Chemistry I (F)
",FA22,318,"
193
","
89.6%
","
90.6%
","
6.42
","
B+ (3.33)
","
B (3.06)
"
"Zid, Brian M","
CHEM 6A - General Chemistry I (G)
",FA22,317,"
154
","
88.5%
","
91.8%
","
6.22
","
B+ (3.45)
","
B+ (3.32)
"
"Stallings, Dontarie M","
CHEM 6A - General Chemistry I (H)
",FA22,317,"
182
","
95.5%
","
97.8%
","
6.67
","
B (3.26)
","
B+ (3.30)
"
"Vasquez, Carlos Anthony","
CHEM 6A - General Chemistry I (A)
",S222,60,"
37
","
100.0%
","
100.0%
","
5.78
","
B+ (3.56)
","
B+ (3.37)
"
"Evanoff, Mallory","
CHEM 6A - General Chemistry I (A)
",S122,69,"
42
","
92.7%
","
92.7%
","
7.74
","
B (3.17)
","
C+ (2.57)
"
"Buyanin, Alex","
CHEM 6A - General Chemistry I (A)
",SP22,234,"
112
","
70.2%
","
60.2%
","
6.96
","
C+ (2.60)
","
C (2.05)
"
"Tezcan, Faik","
CHEM 6A - General Chemistry I (A)
",WI22,285,"
175
","
66.9%
","
58.0%
","
6.71
","
B- (2.75)
","
C+ (2.50)
"
"Jazzar, Rodolphe","
CHEM 6A - General Chemistry I (B)
",WI22,304,"
149
","
93.0%
","
92.1%
","
6.21
","
B (3.28)
","
B- (2.76)
"
"Pomeroy, Robert S.","
CHEM 6A - General Chemistry I (A)
",FA21,321,"
186
","
69.1%
","
61.8%
","
8.36
","
B- (2.98)
","
C+ (2.52)
"
