Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Young, Mark","
CHEM 6B - General Chemistry II (A)
",SP23,218,"
103
","
54.5%
","
34.0%
","
7.73
","
C+ (2.69)
","
C+ (2.63)
"
"Hopkins, Patrycja Anna","
CHEM 6B - General Chemistry II (B)
",SP23,233,"
120
","
68.7%
","
71.1%
","
7.28
","
B- (2.90)
","
B- (2.81)
"
"Schurmeier, Kimberly","
CHEM 6B - General Chemistry II (A)
",WI23,174,"
104
","
93.9%
","
99.0%
","
7.05
","
B+ (3.34)
","
B (3.13)
"
"Leigh, Brian","
CHEM 6B - General Chemistry II (B)
",WI23,235,"
134
","
93.9%
","
99.2%
","
7.63
","
B+ (3.35)
","
B (3.17)
"
"Young, Mark","
CHEM 6B - General Chemistry II (C)
",WI23,30,"
15
","
53.3%
","
40.0%
","
6.50
","
B (3.00)
","
B- (2.79)
"
"Kummel, Andrew C","
CHEM 6B - General Chemistry II (D)
",WI23,147,"
78
","
87.8%
","
82.4%
","
6.87
","
B (3.22)
","
B- (2.74)
"
"Leigh, Brian","
CHEM 6B - General Chemistry II (E)
",WI23,234,"
139
","
92.5%
","
97.8%
","
7.14
","
B+ (3.39)
","
B (3.10)
"
"Stallings, Dontarie M","
CHEM 6B - General Chemistry II (F)
",WI23,246,"
144
","
95.7%
","
100.0%
","
7.45
","
B+ (3.38)
","
B (3.08)
"
"Sailor, Michael Joseph","
CHEM 6B - General Chemistry II (G)
",WI23,202,"
113
","
67.3%
","
50.0%
","
7.72
","
B (3.05)
","
B- (2.91)
"
"Hopkins, Patrycja Anna","
CHEM 6B - General Chemistry II (A)
",FA22,257,"
84
","
79.7%
","
89.6%
","
6.13
","
B- (2.95)
","
B- (2.97)
"
"Angle, Kyle James","
CHEM 6B - General Chemistry II (A)
",S222,54,"
25
","
92.0%
","
96.0%
","
8.98
","
B (3.28)
","
B (3.00)
"
"Hopkins, Patrycja Anna","
CHEM 6B - General Chemistry II (A)
",S122,112,"
41
","
97.6%
","
95.0%
","
7.73
","
B+ (3.49)
","
B- (2.92)
"
"Young, Mark","
CHEM 6B - General Chemistry II (A)
",SP22,221,"
84
","
52.6%
","
34.6%
","
7.66
","
B- (2.70)
","
C+ (2.59)
"
"Lam, Tin Yiu","
CHEM 6B - General Chemistry II (B)
",SP22,231,"
115
","
77.2%
","
73.5%
","
7.55
","
B- (2.90)
","
C+ (2.62)
"
"Young, Mark","
CHEM 6B - General Chemistry II (A)
",WI22,166,"
89
","
58.3%
","
51.2%
","
7.03
","
C+ (2.65)
","
B- (2.72)
"
"Lam, Tin Yiu","
CHEM 6B - General Chemistry II (B)
",WI22,230,"
124
","
94.2%
","
87.3%
","
6.53
","
B+ (3.33)
","
B (3.03)
"
"Komor, Alexis C","
CHEM 6B - General Chemistry II (C)
",WI22,270,"
226
","
94.2%
","
96.0%
","
6.58
","
B+ (3.50)
","
B+ (3.43)
"
"Lam, Tin Yiu","
CHEM 6B - General Chemistry II (D)
",WI22,234,"
145
","
89.2%
","
86.2%
","
6.79
","
B+ (3.30)
","
B (3.09)
"
"Nesbit, Mark Allen","
CHEM 6B - General Chemistry II (E)
",WI22,241,"
156
","
74.2%
","
69.3%
","
6.29
","
B (3.20)
","
B+ (3.54)
"
"Stallings, Dontarie M","
CHEM 6B - General Chemistry II (F)
",WI22,238,"
208
","
97.1%
","
98.1%
","
6.32
","
B+ (3.51)
","
B- (2.93)
"
"Kummel, Andrew C","
CHEM 6B - General Chemistry II (G)
",WI22,258,"
151
","
78.9%
","
79.6%
","
7.19
","
B (3.23)
","
B- (2.90)
"
"Lam, Tin Yiu","
CHEM 6B - General Chemistry II (A)
",FA21,250,"
113
","
78.0%
","
78.7%
","
6.63
","
B (3.16)
","
B- (2.72)
"
"Lam, Tin Yiu","
CHEM 6B - General Chemistry II (A)
",S221,65,"
17
","
88.2%
","
88.2%
","
8.97
","
B (3.06)
","
B- (2.98)
"
"Edwards, Madison Marie","
CHEM 6B - General Chemistry II (A)
",S121,112,"
44
","
93.2%
","
100.0%
","
6.45
","
B- (2.91)
","
B- (2.97)
"
"Young, Mark","
CHEM 6B - General Chemistry II (A)
",SP21,219,"
97
","
74.2%
","
75.3%
","
6.84
","
B- (2.94)
","
B- (2.79)
"
"Young, Mark","
CHEM 6B - General Chemistry II (B)
",SP21,254,"
122
","
67.5%
","
72.6%
","
7.63
","
B- (2.95)
","
B- (2.90)
"
"Stallings, Dontarie M","
CHEM 6B - General Chemistry II (A)
",WI21,311,"
274
","
80.8%
","
80.3%
","
7.43
","
B (3.04)
","
C+ (2.69)
"
"Hoeger, Carl","
CHEM 6B - General Chemistry II (B)
",WI21,222,"
128
","
72.8%
","
50.4%
","
7.81
","
B- (2.81)
","
B+ (3.33)
"
"Komor, Alexis C","
CHEM 6B - General Chemistry II (C)
",WI21,291,"
253
","
89.7%
","
90.1%
","
6.71
","
B+ (3.44)
","
B+ (3.43)
"
"Lam, Tin Yiu","
CHEM 6B - General Chemistry II (D)
",WI21,217,"
113
","
85.0%
","
79.2%
","
6.52
","
B (3.19)
","
B (3.03)
"
"Lam, Tin Yiu","
CHEM 6B - General Chemistry II (E)
",WI21,217,"
120
","
88.9%
","
87.9%
","
7.03
","
B (3.23)
","
B (3.16)
"
"Schurmeier, Kimberly","
CHEM 6B - General Chemistry II (G)
",WI21,237,"
216
","
84.3%
","
80.1%
","
6.55
","
B+ (3.32)
","
B (3.11)
"
"Stallings, Dontarie M","
CHEM 6B - General Chemistry II (H)
",WI21,231,"
213
","
84.9%
","
81.6%
","
6.92
","
B (3.26)
","
B (3.04)
"
"Crowell, John E","
CHEM 6B - General Chemistry II (A)
",FA20,236,"
99
","
63.3%
","
43.9%
","
7.57
","
B- (2.99)
","
B- (2.81)
"
"Crocker, Daniel Robert","
CHEM 6B - General Chemistry II (A)
",S220,49,"
11
","
77.8%
","
55.6%
","
11.50
","
B+ (3.33)
","
B- (2.82)
"
"Stallings, Dontarie M","
CHEM 6B - General Chemistry II (A)
",S120,121,"
88
","
93.1%
","
96.6%
","
8.57
","
B (3.13)
","
B- (2.99)
"
"Young, Mark","
CHEM 6B - General Chemistry II (A)
",SP20,221,"
106
","
68.7%
","
63.3%
","
7.04
","
B- (2.92)
","
B (3.01)
"
"Young, Mark","
CHEM 6B - General Chemistry II (B)
",SP20,280,"
129
","
72.4%
","
57.4%
","
6.53
","
B- (2.79)
","
B- (2.96)
"
"Albizati, Kim F.","
CHEM 6B - General Chemistry II (A)
",WI20,305,"
169
","
90.6%
","
89.2%
","
5.09
","
B (3.13)
","
B (3.12)
"
"Kummel, Andrew C","
CHEM 6B - General Chemistry II (B)
",WI20,116,"
74
","
88.6%
","
82.6%
","
6.30
","
B (3.09)
","
B (3.00)
"
"Komor, Alexis C","
CHEM 6B - General Chemistry II (C)
",WI20,194,"
142
","
89.9%
","
92.8%
","
5.15
","
B (3.22)
","
B (3.16)
"
"Crowell, John E","
CHEM 6B - General Chemistry II (D)
",WI20,81,"
39
","
73.7%
","
47.4%
","
7.34
","
B- (2.89)
","
C+ (2.65)
"
"Crowell, John E","
CHEM 6B - General Chemistry II (E)
",WI20,54,"
34
","
78.1%
","
61.3%
","
6.88
","
B (3.13)
","
B- (2.83)
"
"Bussey, Thomas J","
CHEM 6B - General Chemistry II (F)
",WI20,399,"
235
","
89.6%
","
94.5%
","
6.19
","
B (3.11)
","
B- (2.86)
"
"Lam, Tin Yiu","
CHEM 6B - General Chemistry II (G)
",WI20,392,"
217
","
74.8%
","
66.2%
","
7.42
","
B- (2.98)
","
B- (2.82)
"
"Crowell, John E","
CHEM 6B - General Chemistry II (A)
",FA19,193,"
105
","
58.6%
","
51.5%
","
7.35
","
B- (2.74)
","
B- (2.75)
"
"Berman, Judd Moss","
CHEM 6B - General Chemistry II (A)
",S219,41,"
14
","
92.9%
","
78.6%
","
8.50
","
B+ (3.36)
","
C+ (2.51)
"
"Leigh, Brian","
CHEM 6B - General Chemistry II (A)
",S119,68,"
22
","
90.9%
","
100.0%
","
9.41
","
B- (2.86)
","
B- (2.84)
"
"Young, Mark","
CHEM 6B - General Chemistry II (A)
",SP19,336,"
165
","
72.4%
","
58.2%
","
6.50
","
B- (2.75)
","
C+ (2.62)
"
"Crowell, John E","
CHEM 6B - General Chemistry II (B)
",SP19,181,"
66
","
59.7%
","
42.6%
","
7.05
","
B- (2.77)
","
C+ (2.45)
"
"Brydges, Stacey","
CHEM 6B - General Chemistry II (A)
",WI19,411,"
237
","
91.2%
","
88.8%
","
5.87
","
B (3.23)
","
B (3.01)
"
"Kummel, Andrew C","
CHEM 6B - General Chemistry II (B)
",WI19,246,"
172
","
82.1%
","
78.4%
","
7.06
","
B (3.10)
","
B- (2.78)
"
"Komor, Alexis C","
CHEM 6B - General Chemistry II (C)
",WI19,178,"
158
","
83.2%
","
83.8%
","
4.99
","
B (3.13)
","
B- (2.79)
"
"Crowell, John E","
CHEM 6B - General Chemistry II (D)
",WI19,125,"
65
","
68.9%
","
57.4%
","
6.60
","
B (3.03)
","
B- (2.75)
"
"Lam, Tin Yiu","
CHEM 6B - General Chemistry II (E)
",WI19,410,"
254
","
72.8%
","
71.8%
","
6.44
","
B- (2.99)
","
B- (2.83)
"
