Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Bratton, Maryann","
ENG 100L - Design for Development Lab (B)
",SP23,7,"
3
","
100.0%
","
100.0%
","
3.17
","
A (4.00)
","
N/A
"
"Kleissl, Jan","
ENG 100L - Design for Development Lab (H)
",SP23,8,"
3
","
100.0%
","
100.0%
","
1.17
","
A (4.00)
","
N/A
"
"Bratton, Maryann","
ENG 100L - Design for Development Lab (B)
",WI23,5,"
3
","
100.0%
","
66.7%
","
3.83
","
A (4.00)
","
N/A
"
"Bratton, Maryann","
ENG 100L - Design for Development Lab (F)
",WI23,3,"
3
","
100.0%
","
100.0%
","
3.50
","
A (4.00)
","
N/A
"
"Nguyen, Truong Quang","
ENG 100L - Design for Development Lab (C)
",SP22,11,"
4
","
100.0%
","
100.0%
","
4.50
","
A (4.00)
","
N/A
"
"Bratton, Maryann","
ENG 100L - Design for Development Lab (G)
",SP22,5,"
3
","
100.0%
","
100.0%
","
3.83
","
A (4.00)
","
N/A
"
"Schmid-Schoenbein, Geert W","
ENG 100L - Design for Development Lab (C)
",WI22,9,"
4
","
100.0%
","
75.0%
","
5.00
","
A (4.00)
","
N/A
"
"Gerardo, Hortense Flotilde","
ENG 100L - Design for Development Lab (G)
",WI22,6,"
3
","
100.0%
","
100.0%
","
5.17
","
A (4.00)
","
N/A
"
"Nguyen, Truong Quang","
ENG 100L - Design for Development Lab (C)
",FA21,7,"
4
","
100.0%
","
100.0%
","
5.50
","
A (4.00)
","
N/A
"
"de Oliveira, Mauricio","
ENG 100L - Design for Development Lab (E)
",FA21,5,"
3
","
100.0%
","
100.0%
","
5.50
","
A (4.00)
","
N/A
"
"Goldberg, Charles G.","
ENG 100L - Design for Development Lab (B)
",FA20,4,"
3
","
100.0%
","
100.0%
","
5.17
","
A (4.00)
","
N/A
"
"Schmid-Schoenbein, Geert W","
ENG 100L - Design for Development Lab (I)
",FA20,4,"
3
","
100.0%
","
100.0%
","
3.83
","
A (4.00)
","
N/A
"
"Nguyen, Truong Quang","
ENG 100L - Design for Development Lab (D)
",SP20,8,"
5
","
50.0%
","
75.0%
","
5.30
","
A (4.00)
","
N/A
"
"Bratton, Maryann","
ENG 100L - Design for Development Lab (I)
",SP20,11,"
5
","
100.0%
","
100.0%
","
3.30
","
A (4.00)
","
N/A
"
"Stokes, Malcolm Dale","
ENG 100L - Design for Development Lab (E)
",WI20,9,"
5
","
100.0%
","
100.0%
","
7.00
","
A (4.00)
","
N/A
"
"Bratton, Maryann","
ENG 100L - Design for Development Lab (G)
",FA19,7,"
3
","
100.0%
","
100.0%
","
5.50
","
A (4.00)
","
N/A
"
"Goldberg, Charles G.","
ENG 100L - Design for Development Lab (C)
",SP19,8,"
4
","
100.0%
","
100.0%
","
5.50
","
A (4.00)
","
N/A
"
"de Oliveira, Mauricio","
ENG 100L - Design for Development Lab (E)
",SP19,7,"
3
","
100.0%
","
100.0%
","
2.50
","
A (4.00)
","
N/A
"
"Stokes, Malcolm Dale","
ENG 100L - Design for Development Lab (F)
",SP19,7,"
3
","
100.0%
","
100.0%
","
6.50
","
A (4.00)
","
N/A
"
"Bratton, Maryann","
ENG 100L - Design for Development Lab (G)
",SP19,12,"
3
","
100.0%
","
100.0%
","
5.50
","
A (4.00)
","
N/A
"
"Goldberg, Charles G.","
ENG 100L - Design for Development Lab (D)
",WI19,15,"
3
","
100.0%
","
100.0%
","
2.50
","
A (4.00)
","
N/A
"
"Bratton, Maryann","
ENG 100L - Design for Development Lab (I)
",WI19,14,"
4
","
75.0%
","
100.0%
","
7.00
","
A- (3.75)
","
N/A
"
"Nguyen, Truong Quang","
ENG 100L - Design for Development Lab (A)
",FA18,8,"
5
","
100.0%
","
100.0%
","
5.70
","
A (4.00)
","
N/A
"
"Kleissl, Jan","
ENG 100L - Design for Development Lab (F)
",FA18,8,"
4
","
100.0%
","
100.0%
","
4.50
","
A (4.00)
","
N/A
"
"Kleissl, Jan","
ENG 100L - Design for Development Lab (C)
",SP18,11,"
3
","
66.7%
","
33.3%
","
7.83
","
A (4.00)
","
N/A
"
"Goldberg, Charles G.","
ENG 100L - Design for Development Lab (D)
",SP18,12,"
4
","
100.0%
","
100.0%
","
3.83
","
A (4.00)
","
N/A
"
"de Oliveira, Mauricio","
ENG 100L - Design for Development Lab (G)
",SP18,12,"
3
","
100.0%
","
100.0%
","
3.83
","
A (4.00)
","
N/A
"
"Bratton, Maryann","
ENG 100L - Design for Development Lab (L)
",SP18,15,"
6
","
100.0%
","
100.0%
","
5.50
","
A- (3.83)
","
N/A
"
"Nguyen, Truong Quang","
ENG 100L - Design for Development Lab (F)
",WI18,16,"
6
","
100.0%
","
100.0%
","
5.50
","
A (4.00)
","
N/A
"
"de Oliveira, Mauricio","
ENG 100L - Design for Development Lab (G)
",WI18,8,"
4
","
100.0%
","
100.0%
","
5.00
","
A (4.00)
","
N/A
"
"Bratton, Maryann","
ENG 100L - Design for Development Lab (I)
",WI18,12,"
3
","
100.0%
","
100.0%
","
5.17
","
A (4.00)
","
N/A
"
"Bratton, Maryann","
ENG 100L - Design for Development Lab (J)
",WI18,8,"
3
","
100.0%
","
100.0%
","
4.50
","
B+ (3.67)
","
N/A
"
"Bratton, Maryann","
ENG 100L - Design for Development Lab (0)
",FA17,17,"
3
","
100.0%
","
100.0%
","
5.50
","
A (4.00)
","
N/A
"
"de Oliveira, Mauricio","
ENG 100L - Design for Development Lab (0)
",FA17,7,"
3
","
100.0%
","
100.0%
","
3.83
","
A (4.00)
","
N/A
"
"Nguyen, Truong Quang","
ENG 100L - Design for Development Lab (0)
",FA17,11,"
6
","
100.0%
","
100.0%
","
3.83
","
A (4.00)
","
N/A
"
"Smith, David M.","
ENG 100L - Design for Development Lab (0)
",FA17,10,"
3
","
100.0%
","
66.7%
","
1.83
","
A (4.00)
","
N/A
"
"Griswold, William G.","
ENG 100L - Design for Development Lab (A)
",SP17,12,"
5
","
100.0%
","
100.0%
","
3.00
","
A (4.00)
","
N/A
"
"Smith, David M.","
ENG 100L - Design for Development Lab (B)
",SP17,18,"
8
","
100.0%
","
100.0%
","
4.50
","
A- (3.86)
","
N/A
"
"Goldberg, Charles G.","
ENG 100L - Design for Development Lab (D)
",SP17,10,"
5
","
80.0%
","
100.0%
","
4.50
","
B+ (3.50)
","
N/A
"
"Nguyen, Truong Quang","
ENG 100L - Design for Development Lab (F)
",SP17,15,"
6
","
100.0%
","
100.0%
","
10.00
","
A (4.00)
","
N/A
"
"de Oliveira, Mauricio","
ENG 100L - Design for Development Lab (G)
",SP17,17,"
6
","
100.0%
","
66.7%
","
4.50
","
A (4.00)
","
N/A
"
