Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Rodriguez, Bretton Sigfred","
HUM 5 - Modern Culture (1848-Present) (A)
",SP23,176,"
143
","
74.5%
","
92.9%
","
5.37
","
B (3.20)
","
B+ (3.37)
"
"Caldwell, Michael Alan","
HUM 5 - Modern Culture (1848-Present) (C)
",SP23,235,"
117
","
74.3%
","
93.3%
","
5.09
","
B (3.22)
","
B (3.09)
"
"Zavodny, Tatiana Sophia","
HUM 5 - Modern Culture (1848-Present) (A)
",S222,48,"
16
","
86.7%
","
100.0%
","
7.88
","
B (3.13)
","
B (3.00)
"
"Hall, Matthew Aaron","
HUM 5 - Modern Culture (1848-Present) (B)
",S222,29,"
14
","
76.9%
","
76.9%
","
10.35
","
B+ (3.31)
","
B+ (3.37)
"
"Zroka, Ryan Edward","
HUM 5 - Modern Culture (1848-Present) (A)
",S122,36,"
4
","
100.0%
","
100.0%
","
7.00
","
B (3.00)
","
B- (2.73)
"
"West, Geoffrey Scott","
HUM 5 - Modern Culture (1848-Present) (B)
",S122,34,"
10
","
90.0%
","
90.0%
","
6.50
","
B (3.10)
","
B- (2.87)
"
"Caldwell, Michael Alan","
HUM 5 - Modern Culture (1848-Present) (A)
",SP22,347,"
159
","
84.0%
","
96.0%
","
5.33
","
B (3.15)
","
B- (2.92)
"
"Lyon, Antony J.","
HUM 5 - Modern Culture (1848-Present) (B)
",SP22,369,"
297
","
74.0%
","
96.8%
","
5.18
","
B (3.16)
","
B (3.04)
"
"Zroka, Ryan Edward","
HUM 5 - Modern Culture (1848-Present) (A)
",S221,42,"
10
","
66.7%
","
100.0%
","
7.50
","
B- (2.80)
","
B- (2.79)
"
"Zavodny, Tatiana Sophia","
HUM 5 - Modern Culture (1848-Present) (B)
",S221,44,"
37
","
75.7%
","
97.2%
","
6.61
","
B (3.11)
","
B- (2.96)
"
"Lanneau, Hannah Grace","
HUM 5 - Modern Culture (1848-Present) (A)
",S121,34,"
28
","
81.5%
","
100.0%
","
7.07
","
B- (2.71)
","
C+ (2.58)
"
"West, Geoffrey Scott","
HUM 5 - Modern Culture (1848-Present) (B)
",S121,42,"
13
","
46.2%
","
76.9%
","
8.04
","
C+ (2.69)
","
C+ (2.41)
"
"Giordano, Kailey Nicole","
HUM 5 - Modern Culture (1848-Present) (A)
",SP21,30,"
19
","
76.5%
","
88.2%
","
5.03
","
B+ (3.42)
","
B- (2.75)
"
"Giordano, Kailey Nicole","
HUM 5 - Modern Culture (1848-Present) (B)
",SP21,30,"
17
","
76.5%
","
88.2%
","
5.32
","
B (3.10)
","
B- (2.71)
"
"Giordano, Kailey Nicole","
HUM 5 - Modern Culture (1848-Present) (C)
",SP21,30,"
24
","
79.2%
","
87.5%
","
5.67
","
B (3.27)
","
B (3.22)
"
"Giordano, Kailey Nicole","
HUM 5 - Modern Culture (1848-Present) (D)
",SP21,233,"
178
","
72.7%
","
92.0%
","
6.27
","
B (3.09)
","
B- (2.94)
"
"Lyon, Antony J.","
HUM 5 - Modern Culture (1848-Present) (H)
",SP21,317,"
246
","
71.7%
","
95.1%
","
5.48
","
B (3.03)
","
B (3.05)
"
"Caldwell, Michael Alan","
HUM 5 - Modern Culture (1848-Present) (I)
",SP21,177,"
78
","
84.3%
","
98.6%
","
5.78
","
B (3.28)
","
B (3.28)
"
"Thompson, Katherine Anne Merit","
HUM 5 - Modern Culture (1848-Present) (A)
",S220,76,"
27
","
74.1%
","
100.0%
","
7.76
","
B (3.07)
","
C+ (2.69)
"
"Caldwell, Michael Alan","
HUM 5 - Modern Culture (1848-Present) (B)
",S220,38,"
9
","
66.7%
","
88.9%
","
7.61
","
B+ (3.33)
","
B- (2.94)
"
"Thompson, Katherine Anne Merit","
HUM 5 - Modern Culture (1848-Present) (A)
",S120,43,"
11
","
81.8%
","
100.0%
","
9.95
","
B (3.09)
","
B (3.07)
"
"Caldwell, Michael Alan","
HUM 5 - Modern Culture (1848-Present) (B)
",S120,84,"
21
","
85.0%
","
100.0%
","
7.70
","
B (3.10)
","
B (3.08)
"
"Thompson, Katherine Anne Merit","
HUM 5 - Modern Culture (1848-Present) (A)
",SP20,227,"
91
","
75.3%
","
96.6%
","
6.43
","
B (3.14)
","
B (3.15)
"
"Lyon, Antony J.","
HUM 5 - Modern Culture (1848-Present) (B)
",SP20,456,"
333
","
84.2%
","
97.6%
","
6.34
","
B (3.24)
","
B+ (3.40)
"
"Giordano, Kailey Nicole","
HUM 5 - Modern Culture (1848-Present) (A)
",S219,42,"
34
","
84.4%
","
100.0%
","
7.77
","
B- (2.94)
","
B (3.20)
"
"Caldwell, Michael Alan","
HUM 5 - Modern Culture (1848-Present) (A)
",S119,36,"
8
","
100.0%
","
100.0%
","
9.36
","
B (3.29)
","
B- (2.91)
"
"Thompson, Katherine Anne Merit","
HUM 5 - Modern Culture (1848-Present) (B)
",S119,42,"
41
","
82.9%
","
97.6%
","
7.43
","
B- (2.93)
","
B- (2.95)
"
"Lyon, Antony J.","
HUM 5 - Modern Culture (1848-Present) (B)
",SP19,300,"
236
","
71.1%
","
94.3%
","
5.65
","
B- (2.93)
","
B- (2.84)
"
"Zroka, Amy Liane","
HUM 5 - Modern Culture (1848-Present) (A)
",S218,44,"
18
","
68.8%
","
75.0%
","
8.13
","
B (3.19)
","
B- (2.87)
"
