Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Goldrath, Ananda","
BIMM 194 - Adv Topics-Molecular Bio (A)
",SP23,28,"
9
","
75.0%
","
75.0%
","
3.25
","
A (4.00)
","
A- (3.96)
"
"Russell, Alistair B","
BIMM 194 - Adv Topics-Molecular Bio (C)
",SP23,22,"
10
","
100.0%
","
100.0%
","
1.83
","
A (4.00)
","
A- (3.95)
"
"Kosuri, Pallav","
BIMM 194 - Adv Topics-Molecular Bio (D)
",SP23,17,"
5
","
100.0%
","
100.0%
","
2.10
","
B+ (3.40)
","
N/A
"
"Lyumkis, Dmitry Evgenievich","
BIMM 194 - Adv Topics-Molecular Bio (D)
",SP23,17,"
5
","
100.0%
","
100.0%
","
2.10
","
B+ (3.40)
","
N/A
"
"Akbari, Omar Sultan","
BIMM 194 - Adv Topics-Molecular Bio (A)
",WI23,13,"
12
","
91.7%
","
100.0%
","
2.33
","
A- (3.73)
","
N/A
"
"Murre, Cornelis","
BIMM 194 - Adv Topics-Molecular Bio (B)
",WI23,18,"
6
","
100.0%
","
100.0%
","
2.83
","
A- (3.83)
","
N/A
"
"Hasty, Jeff M","
BIMM 194 - Adv Topics-Molecular Bio (C)
",WI23,26,"
11
","
100.0%
","
100.0%
","
0.50
","
A (4.00)
","
A (4.00)
"
"Hasty, Jeff M","
BIMM 194 - Adv Topics-Molecular Bio (A)
",FA22,26,"
10
","
100.0%
","
100.0%
","
0.72
","
A (4.00)
","
A (4.00)
"
"Golden, James W","
BIMM 194 - Adv Topics-Molecular Bio (B)
",FA22,26,"
16
","
100.0%
","
100.0%
","
2.63
","
A (4.00)
","
A- (3.91)
"
"Lykke-Andersen, Jens","
BIMM 194 - Adv Topics-Molecular Bio (C)
",FA22,17,"
11
","
100.0%
","
100.0%
","
3.59
","
A- (3.91)
","
N/A
"
"Golden, Susan S.","
BIMM 194 - Adv Topics-Molecular Bio (D)
",FA22,20,"
11
","
100.0%
","
100.0%
","
2.10
","
A (4.00)
","
A (4.00)
"
"Rivera, Fabian Chavez","
BIMM 194 - Adv Topics-Molecular Bio (A)
",SP22,21,"
17
","
100.0%
","
100.0%
","
2.03
","
A (4.00)
","
A- (3.98)
"
"Russell, Alistair B","
BIMM 194 - Adv Topics-Molecular Bio (B)
",SP22,23,"
10
","
88.9%
","
100.0%
","
2.50
","
A- (3.80)
","
A (4.00)
"
"Wildonger, Jill Cathleen","
BIMM 194 - Adv Topics-Molecular Bio (C)
",SP22,26,"
8
","
100.0%
","
100.0%
","
1.00
","
A (4.00)
","
A- (3.99)
"
"Pruneda-Paz, Jose L.","
BIMM 194 - Adv Topics-Molecular Bio (A)
",WI22,14,"
5
","
100.0%
","
100.0%
","
1.30
","
A- (3.75)
","
N/A
"
"Murre, Cornelis","
BIMM 194 - Adv Topics-Molecular Bio (B)
",WI22,8,"
3
","
100.0%
","
100.0%
","
3.17
","
A (4.00)
","
N/A
"
"Hasty, Jeff M","
BIMM 194 - Adv Topics-Molecular Bio (C)
",WI22,27,"
12
","
100.0%
","
100.0%
","
1.23
","
A (4.00)
","
A (4.00)
"
"Akbari, Omar Sultan","
BIMM 194 - Adv Topics-Molecular Bio (D)
",WI22,16,"
12
","
100.0%
","
100.0%
","
2.83
","
B+ (3.64)
","
N/A
"
"Goldrath, Ananda","
BIMM 194 - Adv Topics-Molecular Bio (E)
",WI22,22,"
7
","
85.7%
","
85.7%
","
3.83
","
A- (3.86)
","
A (4.00)
"
"Mayfield, Stephen P.","
BIMM 194 - Adv Topics-Molecular Bio (A)
",FA21,25,"
9
","
100.0%
","
100.0%
","
1.17
","
A- (3.78)
","
B+ (3.67)
"
"Golden, James W","
BIMM 194 - Adv Topics-Molecular Bio (B)
",FA21,24,"
10
","
100.0%
","
100.0%
","
2.30
","
A (4.00)
","
A- (3.94)
"
"Lykke-Andersen, Jens","
BIMM 194 - Adv Topics-Molecular Bio (C)
",FA21,16,"
12
","
100.0%
","
100.0%
","
3.17
","
A- (3.83)
","
N/A
"
"Allen, Eric","
BIMM 194 - Adv Topics-Molecular Bio (D)
",FA21,25,"
9
","
100.0%
","
100.0%
","
1.39
","
A (4.00)
","
A (4.00)
"
"Shadel, Gerald Scott","
BIMM 194 - Adv Topics-Molecular Bio (E)
",FA21,14,"
5
","
100.0%
","
100.0%
","
3.70
","
B+ (3.40)
","
N/A
"
"Pruneda-Paz, Jose L.","
BIMM 194 - Adv Topics-Molecular Bio (A)
",SP21,19,"
10
","
100.0%
","
100.0%
","
1.83
","
A (4.00)
","
N/A
"
"Hasty, Jeff M","
BIMM 194 - Adv Topics-Molecular Bio (B)
",SP21,26,"
13
","
100.0%
","
100.0%
","
1.58
","
A (4.00)
","
A (4.00)
"
"Murre, Cornelis","
BIMM 194 - Adv Topics-Molecular Bio (A)
",WI21,15,"
11
","
81.8%
","
90.9%
","
3.95
","
A- (3.90)
","
N/A
"
"Hasty, Jeff M","
BIMM 194 - Adv Topics-Molecular Bio (B)
",WI21,26,"
14
","
100.0%
","
100.0%
","
1.50
","
A (4.00)
","
A (4.00)
"
"Akbari, Omar Sultan","
BIMM 194 - Adv Topics-Molecular Bio (C)
",WI21,16,"
15
","
100.0%
","
100.0%
","
2.50
","
A- (3.83)
","
N/A
"
