Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Campbell, Chadwick Karl","
FMPH 110 - Health Behavior & Chronic Dis (A)
",SP23,73,"
46
","
95.7%
","
97.8%
","
3.63
","
A- (3.89)
","
A- (3.99)
"
"Hartman, Sheri R","
FMPH 110 - Health Behavior & Chronic Dis (A)
",WI23,69,"
42
","
94.9%
","
94.9%
","
4.55
","
B+ (3.62)
","
B+ (3.68)
"
"Hartman, Sheri R","
FMPH 110 - Health Behavior & Chronic Dis (B)
",WI23,35,"
25
","
91.7%
","
91.7%
","
4.34
","
A- (3.80)
","
B+ (3.59)
"
"Zoumas-Morse, Christine E.","
FMPH 110 - Health Behavior & Chronic Dis (A)
",FA22,73,"
31
","
96.6%
","
96.6%
","
3.90
","
A- (3.79)
","
A- (3.93)
"
"Zoumas-Morse, Christine E.","
FMPH 110 - Health Behavior & Chronic Dis (A)
",SP22,72,"
30
","
96.7%
","
100.0%
","
4.90
","
A- (3.73)
","
A- (3.88)
"
"Zoumas-Morse, Christine E.","
FMPH 110 - Health Behavior & Chronic Dis (B)
",SP22,75,"
33
","
100.0%
","
100.0%
","
4.76
","
A- (3.91)
","
A- (3.85)
"
"Hartman, Sheri R","
FMPH 110 - Health Behavior & Chronic Dis (A)
",WI22,52,"
37
","
94.6%
","
97.3%
","
4.01
","
A- (3.78)
","
B+ (3.57)
"
"Linke, Sarah Elizabeth","
FMPH 110 - Health Behavior & Chronic Dis (A)
",FA21,70,"
43
","
90.7%
","
95.3%
","
3.66
","
A- (3.74)
","
B (3.27)
"
"Zoumas-Morse, Christine E.","
FMPH 110 - Health Behavior & Chronic Dis (A)
",SP21,64,"
41
","
97.6%
","
92.7%
","
4.40
","
A- (3.72)
","
A- (3.77)
"
"Hartman, Sheri R","
FMPH 110 - Health Behavior & Chronic Dis (A)
",WI21,65,"
45
","
95.6%
","
93.3%
","
4.23
","
A- (3.76)
","
B+ (3.58)
"
"Hartman, Sheri R","
FMPH 110 - Health Behavior & Chronic Dis (B)
",WI21,72,"
51
","
96.1%
","
94.0%
","
5.79
","
A- (3.76)
","
B+ (3.67)
"
"Linke, Sarah Elizabeth","
FMPH 110 - Health Behavior & Chronic Dis (B)
",FA20,68,"
60
","
96.7%
","
98.3%
","
4.00
","
B+ (3.69)
","
B (3.28)
"
"Zoumas-Morse, Christine E.","
FMPH 110 - Health Behavior & Chronic Dis (A)
",SP20,66,"
37
","
94.6%
","
100.0%
","
3.69
","
A- (3.92)
","
A- (3.97)
"
"Hartman, Sheri R","
FMPH 110 - Health Behavior & Chronic Dis (A)
",WI20,25,"
22
","
86.4%
","
72.7%
","
4.32
","
B+ (3.32)
","
B+ (3.60)
"
"Hartman, Sheri R","
FMPH 110 - Health Behavior & Chronic Dis (B)
",WI20,52,"
42
","
81.0%
","
85.4%
","
3.88
","
B+ (3.38)
","
B+ (3.41)
"
"Linke, Sarah Elizabeth","
FMPH 110 - Health Behavior & Chronic Dis (A)
",FA19,61,"
55
","
94.4%
","
96.3%
","
4.57
","
B+ (3.62)
","
B+ (3.31)
"
"Zoumas-Morse, Christine E.","
FMPH 110 - Health Behavior & Chronic Dis (A)
",SP19,68,"
33
","
87.1%
","
83.9%
","
3.53
","
B+ (3.52)
","
A- (3.79)
"
"Hartman, Sheri R","
FMPH 110 - Health Behavior & Chronic Dis (A)
",WI19,34,"
30
","
96.7%
","
93.3%
","
4.30
","
A- (3.70)
","
B+ (3.48)
"
"Hartman, Sheri R","
FMPH 110 - Health Behavior & Chronic Dis (B)
",WI19,64,"
49
","
98.0%
","
91.8%
","
3.77
","
B+ (3.51)
","
B+ (3.48)
"
"Hartman, Sheri R","
FMPH 110 - Health Behavior & Chronic Dis (A)
",SP18,21,"
18
","
88.9%
","
83.3%
","
4.61
","
B (3.28)
","
B+ (3.44)
"
"Hartman, Sheri R","
FMPH 110 - Health Behavior & Chronic Dis (B)
",SP18,51,"
39
","
94.7%
","
92.1%
","
4.87
","
B+ (3.50)
","
B+ (3.44)
"
"Marquez, Becky","
FMPH 110 - Health Behavior & Chronic Dis (A)
",WI18,65,"
63
","
95.2%
","
95.2%
","
4.40
","
B+ (3.44)
","
B- (2.74)
"
"Linke, Sarah Elizabeth","
FMPH 110 - Health Behavior & Chronic Dis (A)
",FA17,65,"
63
","
96.8%
","
96.8%
","
4.91
","
B+ (3.60)
","
B+ (3.66)
"
