Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Barnes, Eva E","
TDAC 102 - Acting II (B)
",SP23,20,"
8
","
87.5%
","
87.5%
","
3.75
","
A (4.00)
","
A (4.00)
"
"Basso, Beatrice","
TDAC 102 - Acting II (A)
",WI23,23,"
4
","
75.0%
","
75.0%
","
2.00
","
A (4.00)
","
A (4.00)
"
"Basso, Beatrice","
TDAC 102 - Acting II (A)
",FA22,21,"
5
","
100.0%
","
100.0%
","
1.70
","
A (4.00)
","
A- (3.97)
"
"Basso, Beatrice","
TDAC 102 - Acting II (A)
",SP22,18,"
4
","
100.0%
","
100.0%
","
3.00
","
A (4.00)
","
N/A
"
"Chang, Jennifer M.","
TDAC 102 - Acting II (B)
",SP22,18,"
3
","
100.0%
","
100.0%
","
4.50
","
A (4.00)
","
N/A
"
"Basso, Beatrice","
TDAC 102 - Acting II (A)
",WI22,21,"
8
","
100.0%
","
100.0%
","
3.50
","
A (4.00)
","
A (4.00)
"
"Walsh, Kim C.","
TDAC 102 - Acting II (B)
",WI22,14,"
4
","
100.0%
","
100.0%
","
2.50
","
A- (3.75)
","
N/A
"
"Barnes, Eva E","
TDAC 102 - Acting II (B)
",FA21,23,"
8
","
100.0%
","
87.5%
","
5.25
","
A (4.00)
","
A (4.00)
"
"Chang, Jennifer M.","
TDAC 102 - Acting II (A)
",SP21,14,"
4
","
100.0%
","
100.0%
","
4.00
","
A (4.00)
","
N/A
"
"Barnes, Eva E","
TDAC 102 - Acting II (B)
",SP21,10,"
4
","
100.0%
","
100.0%
","
3.50
","
A (4.00)
","
N/A
"
"Chang, Jennifer M.","
TDAC 102 - Acting II (A)
",WI21,14,"
6
","
83.3%
","
83.3%
","
5.50
","
A (4.00)
","
N/A
"
"Walsh, Kim C.","
TDAC 102 - Acting II (C)
",WI21,10,"
6
","
100.0%
","
100.0%
","
4.17
","
A (4.00)
","
N/A
"
"Castro, Robert Jess","
TDAC 102 - Acting II (B)
",FA20,10,"
4
","
100.0%
","
100.0%
","
5.00
","
A- (3.75)
","
N/A
"
"Walsh, Kim C.","
TDAC 102 - Acting II (C)
",FA20,12,"
12
","
100.0%
","
100.0%
","
3.83
","
A (4.00)
","
N/A
"
"Walsh, Kim C.","
TDAC 102 - Acting II (A)
",SP20,10,"
10
","
100.0%
","
100.0%
","
4.90
","
A- (3.70)
","
N/A
"
"Robichaux, Natalie Griffith","
TDAC 102 - Acting II (B)
",SP20,12,"
4
","
100.0%
","
100.0%
","
1.00
","
A (4.00)
","
N/A
"
"Robichaux, Natalie Griffith","
TDAC 102 - Acting II (A)
",WI20,18,"
3
","
100.0%
","
100.0%
","
5.83
","
A (4.00)
","
N/A
"
"Barnes, Eva E","
TDAC 102 - Acting II (B)
",WI20,20,"
6
","
100.0%
","
100.0%
","
3.83
","
A (4.00)
","
A (4.00)
"
