Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Williams, Madison Mae","
TDAC 122 - Ensemble: Undergrad Production (A)
",SP22,11,"
3
","
100.0%
","
100.0%
","
10.50
","
A (4.00)
","
N/A
"
"Stalling, Vanessa","
TDAC 122 - Ensemble: Undergrad Production (A)
",FA21,12,"
10
","
100.0%
","
100.0%
","
10.50
","
A (4.00)
","
N/A
"
"Stalling, Vanessa","
TDAC 122 - Ensemble: Undergrad Production (B)
",FA21,7,"
3
","
100.0%
","
66.7%
","
17.83
","
A (4.00)
","
N/A
"
"Stalling, Vanessa","
TDAC 122 - Ensemble: Undergrad Production (D)
",FA21,9,"
4
","
100.0%
","
100.0%
","
7.17
","
A (4.00)
","
N/A
"
"Stalling, Vanessa","
TDAC 122 - Ensemble: Undergrad Production (A)
",FA20,12,"
4
","
100.0%
","
100.0%
","
5.50
","
A (4.00)
","
N/A
"
"Jones, William Jadie","
TDAC 122 - Ensemble: Undergrad Production (A)
",WI20,16,"
8
","
100.0%
","
100.0%
","
3.25
","
A (4.00)
","
N/A
"
"Tregar, Kristen Lauren","
TDAC 122 - Ensemble: Undergrad Production (B)
",WI19,16,"
6
","
100.0%
","
100.0%
","
8.10
","
A (4.00)
","
N/A
"
"Means, Charles E.","
TDAC 122 - Ensemble: Undergrad Production (A)
",WI18,13,"
3
","
100.0%
","
66.7%
","
14.50
","
A (4.00)
","
N/A
"
"Means, Charles E.","
TDAC 122 - Ensemble: Undergrad Production (A)
",FA16,12,"
4
","
100.0%
","
100.0%
","
13.00
","
A (4.00)
","
N/A
"
"George, Nadine","
TDAC 122 - Ensemble: Undergrad Production (A)
",SP16,22,"
7
","
100.0%
","
100.0%
","
5.30
","
A (4.00)
","
A (4.00)
"
"Carmody, James","
TDAC 122 - Ensemble: Undergrad Production (A)
",SP13,14,"
3
","
66.7%
","
100.0%
","
13.83
","
A (4.00)
","
N/A
"
"Carmody, James","
TDAC 122 - Ensemble: Undergrad Production (A)
",WI13,5,"
3
","
100.0%
","
100.0%
","
20.50
","
A (4.00)
","
N/A
"
