Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Johnson, Christine M.","
COGS 102A - Cognitive Perspectives (A)
",S222,22,"
5
","
80.0%
","
80.0%
","
8.10
","
B (3.20)
","
B- (2.72)
"
"Johnson, Christine M.","
COGS 102A - Cognitive Perspectives (A)
",FA21,113,"
41
","
62.5%
","
72.5%
","
5.65
","
B (3.00)
","
C+ (2.70)
"
"Johnson, Christine M.","
COGS 102A - Cognitive Perspectives (A)
",S221,54,"
16
","
75.0%
","
93.8%
","
8.25
","
B+ (3.44)
","
B+ (3.34)
"
"Johnson, Christine M.","
COGS 102A - Cognitive Perspectives (A)
",WI21,108,"
29
","
75.0%
","
85.7%
","
5.57
","
B+ (3.33)
","
B+ (3.35)
"
"Scott, Taylor Jackson","
COGS 102A - Cognitive Perspectives (A)
",FA20,146,"
131
","
93.8%
","
98.5%
","
5.08
","
B+ (3.52)
","
B+ (3.48)
"
"Johnson, Christine M.","
COGS 102A - Cognitive Perspectives (A)
",S220,34,"
8
","
75.0%
","
75.0%
","
7.50
","
B (3.25)
","
B (3.25)
"
"Scott, Taylor Jackson","
COGS 102A - Cognitive Perspectives (A)
",FA19,139,"
120
","
87.5%
","
98.3%
","
4.58
","
B+ (3.54)
","
B+ (3.63)
"
"Scott, Taylor Jackson","
COGS 102A - Distributed Cognition (A)
",FA18,146,"
128
","
83.6%
","
97.7%
","
4.73
","
B+ (3.41)
","
B+ (3.42)
"
"Johnson, Christine M.","
COGS 102A - Distributed Cognition (A)
",S218,49,"
13
","
58.3%
","
45.5%
","
5.33
","
B- (2.73)
","
C+ (2.63)
"
"Johnson, Christine M.","
COGS 102A - Distributed Cognition (A)
",S217,61,"
23
","
65.0%
","
73.7%
","
4.86
","
B (3.23)
","
N/A
"
"Johnson, Christine M.","
COGS 102A - Distributed Cognition (A)
",SP17,135,"
46
","
62.2%
","
66.7%
","
5.36
","
B (3.14)
","
B (3.11)
"
"Johnson, Christine M.","
COGS 102A - Distributed Cognition (A)
",S216,64,"
15
","
75.0%
","
100.0%
","
4.50
","
B (3.25)
","
B (3.26)
"
"Renner, Nancy Owens","
COGS 102A - Distributed Cognition (A)
",FA15,201,"
125
","
78.0%
","
81.3%
","
5.28
","
B+ (3.34)
","
B+ (3.55)
"
"Johnson, Christine M.","
COGS 102A - Distributed Cognition (A)
",S215,43,"
15
","
73.3%
","
73.3%
","
4.23
","
B+ (3.47)
","
B (3.11)
"
"Marghetis, Tyler","
COGS 102A - Distributed Cognition (A)
",FA14,167,"
69
","
85.2%
","
93.4%
","
5.57
","
B+ (3.43)
","
B+ (3.33)
"
"Johnson, Christine M.","
COGS 102A - Distributed Cognition (A)
",S114,21,"
4
","
100.0%
","
100.0%
","
4.50
","
B+ (3.67)
","
B+ (3.48)
"
"Hutchins, Edwin Lee","
COGS 102A - Distributed Cognition (A)
",FA13,170,"
73
","
53.8%
","
76.9%
","
5.16
","
B+ (3.31)
","
B (3.25)
"
"Johnson, Christine M.","
COGS 102A - Distributed Cognition (A)
",S113,23,"
3
","
66.7%
","
100.0%
","
5.17
","
B+ (3.33)
","
B (3.25)
"
"Johnson, Christine M.","
COGS 102A - Distributed Cognition (A)
",FA12,289,"
100
","
61.7%
","
71.3%
","
5.66
","
B+ (3.36)
","
B+ (3.61)
"
"Kirsh, David Joel","
COGS 102A - Distributed Cognition (A)
",FA12,289,"
103
","
52.6%
","
69.5%
","
5.59
","
B+ (3.33)
","
B+ (3.61)
"
