Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Hollan, James D.","
COGS 10 - Cognitv Consequence/Technology (A)
",FA22,288,"
110
","
61.0%
","
67.0%
","
3.88
","
B+ (3.58)
","
B+ (3.34)
"
"Klemmer, Scott R","
COGS 10 - Cognitv Consequence/Technology (A)
",SP22,280,"
99
","
53.3%
","
17.6%
","
2.28
","
A- (3.79)
","
B+ (3.38)
"
"Scott, Taylor Jackson","
COGS 10 - Cognitv Consequence/Technology (A)
",WI22,300,"
232
","
97.8%
","
99.6%
","
3.62
","
A- (3.87)
","
A- (3.90)
"
"Hollan, James D.","
COGS 10 - Cognitv Consequence/Technology (A)
",SP21,288,"
100
","
85.3%
","
89.5%
","
3.65
","
B+ (3.65)
","
A- (3.79)
"
"Scott, Taylor Jackson","
COGS 10 - Cognitv Consequence/Technology (A)
",FA20,296,"
244
","
96.3%
","
99.2%
","
3.68
","
A- (3.85)
","
A- (3.82)
"
"Xia, Haijun","
COGS 10 - Cognitv Consequence/Technology (B)
",FA20,200,"
171
","
94.2%
","
98.2%
","
3.96
","
A- (3.75)
","
A- (3.78)
"
"Hollan, James D.","
COGS 10 - Cognitv Consequence/Technology (A)
",SP20,260,"
96
","
89.2%
","
93.4%
","
3.53
","
B+ (3.62)
","
B+ (3.59)
"
"Scott, Taylor Jackson","
COGS 10 - Cognitv Consequence/Technology (A)
",FA19,295,"
257
","
95.3%
","
98.8%
","
3.80
","
A- (3.76)
","
A- (3.80)
"
"Hollan, James D.","
COGS 10 - Cognitv Consequence/Technology (A)
",SP19,282,"
171
","
66.7%
","
70.3%
","
3.38
","
B (3.28)
","
B+ (3.55)
"
"Scott, Taylor Jackson","
COGS 10 - Cognitv Consequence/Technology (A)
",FA18,260,"
227
","
94.7%
","
97.8%
","
3.82
","
A- (3.75)
","
B+ (3.69)
"
"Scott, Taylor Jackson","
COGS 10 - Cognitv Consequence/Technology (A)
",S218,47,"
43
","
95.2%
","
97.6%
","
4.88
","
A- (3.80)
","
B+ (3.64)
"
"Hollan, James D.","
COGS 10 - Cognitv Consequence/Technology (A)
",SP18,184,"
69
","
66.2%
","
79.7%
","
3.69
","
B+ (3.36)
","
B+ (3.49)
"
"Hollan, James D.","
COGS 10 - Cognitv Consequence/Technology (A)
",SP17,180,"
87
","
51.9%
","
58.2%
","
3.23
","
B+ (3.46)
","
B (3.24)
"
"Hollan, James D.","
COGS 10 - Cognitv Consequence/Technology (A)
",WI15,23,"
12
","
66.7%
","
66.7%
","
3.67
","
B (3.22)
","
B (3.07)
"
"Hollan, James D.","
COGS 10 - Cognitv Consequence/Technology (A)
",WI14,26,"
10
","
80.0%
","
90.0%
","
4.90
","
B+ (3.43)
","
B (3.15)
"
"Hollan, James D.","
COGS 10 - Cognitv Consequence/Technology (A)
",FA13,17,"
7
","
83.3%
","
83.3%
","
5.17
","
A- (3.75)
","
N/A
"
"Cangiano, Gaston R                 ","
COGS 10 - Cognitv Consequence/Technology (A)
",FA10,43,"
27
","
85.2%
","
70.4%
","
3.76
","
B+ (3.50)
","
B (3.06)
"
"Hutchins, Edwin Lee                ","
COGS 10 - Cognitv Consequence/Technology (A)
",SP09,40,"
26
","
88.5%
","
92.3%
","
2.81
","
B+ (3.40)
","
B (3.19)
"
"Becvar, Laura A.              ","
COGS 10 - Cognitv Consequence/Technology (A)
",WI08,41,"
28
","
78.6%
","
75.0%
","
2.93
","
B+ (3.46)
","
B+ (3.40)
"
"Becvar, Laura A.              ","
COGS 10 - Cognitv Consequence/Technology (A)
",SU07,12,"
6
","
100.0%
","
100.0%
","
5.70
","
B+ (3.50)
","
N/A
"
