Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Patrick, Gentry","
BILD 1 - The Cell (A)
",SP23,134,"
44
","
87.8%
","
78.0%
","
5.86
","
B (3.03)
","
B- (2.91)
"
"Rusert, Jessica Marie","
BILD 1 - The Cell (D)
",SP23,157,"
102
","
81.2%
","
86.0%
","
5.81
","
B- (2.93)
","
C+ (2.44)
"
"Pickett, Brooke Elizabeth","
BILD 1 - The Cell (A)
",WI23,270,"
248
","
90.7%
","
91.1%
","
5.73
","
B (3.22)
","
B- (2.81)
"
"Owens, Melinda Tsao-Ying","
BILD 1 - The Cell (B)
",WI23,275,"
223
","
95.0%
","
95.9%
","
5.58
","
B+ (3.49)
","
B (3.17)
"
"Owens, Melinda Tsao-Ying","
BILD 1 - The Cell (C)
",WI23,253,"
215
","
95.3%
","
97.7%
","
5.71
","
B+ (3.59)
","
B (3.30)
"
"Madigan, Cressida Ariana","
BILD 1 - The Cell (D)
",WI23,246,"
187
","
88.1%
","
88.1%
","
5.08
","
B+ (3.34)
","
B+ (3.69)
"
"Pickett, Brooke Elizabeth","
BILD 1 - The Cell (A)
",FA22,238,"
103
","
94.0%
","
94.9%
","
4.90
","
B (3.30)
","
C+ (2.53)
"
"Pekkurnaz Banghart, Gulcin","
BILD 1 - The Cell (B)
",FA22,251,"
219
","
92.7%
","
91.8%
","
6.08
","
B (3.15)
","
B+ (3.48)
"
"Meaders, Clara Leigh","
BILD 1 - The Cell (C)
",FA22,252,"
168
","
98.8%
","
99.4%
","
5.98
","
B+ (3.63)
","
B+ (3.59)
"
"Meaders, Clara Leigh","
BILD 1 - The Cell (D)
",FA22,251,"
170
","
97.6%
","
98.2%
","
5.75
","
B+ (3.62)
","
B+ (3.62)
"
"Cooper, Andrew Michael","
BILD 1 - The Cell (E)
",FA22,212,"
178
","
92.7%
","
89.2%
","
6.03
","
B (3.10)
","
B- (2.75)
"
"Bascom Jr., Carlisle S","
BILD 1 - The Cell (A)
",S222,62,"
56
","
96.4%
","
92.7%
","
7.05
","
B+ (3.50)
","
B+ (3.31)
"
"Cooper, Andrew Michael","
BILD 1 - The Cell (A)
",S122,45,"
39
","
76.9%
","
79.5%
","
6.82
","
B (3.09)
","
B- (2.86)
"
"Cooper, Andrew Michael","
BILD 1 - The Cell (A)
",SP22,188,"
160
","
85.6%
","
84.9%
","
5.15
","
B (3.23)
","
B (3.15)
"
"Meaders, Clara Leigh","
BILD 1 - The Cell (B)
",SP22,186,"
137
","
96.2%
","
99.2%
","
5.67
","
B+ (3.62)
","
B+ (3.38)
"
"Rusert, Jessica Marie","
BILD 1 - The Cell (C)
",SP22,89,"
66
","
92.4%
","
87.7%
","
4.83
","
B (3.02)
","
B- (2.74)
"
"Rusert, Jessica Marie","
BILD 1 - The Cell (D)
",SP22,107,"
75
","
94.5%
","
91.8%
","
5.77
","
B+ (3.38)
","
B- (2.94)
"
"Alfonso, Stephanie Isabel","
BILD 1 - The Cell (E)
",SP22,59,"
17
","
70.6%
","
47.1%
","
5.79
","
B (3.19)
","
C+ (2.46)
"
"Cooper, Andrew Michael","
BILD 1 - The Cell (A)
",WI22,154,"
127
","
92.1%
","
88.7%
","
6.04
","
B (3.09)
","
B- (2.87)
"
"Owens, Melinda Tsao-Ying","
BILD 1 - The Cell (B)
",WI22,190,"
149
","
98.6%
","
99.3%
","
5.18
","
A- (3.77)
","
B+ (3.57)
"
"Owens, Melinda Tsao-Ying","
BILD 1 - The Cell (C)
",WI22,345,"
286
","
97.2%
","
99.6%
","
5.37
","
A- (3.74)
","
B+ (3.53)
"
"Dutton, Rachel Janelle","
BILD 1 - The Cell (D)
",WI22,227,"
197
","
96.4%
","
96.9%
","
5.01
","
B+ (3.54)
","
B+ (3.58)
"
"Cooper, Andrew Michael","
BILD 1 - The Cell (E)
",WI22,156,"
126
","
89.6%
","
88.8%
","
4.47
","
B+ (3.31)
","
B (3.07)
"
"Alfonso, Stephanie Isabel","
BILD 1 - The Cell (A)
",FA21,141,"
73
","
63.8%
","
51.5%
","
4.50
","
B (3.14)
","
C+ (2.54)
"
"Meaders, Clara Leigh","
BILD 1 - The Cell (B)
",FA21,189,"
132
","
96.2%
","
97.7%
","
6.15
","
B+ (3.33)
","
B (3.28)
"
"Meaders, Clara Leigh","
BILD 1 - The Cell (C)
",FA21,191,"
133
","
96.9%
","
98.5%
","
5.75
","
B+ (3.51)
","
B+ (3.37)
"
"Cooper, Andrew Michael","
BILD 1 - The Cell (D)
",FA21,164,"
141
","
89.9%
","
88.4%
","
5.00
","
B (3.16)
","
B (3.11)
"
"Cooper, Andrew Michael","
BILD 1 - The Cell (E)
",FA21,161,"
146
","
89.5%
","
87.4%
","
5.25
","
B (3.14)
","
B (3.06)
"
"Cooper, Andrew Michael","
BILD 1 - The Cell (F)
",FA21,162,"
146
","
88.9%
","
86.7%
","
4.86
","
B (3.11)
","
B- (2.96)
"
"Alfonso, Stephanie Isabel","
BILD 1 - The Cell (A)
",S221,107,"
59
","
67.2%
","
48.3%
","
7.45
","
B- (2.88)
","
C+ (2.51)
"
"Cooper, Andrew Michael","
BILD 1 - The Cell (A)
",S121,32,"
25
","
96.0%
","
100.0%
","
6.98
","
B+ (3.36)
","
B- (2.90)
"
"Butler, Shannon Rhey","
BILD 1 - The Cell (B)
",S121,133,"
102
","
96.1%
","
97.0%
","
6.40
","
B+ (3.48)
","
B+ (3.35)
"
"Chu, Monica W","
BILD 1 - The Cell (A)
",SP21,173,"
133
","
95.5%
","
96.2%
","
6.18
","
B (3.20)
","
B+ (3.45)
"
"Meaders, Clara Leigh","
BILD 1 - The Cell (B)
",SP21,115,"
78
","
100.0%
","
100.0%
","
5.12
","
B+ (3.46)
","
B+ (3.51)
"
"Rusert, Jessica Marie","
BILD 1 - The Cell (C)
",SP21,106,"
68
","
81.8%
","
81.8%
","
6.20
","
B+ (3.33)
","
B- (2.83)
"
"Rusert, Jessica Marie","
BILD 1 - The Cell (D)
",SP21,101,"
68
","
89.6%
","
88.1%
","
5.69
","
B+ (3.44)
","
B- (2.98)
"
"Cooper, Andrew Michael","
BILD 1 - The Cell (E)
",SP21,76,"
64
","
95.3%
","
92.2%
","
5.38
","
B (3.00)
","
B (3.26)
"
"Cooper, Andrew Michael","
BILD 1 - The Cell (A)
",WI21,175,"
164
","
86.6%
","
82.3%
","
5.65
","
B (3.10)
","
B (3.26)
"
"Cooper, Andrew Michael","
BILD 1 - The Cell (B)
",WI21,175,"
153
","
81.6%
","
75.7%
","
5.55
","
B (3.02)
","
B (3.16)
"
"Cooper, Andrew Michael","
BILD 1 - The Cell (C)
",WI21,166,"
146
","
80.7%
","
79.3%
","
6.13
","
B (3.11)
","
B (3.11)
"
"Owens, Melinda Tsao-Ying","
BILD 1 - The Cell (D)
",WI21,180,"
155
","
98.7%
","
99.4%
","
5.39
","
A- (3.75)
","
B+ (3.67)
"
"Owens, Melinda Tsao-Ying","
BILD 1 - The Cell (E)
",WI21,188,"
161
","
96.3%
","
96.9%
","
5.79
","
B+ (3.59)
","
B+ (3.50)
"
"Mel, Stephanie","
BILD 1 - The Cell (A)
",FA20,46,"
19
","
100.0%
","
94.7%
","
4.39
","
B (3.22)
","
C+ (2.50)
"
"Mel, Stephanie","
BILD 1 - The Cell (B)
",FA20,49,"
33
","
87.9%
","
93.9%
","
5.47
","
B (3.13)
","
B- (2.99)
"
"Mel, Stephanie","
BILD 1 - The Cell (C)
",FA20,49,"
23
","
95.2%
","
95.0%
","
4.95
","
B+ (3.41)
","
B (3.09)
"
"Pekkurnaz Banghart, Gulcin","
BILD 1 - The Cell (D)
",FA20,49,"
39
","
97.4%
","
100.0%
","
5.24
","
B+ (3.68)
","
B+ (3.50)
"
"Pekkurnaz Banghart, Gulcin","
BILD 1 - The Cell (E)
",FA20,48,"
44
","
97.7%
","
95.5%
","
5.36
","
A- (3.78)
","
B+ (3.44)
"
"Pekkurnaz Banghart, Gulcin","
BILD 1 - The Cell (F)
",FA20,50,"
41
","
95.1%
","
100.0%
","
3.52
","
A- (3.77)
","
B+ (3.53)
"
"Butler, Shannon Rhey","
BILD 1 - The Cell (G)
",FA20,199,"
156
","
93.5%
","
94.2%
","
5.10
","
B+ (3.45)
","
B+ (3.33)
"
"Chu, Monica W","
BILD 1 - The Cell (H)
",FA20,47,"
34
","
91.2%
","
88.2%
","
4.85
","
B (3.27)
","
B- (2.77)
"
"Chu, Monica W","
BILD 1 - The Cell (I)
",FA20,47,"
43
","
90.7%
","
97.7%
","
4.97
","
B (3.24)
","
B- (2.97)
"
"Chu, Monica W","
BILD 1 - The Cell (J)
",FA20,49,"
37
","
89.2%
","
91.9%
","
5.36
","
B (3.15)
","
B- (2.71)
"
"Chu, Monica W","
BILD 1 - The Cell (K)
",FA20,50,"
35
","
100.0%
","
97.1%
","
4.10
","
B+ (3.49)
","
B- (2.99)
"
"Chu, Monica W","
BILD 1 - The Cell (L)
",FA20,42,"
33
","
93.9%
","
93.9%
","
5.65
","
B+ (3.33)
","
B- (2.87)
"
"Chu, Monica W","
BILD 1 - The Cell (M)
",FA20,50,"
40
","
92.5%
","
100.0%
","
6.15
","
B+ (3.45)
","
B (3.10)
"
"Chu, Monica W","
BILD 1 - The Cell (N)
",FA20,49,"
41
","
95.1%
","
92.5%
","
5.28
","
B+ (3.50)
","
B (3.23)
"
"Chu, Monica W","
BILD 1 - The Cell (O)
",FA20,45,"
34
","
97.1%
","
97.1%
","
6.03
","
B+ (3.44)
","
B (3.15)
"
"Chu, Monica W","
BILD 1 - The Cell (P)
",FA20,49,"
28
","
92.6%
","
84.6%
","
5.69
","
B+ (3.48)
","
B- (2.95)
"
"Pagliuso, Delaney Catherine","
BILD 1 - The Cell (A)
",S220,105,"
76
","
94.7%
","
92.0%
","
6.77
","
B+ (3.38)
","
B (3.04)
"
"Alfonso, Stephanie Isabel","
BILD 1 - The Cell (A)
",S120,133,"
44
","
86.0%
","
81.0%
","
6.45
","
B (3.18)
","
B- (2.75)
"
"Patrick, Gentry","
BILD 1 - The Cell (A)
",SP20,210,"
91
","
88.8%
","
88.6%
","
5.36
","
B (3.24)
","
B+ (3.54)
"
"Butler, Shannon Rhey","
BILD 1 - The Cell (B)
",SP20,211,"
169
","
93.4%
","
88.6%
","
5.01
","
B+ (3.38)
","
B+ (3.46)
"
"Cooper, Andrew Michael","
BILD 1 - The Cell (C)
",SP20,278,"
211
","
86.6%
","
89.0%
","
5.95
","
B (3.09)
","
B+ (3.31)
"
"Dutton, Rachel Janelle","
BILD 1 - The Cell (A)
",WI20,395,"
345
","
98.5%
","
98.5%
","
4.43
","
B+ (3.51)
","
B+ (3.47)
"
"Owens, Melinda Tsao-Ying","
BILD 1 - The Cell (B)
",WI20,331,"
261
","
82.6%
","
74.0%
","
5.56
","
B (3.30)
","
B (3.29)
"
"Owens, Melinda Tsao-Ying","
BILD 1 - The Cell (C)
",WI20,347,"
282
","
88.2%
","
76.0%
","
5.37
","
B+ (3.41)
","
B+ (3.39)
"
"Mel, Stephanie","
BILD 1 - The Cell (A)
",FA19,154,"
108
","
91.6%
","
93.5%
","
4.67
","
B (3.21)
","
C+ (2.44)
"
"Pekkurnaz Banghart, Gulcin","
BILD 1 - The Cell (B)
",FA19,303,"
259
","
92.6%
","
93.3%
","
4.76
","
B+ (3.43)
","
B+ (3.31)
"
"Cooper, Andrew Michael","
BILD 1 - The Cell (C)
",FA19,376,"
312
","
92.6%
","
94.2%
","
4.78
","
B+ (3.31)
","
B- (2.91)
"
"Gustafson-Brown, Cindy","
BILD 1 - The Cell (A)
",S219,96,"
37
","
80.0%
","
80.0%
","
9.30
","
B (3.19)
","
B- (2.75)
"
"Reuther, Keefe","
BILD 1 - The Cell (B)
",S219,59,"
56
","
98.2%
","
100.0%
","
6.64
","
B (3.23)
","
B+ (3.39)
"
"Adomako, Marie Antonia","
BILD 1 - The Cell (A)
",S119,102,"
89
","
93.3%
","
94.3%
","
6.84
","
B+ (3.35)
","
B (3.16)
"
"Patrick, Gentry","
BILD 1 - The Cell (A)
",SP19,389,"
334
","
88.7%
","
83.8%
","
4.93
","
B (3.10)
","
B (3.01)
"
"Pekkurnaz Banghart, Gulcin","
BILD 1 - The Cell (B)
",SP19,320,"
160
","
79.2%
","
63.3%
","
5.13
","
B (3.23)
","
B+ (3.40)
"
"Owens, Melinda Tsao-Ying","
BILD 1 - The Cell (C)
",SP19,48,"
43
","
93.0%
","
95.3%
","
5.62
","
B+ (3.48)
","
B (3.13)
"
"Burg, Michael","
BILD 1 - The Cell (A)
",WI19,394,"
356
","
96.6%
","
97.7%
","
4.15
","
B+ (3.43)
","
B (3.14)
"
"Cooper, Andrew Michael","
BILD 1 - The Cell (B)
",WI19,366,"
317
","
93.6%
","
95.2%
","
4.87
","
B+ (3.30)
","
B (3.14)
"
"Byrne, Kathryne","
BILD 1 - The Cell (C)
",WI19,186,"
102
","
72.8%
","
51.6%
","
5.79
","
B- (2.95)
","
B+ (3.33)
"
"Mel, Stephanie","
BILD 1 - The Cell (A)
",FA18,275,"
127
","
88.5%
","
89.3%
","
5.25
","
B (3.18)
","
C+ (2.35)
"
"Cooper, Andrew Michael","
BILD 1 - The Cell (B)
",FA18,278,"
247
","
91.8%
","
95.1%
","
5.13
","
B (3.22)
","
B- (2.89)
"
"Byrne, Kathryne","
BILD 1 - The Cell (C)
",FA18,145,"
75
","
61.8%
","
41.8%
","
5.65
","
B+ (3.30)
","
B+ (3.31)
"
"Mohan, Swarna","
BILD 1 - The Cell (A)
",S218,37,"
27
","
88.5%
","
88.5%
","
8.20
","
B (3.04)
","
C+ (2.44)
"
"Davis, Amanda Gabrielle","
BILD 1 - The Cell (A)
",S118,62,"
56
","
94.6%
","
92.9%
","
7.61
","
B+ (3.39)
","
B- (2.89)
"
"Patrick, Gentry","
BILD 1 - The Cell (A)
",SP18,243,"
128
","
84.6%
","
72.4%
","
5.85
","
B (3.08)
","
B- (2.92)
"
"Pekkurnaz Banghart, Gulcin","
BILD 1 - The Cell (B)
",SP18,37,"
17
","
93.8%
","
87.5%
","
3.75
","
A- (3.87)
","
B (3.24)
"
"Chu, Monica W","
BILD 1 - The Cell (C)
",SP18,261,"
201
","
94.0%
","
94.9%
","
4.84
","
B+ (3.47)
","
B (3.13)
"
"Chu, Monica W","
BILD 1 - The Cell (A)
",WI18,204,"
168
","
97.0%
","
93.3%
","
5.01
","
B+ (3.50)
","
B- (3.00)
"
"Burg, Michael","
BILD 1 - The Cell (B)
",WI18,384,"
352
","
98.3%
","
98.6%
","
4.06
","
B+ (3.54)
","
B (3.30)
"
"Mel, Stephanie","
BILD 1 - The Cell (A)
",FA17,302,"
222
","
96.8%
","
98.1%
","
5.15
","
B+ (3.51)
","
B- (2.80)
"
"Reuther, Keefe","
BILD 1 - The Cell (B)
",FA17,278,"
235
","
96.6%
","
99.1%
","
5.03
","
B+ (3.30)
","
B (3.07)
"
"Espin Palazon, Raquel","
BILD 1 - The Cell (A)
",S217,69,"
47
","
95.7%
","
95.7%
","
6.54
","
B+ (3.31)
","
N/A
"
"Cooper, Andrew Michael","
BILD 1 - The Cell (A)
",S117,59,"
52
","
96.2%
","
96.2%
","
6.88
","
B (3.14)
","
B (3.05)
"
"Reuther, Keefe","
BILD 1 - The Cell (A)
",SP17,340,"
302
","
94.0%
","
91.0%
","
5.40
","
B+ (3.36)
","
B- (2.88)
"
"Patrick, Gentry","
BILD 1 - The Cell (B)
",SP17,141,"
125
","
92.0%
","
87.2%
","
5.22
","
B+ (3.31)
","
B- (2.95)
"
