Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Stockwell, Sarah R","
BILD 3 - Organismic&Evolutionary Biol (C)
",SP23,343,"
265
","
87.5%
","
91.6%
","
4.77
","
B+ (3.35)
","
B- (2.90)
"
"Reuther, Keefe","
BILD 3 - Organismic&Evolutionary Biol (D)
",SP23,318,"
230
","
88.6%
","
93.0%
","
4.77
","
B+ (3.31)
","
B- (3.00)
"
"Hammond, LaTisha Marie","
BILD 3 - Organismic&Evolutionary Biol (A)
",WI23,282,"
121
","
99.1%
","
83.9%
","
3.81
","
B+ (3.68)
","
B+ (3.60)
"
"Kurle, Carolyn M.","
BILD 3 - Organismic&Evolutionary Biol (A)
",WI23,282,"
121
","
99.1%
","
100.0%
","
3.81
","
B+ (3.68)
","
B+ (3.60)
"
"Hammond, LaTisha Marie","
BILD 3 - Organismic&Evolutionary Biol (B)
",WI23,312,"
150
","
91.2%
","
88.3%
","
4.00
","
B+ (3.55)
","
B (3.26)
"
"Kohn, Joshua R","
BILD 3 - Organismic&Evolutionary Biol (B)
",WI23,312,"
150
","
91.2%
","
78.6%
","
4.00
","
B+ (3.55)
","
B (3.26)
"
"Butler, Shannon Rhey","
BILD 3 - Organismic&Evolutionary Biol (C)
",WI23,367,"
237
","
90.1%
","
88.4%
","
4.58
","
B+ (3.30)
","
B (3.28)
"
"Stockwell, Sarah R","
BILD 3 - Organismic&Evolutionary Biol (A)
",FA22,281,"
194
","
92.7%
","
97.9%
","
4.77
","
B+ (3.39)
","
B (3.17)
"
"Stockwell, Sarah R","
BILD 3 - Organismic&Evolutionary Biol (B)
",FA22,285,"
212
","
96.2%
","
98.1%
","
4.20
","
B+ (3.37)
","
B (3.12)
"
"Butler, Shannon Rhey","
BILD 3 - Organismic&Evolutionary Biol (C)
",FA22,241,"
155
","
87.0%
","
88.9%
","
5.06
","
B (3.20)
","
B (3.10)
"
"Reuther, Keefe","
BILD 3 - Organismic&Evolutionary Biol (D)
",FA22,275,"
215
","
85.5%
","
90.0%
","
4.90
","
B- (2.95)
","
B (3.21)
"
"Butler, Shannon Rhey","
BILD 3 - Organismic&Evolutionary Biol (A)
",S122,217,"
127
","
88.9%
","
88.9%
","
6.53
","
B+ (3.54)
","
B+ (3.39)
"
"Cooper, Kimberly Lynn","
BILD 3 - Organismic&Evolutionary Biol (A)
",SP22,138,"
97
","
98.9%
","
100.0%
","
4.40
","
B (3.22)
","
B- (2.89)
"
"Stockwell, Sarah R","
BILD 3 - Organismic&Evolutionary Biol (B)
",SP22,185,"
135
","
94.8%
","
97.8%
","
4.66
","
B+ (3.49)
","
B (3.21)
"
"Kurle, Carolyn M.","
BILD 3 - Organismic&Evolutionary Biol (C)
",SP22,188,"
84
","
98.8%
","
100.0%
","
3.81
","
B+ (3.60)
","
B+ (3.64)
"
"Hammond, LaTisha Marie","
BILD 3 - Organismic&Evolutionary Biol (D)
",SP22,167,"
64
","
90.3%
","
96.8%
","
4.34
","
B+ (3.46)
","
B (3.17)
"
"Caffrey, Carolee","
BILD 3 - Organismic&Evolutionary Biol (E)
",SP22,83,"
43
","
76.7%
","
76.7%
","
5.36
","
B (3.00)
","
C+ (2.38)
"
"Hammond, LaTisha Marie","
BILD 3 - Organismic&Evolutionary Biol (A)
",WI22,147,"
75
","
87.8%
","
79.7%
","
4.39
","
B (3.17)
","
B (3.16)
"
"Hammond, LaTisha Marie","
BILD 3 - Organismic&Evolutionary Biol (B)
",WI22,155,"
74
","
82.6%
","
79.7%
","
3.99
","
B (3.10)
","
B (3.04)
"
"Butler, Shannon Rhey","
BILD 3 - Organismic&Evolutionary Biol (C)
",WI22,249,"
191
","
83.6%
","
86.2%
","
5.41
","
B+ (3.32)
","
B (3.24)
"
"Butler, Shannon Rhey","
BILD 3 - Organismic&Evolutionary Biol (D)
",WI22,248,"
190
","
86.6%
","
87.0%
","
4.81
","
B+ (3.44)
","
B+ (3.35)
"
"Caffrey, Carolee","
BILD 3 - Organismic&Evolutionary Biol (E)
",WI22,137,"
89
","
79.5%
","
70.5%
","
5.62
","
B (3.15)
","
C+ (2.57)
"
"Stockwell, Sarah R","
BILD 3 - Organismic&Evolutionary Biol (A)
",FA21,185,"
130
","
96.1%
","
96.9%
","
5.02
","
B+ (3.33)
","
B (3.20)
"
"Stockwell, Sarah R","
BILD 3 - Organismic&Evolutionary Biol (B)
",FA21,187,"
145
","
97.9%
","
98.6%
","
5.15
","
B+ (3.30)
","
B (3.25)
"
"Caffrey, Carolee","
BILD 3 - Organismic&Evolutionary Biol (C)
",FA21,155,"
107
","
90.6%
","
85.7%
","
6.54
","
B (3.21)
","
C+ (2.37)
"
"Butler, Shannon Rhey","
BILD 3 - Organismic&Evolutionary Biol (D)
",FA21,161,"
128
","
88.3%
","
89.8%
","
4.64
","
B+ (3.47)
","
B+ (3.55)
"
