Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Gagneux, Pascal","
ANBI 141 - The Evolution of Human Diet (A)
",FA22,186,"
69
","
98.5%
","
100.0%
","
3.76
","
B+ (3.70)
","
B+ (3.66)
"
"Gagneux, Pascal","
ANBI 141 - The Evolution of Human Diet (A)
",FA21,137,"
63
","
98.4%
","
98.4%
","
3.36
","
A- (3.90)
","
A- (3.82)
"
"Gagneux, Pascal","
ANBI 141 - The Evolution of Human Diet (A)
",FA20,117,"
53
","
100.0%
","
100.0%
","
3.75
","
B+ (3.70)
","
A- (3.87)
"
"Gagneux, Pascal","
ANBI 141 - The Evolution of Human Diet (A)
",FA19,136,"
63
","
98.4%
","
98.3%
","
4.40
","
B+ (3.56)
","
B- (2.77)
"
"Schoeninger, Margaret J","
ANBI 141 - The Evolution of Human Diet (A)
",FA17,50,"
22
","
95.2%
","
90.5%
","
4.31
","
B (3.29)
","
B+ (3.42)
"
"Schoeninger, Margaret J","
ANBI 141 - The Evolution of Human Diet (A)
",FA16,34,"
16
","
100.0%
","
92.3%
","
3.33
","
A- (3.70)
","
B+ (3.67)
"
"Somerville, Andrew D","
ANBI 141 - The Evolution of Human Diet (A)
",WI16,23,"
17
","
100.0%
","
100.0%
","
3.68
","
A- (3.88)
","
B+ (3.62)
"
"Schoeninger, Margaret J","
ANBI 141 - The Evolution of Human Diet (A)
",FA14,58,"
31
","
89.3%
","
100.0%
","
5.36
","
B (3.11)
","
B (3.24)
"
"Schoeninger, Margaret J","
ANBI 141 - The Evolution of Human Diet (A)
",FA13,62,"
31
","
93.5%
","
96.8%
","
4.44
","
B+ (3.57)
","
B- (2.92)
"
"Schoeninger, Margaret J            ","
ANBI 141 - The Evolution of Human Diet    (A)
",FA09,82,"
59
","
91.1%
","
92.9%
","
4.33
","
B+ (3.48)
","
B- (2.85)
"
"Schoeninger, Margaret J            ","
ANBI 141 - The Evolution of Human Diet    (A)
",FA08,58,"
38
","
81.6%
","
84.2%
","
4.18
","
B+ (3.46)
","
C+ (2.51)
"
"Schoeninger, Margaret J       ","
ANBI 141 - The Evolution of Human Diet    (A)
",WI08,101,"
73
","
89.9%
","
91.3%
","
3.75
","
B (3.25)
","
B (3.04)
"
