Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Wixted, John T","
PSYC 162 - Psychology and the Law (A)
",SP23,265,"
194
","
96.4%
","
98.4%
","
4.26
","
B+ (3.39)
","
B- (2.83)
"
"Wixted, John T","
PSYC 162 - Psychology and the Law (A)
",FA22,232,"
107
","
95.3%
","
98.1%
","
4.86
","
B (3.29)
","
B (3.01)
"
"Wixted, John T","
PSYC 162 - Psychology and the Law (A)
",S122,79,"
13
","
83.3%
","
83.3%
","
5.83
","
B (3.08)
","
B- (2.88)
"
"Wixted, John T","
PSYC 162 - Psychology and the Law (A)
",FA21,270,"
158
","
94.8%
","
94.7%
","
4.63
","
B (3.24)
","
C+ (2.58)
"
"Wixted, John T","
PSYC 162 - Psychology and the Law (A)
",S221,56,"
39
","
89.5%
","
94.7%
","
5.71
","
B (3.22)
","
B- (2.80)
"
"Wixted, John T","
PSYC 162 - Psychology and the Law (A)
",FA20,251,"
199
","
95.9%
","
97.0%
","
5.09
","
B+ (3.38)
","
B (3.19)
"
"Wixted, John T","
PSYC 162 - Psychology and the Law (A)
",S220,68,"
58
","
96.6%
","
94.8%
","
5.33
","
B+ (3.58)
","
B+ (3.34)
"
"Wilson, Brent M","
PSYC 162 - Psychology and the Law (A)
",SP20,264,"
108
","
99.1%
","
97.2%
","
5.14
","
A- (3.72)
","
B+ (3.65)
"
"Wixted, John T","
PSYC 162 - Psychology and the Law (A)
",FA18,162,"
133
","
95.5%
","
96.9%
","
4.32
","
B (3.23)
","
B- (2.88)
"
"Wixted, John T","
PSYC 162 - Psychology and the Law (A)
",SP18,228,"
191
","
93.7%
","
96.3%
","
3.98
","
B+ (3.31)
","
B- (2.99)
"
"Ryazanov, Arseny Alexey","
PSYC 162 - Psychology and the Law (A)
",S217,34,"
15
","
93.3%
","
93.3%
","
4.50
","
B+ (3.43)
","
B (3.01)
"
"Wixted, John T","
PSYC 162 - Psychology and the Law (A)
",SP17,209,"
84
","
92.2%
","
89.6%
","
4.39
","
B (3.18)
","
B- (2.76)
"
"Wixted, John T","
PSYC 162 - Psychology and the Law (A)
",SP16,277,"
213
","
96.7%
","
93.8%
","
4.26
","
B+ (3.31)
","
B (3.02)
"
"Wixted, John T","
PSYC 162 - Psychology and the Law (A)
",S215,18,"
4
","
100.0%
","
100.0%
","
5.50
","
B+ (3.50)
","
N/A
"
"Wixted, John T","
PSYC 162 - Psychology and the Law (A)
",SP15,118,"
37
","
100.0%
","
97.3%
","
5.07
","
B+ (3.64)
","
B (3.02)
"
"Wanic, Rebekah Amelie","
PSYC 162 - Psychology and the Law (A)
",SP14,170,"
79
","
93.6%
","
97.4%
","
4.55
","
B+ (3.43)
","
B (3.22)
"
"Stretch, Vincent Patrick","
PSYC 162 - Psychology and the Law (A)
",S113,17,"
3
","
50.0%
","
50.0%
","
2.50
","
B+ (3.50)
","
N/A
"
"Stretch, Vincent Patrick           ","
PSYC 162 - Psychology and the Law         (A)
",SU10,27,"
6
","
83.3%
","
100.0%
","
3.83
","
B+ (3.50)
","
N/A
"
"Goldschmied, Nadav                 ","
PSYC 162 - Psychology and the Law         (A)
",SP10,131,"
59
","
91.5%
","
86.2%
","
4.29
","
B+ (3.43)
","
B- (2.77)
"
"Stretch, Vincent Patrick           ","
PSYC 162 - Psychology and the Law         (A)
",SU09,18,"
5
","
100.0%
","
80.0%
","
3.70
","
A- (3.80)
","
N/A
"
"Coffaro, Frank                     ","
PSYC 162 - Psychology and the Law         (A)
",SP09,142,"
86
","
100.0%
","
100.0%
","
2.99
","
B+ (3.50)
","
B- (2.87)
"
"Stretch, Vincent Patrick           ","
PSYC 162 - Psychology and the Law         (A)
",SU08,30,"
29
","
93.1%
","
89.7%
","
3.12
","
B+ (3.62)
","
N/A
"
"Flowe, Heather D              ","
PSYC 162 - Psychology and the Law         (A)
",FA07,126,"
84
","
86.6%
","
89.0%
","
3.71
","
B (3.17)
","
B (3.15)
"
"Stretch, Vincent Patrick      ","
PSYC 162 - Psychology and the Law         (A)
",SU07,33,"
26
","
100.0%
","
100.0%
","
3.88
","
B+ (3.64)
","
N/A
"
