Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Solomon, Amanda Lee Albaniel","
DOC 3 - Imagination (A)
",SP23,251,"
230
","
87.4%
","
90.4%
","
3.74
","
A- (3.90)
","
A- (3.84)
"
"Johnston, Emily Ronay","
DOC 3 - Imagination (B)
",SP23,238,"
217
","
77.4%
","
92.6%
","
3.34
","
A- (3.88)
","
A- (3.78)
"
"Strom, Megan C.","
DOC 3 - Imagination (C)
",SP23,249,"
229
","
68.1%
","
66.1%
","
3.87
","
A- (3.86)
","
A- (3.72)
"
"Strom, Megan C.","
DOC 3 - Imagination (D)
",SP23,250,"
217
","
64.4%
","
66.7%
","
3.29
","
A- (3.83)
","
B+ (3.56)
"
"Solomon, Amanda Lee Albaniel","
DOC 3 - Imagination (A)
",SP22,271,"
246
","
88.4%
","
95.0%
","
5.51
","
A- (3.86)
","
A- (3.84)
"
"Solomon, Amanda Lee Albaniel","
DOC 3 - Imagination (B)
",SP22,273,"
254
","
88.5%
","
92.1%
","
5.32
","
A- (3.85)
","
A- (3.85)
"
"Strom, Megan C.","
DOC 3 - Imagination (C)
",SP22,241,"
218
","
91.2%
","
98.1%
","
5.22
","
A- (3.85)
","
A- (3.79)
"
"Strom, Megan C.","
DOC 3 - Imagination (D)
",SP22,244,"
220
","
89.1%
","
96.3%
","
5.53
","
A- (3.85)
","
A- (3.82)
"
"Solomon, Amanda Lee Albaniel","
DOC 3 - Imagination (A)
",SP21,232,"
190
","
78.4%
","
97.4%
","
4.21
","
B+ (3.69)
","
B+ (3.50)
"
"Strom, Megan C.","
DOC 3 - Imagination (B)
",SP21,227,"
215
","
76.3%
","
94.4%
","
4.55
","
B+ (3.52)
","
B+ (3.39)
"
"Johnston, Emily Ronay","
DOC 3 - Imagination (C)
",SP21,207,"
182
","
87.9%
","
98.9%
","
4.98
","
B+ (3.69)
","
B+ (3.60)
"
"Strom, Megan C.","
DOC 3 - Imagination (D)
",SP21,231,"
181
","
81.2%
","
95.0%
","
4.60
","
A- (3.73)
","
B+ (3.63)
"
"Strom, Megan C.","
DOC 3 - Imagination (A)
",SP20,235,"
159
","
71.5%
","
89.8%
","
3.30
","
B+ (3.61)
","
A- (3.80)
"
"Strom, Megan C.","
DOC 3 - Imagination (B)
",SP20,224,"
164
","
79.0%
","
92.0%
","
4.13
","
B+ (3.63)
","
A- (3.73)
"
"Solomon, Amanda Lee Albaniel","
DOC 3 - Imagination (C)
",SP20,259,"
175
","
78.3%
","
97.1%
","
4.26
","
B+ (3.50)
","
A- (3.91)
"
"Johnston, Emily Ronay","
DOC 3 - Imagination (D)
",SP20,229,"
154
","
79.9%
","
96.1%
","
4.21
","
B+ (3.69)
","
B+ (3.68)
"
"Solomon, Amanda Lee Albaniel","
DOC 3 - Imagination (A)
",SP19,287,"
270
","
64.4%
","
93.3%
","
4.49
","
B (3.25)
","
B+ (3.44)
"
"Johnston, Emily Ronay","
DOC 3 - Imagination (B)
",SP19,276,"
253
","
65.6%
","
94.4%
","
3.79
","
B (3.28)
","
B+ (3.41)
"
"Strom, Megan C.","
DOC 3 - Imagination (C)
",SP19,249,"
216
","
60.5%
","
80.9%
","
4.30
","
B (3.22)
","
B+ (3.38)
"
