Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Lu, Weijing","
HILD 11 - East Asia & the West,1279-1911 (A)
",WI23,173,"
65
","
92.2%
","
71.9%
","
4.40
","
B+ (3.66)
","
B (3.07)
"
"Gerth, Karl G.","
HILD 11 - East Asia & the West,1279-1911 (A)
",WI22,164,"
84
","
79.5%
","
85.2%
","
6.14
","
B+ (3.45)
","
B (3.25)
"
"Lu, Weijing","
HILD 11 - East Asia & the West,1279-1911 (A)
",WI21,190,"
77
","
87.7%
","
89.0%
","
5.12
","
B+ (3.46)
","
B (3.21)
"
"Gerth, Karl G.","
HILD 11 - East Asia & the West,1279-1911 (A)
",WI20,175,"
92
","
76.1%
","
76.1%
","
4.73
","
B+ (3.43)
","
B+ (3.30)
"
"Lu, Weijing","
HILD 11 - East Asia & the West,1279-1911 (A)
",WI19,186,"
83
","
78.0%
","
76.8%
","
4.45
","
B (3.15)
","
B (3.08)
"
"Merrill O'Keefe, Amy Roxanne","
HILD 11 - East Asia & the West,1279-1911 (A)
",WI18,141,"
107
","
58.1%
","
63.8%
","
4.46
","
B (3.29)
","
B (3.06)
"
"Lu, Weijing","
HILD 11 - East Asia & the West,1279-1911 (A)
",WI17,162,"
55
","
85.5%
","
63.6%
","
5.10
","
B (3.22)
","
B- (2.80)
"
"Gerth, Karl G.","
HILD 11 - East Asia & the West,1279-1911 (A)
",WI16,158,"
66
","
73.4%
","
59.4%
","
4.56
","
B+ (3.43)
","
B (3.13)
"
"Schneewind, Sarah","
HILD 11 - East Asia & the West,1279-1911 (A)
",WI14,77,"
61
","
86.9%
","
83.6%
","
6.47
","
B+ (3.36)
","
B (3.13)
"
"Lu, Weijing","
HILD 11 - East Asia & the West,1279-1911 (A)
",WI13,127,"
55
","
79.6%
","
70.4%
","
3.85
","
B+ (3.38)
","
B (3.09)
"
"Lu, Weijing                        ","
HILD 11 - East Asia & the West,1279-1911 (A)
",WI10,174,"
75
","
62.7%
","
40.0%
","
4.63
","
B+ (3.37)
","
C+ (2.69)
"
"Esherick, Joseph W","
HILD 11 - East Asia & the West,1279-1911 (A)
",WI09,203,"
102
","
76.8%
","
84.8%
","
4.15
","
B (3.25)
","
B- (2.96)
"
"Lu, Weijing                   ","
HILD 11 - East Asia & the West,1279-1911 (A)
",WI08,173,"
89
","
83.7%
","
58.1%
","
3.66
","
B+ (3.62)
","
B (3.01)
"
