Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Sun, Yixiao","
ECON 120C - Econometrics C (A)
",SP23,101,"
44
","
81.8%
","
72.7%
","
6.27
","
B+ (3.35)
","
B- (2.75)
"
"Sun, Yixiao","
ECON 120C - Econometrics C (B)
",SP23,89,"
42
","
85.0%
","
77.5%
","
6.50
","
B (3.29)
","
B- (2.84)
"
"Candido, Maria Teresa","
ECON 120C - Econometrics C (A)
",WI23,113,"
23
","
81.8%
","
81.8%
","
7.05
","
B+ (3.45)
","
B- (2.86)
"
"Candido, Maria Teresa","
ECON 120C - Econometrics C (A)
",FA22,180,"
48
","
93.6%
","
93.5%
","
6.41
","
B (3.27)
","
B- (2.85)
"
"Sun, Yixiao","
ECON 120C - Econometrics C (A)
",S222,55,"
13
","
100.0%
","
100.0%
","
7.58
","
B+ (3.69)
","
B- (2.90)
"
"Wuthrich, Kaspar","
ECON 120C - Econometrics C (A)
",S122,58,"
14
","
100.0%
","
100.0%
","
9.07
","
B+ (3.64)
","
B- (2.86)
"
"Sun, Yixiao","
ECON 120C - Econometrics C (A)
",SP22,77,"
44
","
83.3%
","
85.7%
","
6.69
","
B (3.25)
","
B (3.14)
"
"Sun, Yixiao","
ECON 120C - Econometrics C (B)
",SP22,128,"
71
","
79.7%
","
81.2%
","
7.10
","
B (3.23)
","
B (3.17)
"
"Wuthrich, Kaspar","
ECON 120C - Econometrics C (A)
",WI22,94,"
25
","
100.0%
","
100.0%
","
5.67
","
B+ (3.46)
","
B- (2.73)
"
"Wuthrich, Kaspar","
ECON 120C - Econometrics C (B)
",WI22,115,"
38
","
94.7%
","
100.0%
","
7.76
","
B+ (3.55)
","
B- (2.95)
"
"O, Mun Pyung","
ECON 120C - Econometrics C (A)
",FA21,68,"
15
","
85.7%
","
64.3%
","
7.64
","
B (3.00)
","
C+ (2.62)
"
"O, Mun Pyung","
ECON 120C - Econometrics C (B)
",FA21,96,"
27
","
66.7%
","
51.9%
","
7.02
","
B (3.11)
","
C+ (2.60)
"
"Sun, Yixiao","
ECON 120C - Econometrics C (A)
",S221,70,"
34
","
91.2%
","
90.9%
","
10.68
","
B (3.24)
","
B (3.29)
"
"O, Mun Pyung","
ECON 120C - Econometrics C (A)
",S121,54,"
13
","
100.0%
","
81.8%
","
10.14
","
B+ (3.50)
","
B- (2.74)
"
"Sun, Yixiao","
ECON 120C - Econometrics C (A)
",SP21,201,"
157
","
75.0%
","
80.8%
","
7.46
","
B (3.27)
","
B+ (3.40)
"
"Sun, Yixiao","
ECON 120C - Econometrics C (B)
",SP21,68,"
52
","
72.5%
","
74.5%
","
6.77
","
B (3.17)
","
B+ (3.35)
"
"Wuthrich, Kaspar","
ECON 120C - Econometrics C (A)
",WI21,117,"
25
","
96.0%
","
100.0%
","
6.18
","
B+ (3.57)
","
B (3.06)
"
"Wuthrich, Kaspar","
ECON 120C - Econometrics C (B)
",WI21,117,"
34
","
97.0%
","
100.0%
","
6.32
","
B+ (3.41)
","
B (3.01)
"
"O, Mun Pyung","
ECON 120C - Econometrics C (A)
",FA20,106,"
24
","
91.3%
","
83.3%
","
8.07
","
B (3.26)
","
B- (2.83)
"
"O, Mun Pyung","
ECON 120C - Econometrics C (B)
",FA20,88,"
23
","
81.0%
","
66.7%
","
6.40
","
B (3.24)
","
B- (2.74)
"
"Sun, Yixiao","
ECON 120C - Econometrics C (A)
",S220,76,"
19
","
72.2%
","
83.3%
","
8.18
","
B (3.00)
","
B (3.30)
"
"Wuthrich, Kaspar","
ECON 120C - Econometrics C (A)
",S120,81,"
9
","
100.0%
","
88.9%
","
5.39
","
B+ (3.44)
","
B- (2.95)
"
"O, Mun Pyung","
ECON 120C - Econometrics C (A)
",SP20,279,"
84
","
76.8%
","
65.9%
","
7.04
","
B (3.29)
","
B+ (3.31)
"
"Wuthrich, Kaspar","
ECON 120C - Econometrics C (A)
",WI20,64,"
22
","
86.4%
","
100.0%
","
5.95
","
B+ (3.40)
","
B+ (3.49)
"
"Wuthrich, Kaspar","
ECON 120C - Econometrics C (B)
",WI20,133,"
39
","
91.7%
","
97.2%
","
5.64
","
B (3.25)
","
B+ (3.52)
"
"O, Mun Pyung","
ECON 120C - Econometrics C (A)
",FA19,106,"
54
","
90.4%
","
96.1%
","
7.71
","
B+ (3.34)
","
B- (2.93)
"
"O, Mun Pyung","
ECON 120C - Econometrics C (B)
",FA19,68,"
39
","
86.1%
","
94.4%
","
5.58
","
B (3.24)
","
B- (2.86)
"
"O, Mun Pyung","
ECON 120C - Econometrics C (A)
",S119,76,"
34
","
90.6%
","
90.6%
","
7.06
","
B+ (3.39)
","
B (3.00)
"
"Sun, Yixiao","
ECON 120C - Econometrics C (A)
",SP19,157,"
62
","
80.3%
","
80.0%
","
5.91
","
B+ (3.32)
","
B- (2.89)
"
"Sun, Yixiao","
ECON 120C - Econometrics C (B)
",SP19,117,"
57
","
85.7%
","
94.6%
","
5.85
","
B (3.20)
","
B- (2.89)
"
"Wuthrich, Kaspar","
ECON 120C - Econometrics C (A)
",WI19,102,"
36
","
90.9%
","
97.0%
","
6.32
","
B+ (3.39)
","
B- (2.91)
"
"Wuthrich, Kaspar","
ECON 120C - Econometrics C (B)
",WI19,142,"
42
","
86.8%
","
97.4%
","
7.20
","
B+ (3.44)
","
B- (2.91)
"
"O, Mun Pyung","
ECON 120C - Econometrics C (A)
",FA18,178,"
96
","
86.2%
","
80.6%
","
5.68
","
B+ (3.41)
","
B- (2.91)
"
