Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Levkoff, Steven B.","
ECON 110A - Long Run Macroeconomics (A)
",WI23,138,"
35
","
73.3%
","
80.0%
","
5.73
","
B (3.07)
","
C+ (2.50)
"
"Jaimovich, Nir","
ECON 110A - Long Run Macroeconomics (B)
",WI23,26,"
5
","
80.0%
","
80.0%
","
4.10
","
B+ (3.60)
","
B+ (3.30)
"
"Alon, Titan Michael","
ECON 110A - Long Run Macroeconomics (A)
",FA22,83,"
23
","
90.9%
","
90.9%
","
6.41
","
B+ (3.55)
","
B- (3.00)
"
"Alon, Titan Michael","
ECON 110A - Long Run Macroeconomics (B)
",FA22,96,"
21
","
95.0%
","
95.0%
","
6.60
","
A- (3.84)
","
B (3.08)
"
"Chua, F Michael Rogelio","
ECON 110A - Long Run Macroeconomics (A)
",S222,30,"
6
","
100.0%
","
100.0%
","
7.17
","
B+ (3.50)
","
B- (2.95)
"
"Rondina, Giacomo","
ECON 110A - Long Run Macroeconomics (A)
",SP22,180,"
100
","
93.9%
","
95.9%
","
6.99
","
B+ (3.39)
","
C+ (2.57)
"
"Candido, Maria Teresa","
ECON 110A - Long Run Macroeconomics (A)
",WI22,385,"
91
","
92.8%
","
94.0%
","
7.37
","
B+ (3.39)
","
B- (2.81)
"
"Alon, Titan Michael","
ECON 110A - Macroeconomics A (A)
",FA21,98,"
34
","
83.9%
","
90.0%
","
7.38
","
B+ (3.33)
","
B- (2.94)
"
"Alon, Titan Michael","
ECON 110A - Macroeconomics A (B)
",FA21,106,"
43
","
95.1%
","
95.1%
","
6.45
","
B+ (3.50)
","
B (3.14)
"
"Rondina, Giacomo","
ECON 110A - Macroeconomics A (A)
",S121,61,"
40
","
87.2%
","
97.4%
","
8.55
","
B (3.25)
","
C+ (2.63)
"
"Rondina, Giacomo","
ECON 110A - Macroeconomics A (A)
",SP21,198,"
125
","
92.7%
","
92.7%
","
6.68
","
B (3.25)
","
B (3.09)
"
"Candido, Maria Teresa","
ECON 110A - Macroeconomics A (A)
",WI21,386,"
82
","
86.5%
","
86.5%
","
6.34
","
B+ (3.35)
","
B (3.02)
"
"Alon, Titan Michael","
ECON 110A - Macroeconomics A (A)
",FA20,94,"
28
","
91.7%
","
100.0%
","
6.98
","
B (3.26)
","
B- (2.89)
"
"Alon, Titan Michael","
ECON 110A - Macroeconomics A (B)
",FA20,93,"
21
","
80.0%
","
80.0%
","
8.20
","
B (3.21)
","
B- (2.81)
"
"Rondina, Giacomo","
ECON 110A - Macroeconomics A (A)
",S120,58,"
16
","
93.8%
","
87.5%
","
7.38
","
B (3.00)
","
C+ (2.63)
"
"Candido, Maria Teresa","
ECON 110A - Macroeconomics A (A)
",SP20,243,"
56
","
98.1%
","
90.4%
","
6.01
","
B+ (3.56)
","
B+ (3.32)
"
"Candido, Maria Teresa","
ECON 110A - Macroeconomics A (A)
",WI20,376,"
106
","
92.9%
","
92.6%
","
6.26
","
B+ (3.34)
","
B- (2.95)
"
