Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Levkoff, Steven B.","
ECON 171 - Decisions Under Uncertainty (A)
",S122,141,"
20
","
85.0%
","
90.0%
","
10.30
","
B (3.28)
","
B (3.11)
"
"Newhouse, Herbert S","
ECON 171 - Decisions Under Uncertainty (A)
",SP22,72,"
12
","
90.9%
","
100.0%
","
5.77
","
B+ (3.30)
","
B- (2.86)
"
"Newhouse, Herbert S","
ECON 171 - Decisions Under Uncertainty (A)
",WI22,127,"
29
","
92.6%
","
88.9%
","
5.64
","
B (3.30)
","
B- (2.81)
"
"Newhouse, Herbert S","
ECON 171 - Decisions Under Uncertainty (A)
",FA21,63,"
20
","
77.8%
","
94.4%
","
5.72
","
B+ (3.50)
","
B- (2.79)
"
"Newhouse, Herbert S","
ECON 171 - Decisions Under Uncertainty (B)
",FA21,98,"
27
","
88.5%
","
96.2%
","
5.27
","
B+ (3.31)
","
C+ (2.61)
"
"Newhouse, Herbert S","
ECON 171 - Decisions Under Uncertainty (A)
",S221,47,"
10
","
100.0%
","
100.0%
","
10.00
","
B+ (3.38)
","
B- (2.80)
"
"Levkoff, Steven B.","
ECON 171 - Decisions Under Uncertainty (B)
",SP21,115,"
39
","
94.6%
","
94.6%
","
6.23
","
B (3.24)
","
B (3.22)
"
"Levkoff, Steven B.","
ECON 171 - Decisions Under Uncertainty (A)
",WI21,185,"
42
","
97.6%
","
100.0%
","
5.85
","
B+ (3.45)
","
B (3.26)
"
"Newhouse, Herbert S","
ECON 171 - Decisions Under Uncertainty (A)
",FA20,111,"
29
","
84.6%
","
72.0%
","
7.19
","
B (3.04)
","
B- (2.85)
"
"Newhouse, Herbert S","
ECON 171 - Decisions Under Uncertainty (B)
",FA20,116,"
24
","
87.5%
","
75.0%
","
7.17
","
B+ (3.38)
","
B (3.07)
"
"Newhouse, Herbert S","
ECON 171 - Decisions Under Uncertainty (A)
",WI20,107,"
28
","
92.3%
","
92.3%
","
4.73
","
B+ (3.33)
","
B- (2.84)
"
"Newhouse, Herbert S","
ECON 171 - Decisions Under Uncertainty (A)
",FA19,135,"
46
","
86.4%
","
88.6%
","
7.09
","
B (3.27)
","
B- (2.72)
"
"Newhouse, Herbert S","
ECON 171 - Decisions Under Uncertainty (B)
",FA19,42,"
15
","
100.0%
","
100.0%
","
7.27
","
B+ (3.31)
","
C+ (2.67)
"
"Newhouse, Herbert S","
ECON 171 - Decisions Under Uncertainty (A)
",S219,43,"
23
","
78.3%
","
91.3%
","
6.93
","
B+ (3.38)
","
C+ (2.66)
"
"Newhouse, Herbert S","
ECON 171 - Decisions Under Uncertainty (A)
",SP19,150,"
44
","
86.8%
","
81.6%
","
7.03
","
B (3.28)
","
B- (2.73)
"
"Levkoff, Steven B.","
ECON 171 - Decisions Under Uncertainty (A)
",WI19,111,"
65
","
98.4%
","
96.8%
","
5.10
","
B+ (3.31)
","
B- (2.78)
"
"Newhouse, Herbert S","
ECON 171 - Decisions Under Uncertainty (A)
",FA18,180,"
57
","
72.2%
","
75.9%
","
5.91
","
B (3.28)
","
B- (2.79)
"
"Newhouse, Herbert S","
ECON 171 - Decisions Under Uncertainty (A)
",SP18,252,"
70
","
83.3%
","
92.2%
","
6.32
","
B (3.28)
","
B- (2.83)
"
"Levkoff, Steven B.","
ECON 171 - Decisions Under Uncertainty (A)
",WI18,244,"
156
","
83.8%
","
87.7%
","
5.98
","
B (3.22)
","
B- (2.86)
"
"Newhouse, Herbert S","
ECON 171 - Decisions Under Uncertainty (A)
",FA17,238,"
78
","
88.4%
","
86.6%
","
5.95
","
B+ (3.42)
","
B- (2.78)
"
"Newhouse, Herbert S","
ECON 171 - Decisions Under Uncertainty (A)
",S217,51,"
18
","
100.0%
","
93.8%
","
8.38
","
B+ (3.31)
","
N/A
"
"Newhouse, Herbert S","
ECON 171 - Decisions Under Uncertainty (A)
",SP17,220,"
74
","
87.7%
","
87.7%
","
5.94
","
B+ (3.34)
","
B- (2.81)
"
"Chambers, Christopher P.","
ECON 171 - Decisions Under Uncertainty (A)
",WI17,118,"
37
","
91.9%
","
91.9%
","
5.19
","
B+ (3.50)
","
B- (2.96)
"
"Chambers, Christopher P.","
ECON 171 - Decisions Under Uncertainty (B)
",WI17,140,"
64
","
95.1%
","
91.8%
","
5.07
","
B+ (3.40)
","
B- (2.96)
"
