Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Prestholdt, Jeremy","
HIAF 111 - Modern Africa Since 1880 (A)
",WI23,63,"
19
","
94.1%
","
100.0%
","
3.72
","
B+ (3.44)
","
B (3.24)
"
"Prestholdt, Jeremy","
HIAF 111 - Modern Africa Since 1880 (A)
",WI22,73,"
31
","
100.0%
","
100.0%
","
2.89
","
B+ (3.64)
","
B+ (3.49)
"
"Prestholdt, Jeremy","
HIAF 111 - Modern Africa Since 1880 (A)
",SP21,77,"
26
","
88.5%
","
80.8%
","
4.18
","
B+ (3.64)
","
B+ (3.56)
"
"Rosenfeld, Susan Alexandra","
HIAF 111 - Modern Africa Since 1880 (A)
",FA20,45,"
16
","
100.0%
","
100.0%
","
3.97
","
A- (3.86)
","
B+ (3.66)
"
"Prestholdt, Jeremy","
HIAF 111 - Modern Africa Since 1880 (A)
",WI20,79,"
34
","
100.0%
","
100.0%
","
3.13
","
A- (3.72)
","
B+ (3.58)
"
"Prestholdt, Jeremy","
HIAF 111 - Modern Africa Since 1880 (A)
",FA18,87,"
37
","
100.0%
","
100.0%
","
3.72
","
B+ (3.58)
","
B+ (3.46)
"
"Prestholdt, Jeremy","
HIAF 111 - Modern Africa Since 1880 (A)
",WI18,65,"
37
","
97.1%
","
100.0%
","
3.64
","
B+ (3.62)
","
B+ (3.49)
"
"Rosenfeld, Susan Alexandra","
HIAF 111 - Modern Africa Since 1880 (A)
",SP17,27,"
10
","
100.0%
","
90.0%
","
3.10
","
A- (3.80)
","
B+ (3.63)
"
"Prestholdt, Jeremy","
HIAF 111 - Modern Africa Since 1880 (A)
",WI16,62,"
48
","
100.0%
","
97.9%
","
3.37
","
B+ (3.45)
","
B (3.29)
"
"Prestholdt, Jeremy","
HIAF 111 - Modern Africa Since 1880 (A)
",FA14,67,"
34
","
96.9%
","
96.9%
","
4.11
","
B+ (3.58)
","
B+ (3.40)
"
"Prestholdt, Jeremy","
HIAF 111 - Modern Africa Since 1880 (A)
",WI14,41,"
35
","
97.1%
","
100.0%
","
5.07
","
B+ (3.53)
","
B+ (3.33)
"
"Reynolds, Edward","
HIAF 111 - Modern Africa Since 1880 (A)
",S113,16,"
6
","
80.0%
","
100.0%
","
3.70
","
A- (3.75)
","
N/A
"
"Prestholdt, Jeremy","
HIAF 111 - Modern Africa Since 1880 (A)
",FA12,70,"
30
","
96.6%
","
96.6%
","
3.86
","
B+ (3.36)
","
B (3.29)
"
"Reynolds, Edward                   ","
HIAF 111 - Modern Africa Since 1880       (A)
",SU10,20,"
4
","
75.0%
","
75.0%
","
6.50
","
B+ (3.67)
","
N/A
"
"Prestholdt, Jeremy                 ","
HIAF 111 - Modern Africa Since 1880       (A)
",WI10,83,"
37
","
100.0%
","
100.0%
","
4.50
","
B+ (3.34)
","
B (3.19)
"
"Reynolds, Edward                   ","
HIAF 111 - Modern Africa Since 1880       (A)
",SU09,31,"
13
","
100.0%
","
84.6%
","
6.35
","
B+ (3.69)
","
N/A
"
"Prestholdt, Jeremy","
HIAF 111 - Modern Africa Since 1880       (A)
",WI09,80,"
63
","
96.8%
","
92.1%
","
3.83
","
B+ (3.59)
","
B (3.29)
"
"Reynolds, Edward                   ","
HIAF 111 - Modern Africa Since 1880       (A)
",SU08,37,"
34
","
100.0%
","
97.1%
","
4.98
","
B+ (3.57)
","
N/A
"
"Prestholdt, Jeremy            ","
HIAF 111 - Modern Africa Since 1880       (A)
",FA07,65,"
52
","
98.0%
","
92.2%
","
3.68
","
B+ (3.51)
","
B+ (3.48)
"
