Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Perez, Roy","
ETHN 189 - Special Topics/Ethnic Studies (A)
",SP23,19,"
12
","
100.0%
","
100.0%
","
4.50
","
A- (3.92)
","
N/A
"
"Museus, Samuel David","
ETHN 189 - Special Topics/Ethnic Studies (B)
",SP23,12,"
3
","
100.0%
","
100.0%
","
1.50
","
A (4.00)
","
N/A
"
"Sasaki, Christen T","
ETHN 189 - Special Topics/Ethnic Studies (C)
",WI23,12,"
6
","
100.0%
","
100.0%
","
3.50
","
A (4.00)
","
N/A
"
"Marez, Curtis F.","
ETHN 189 - Special Topics/Ethnic Studies (A)
",SP20,18,"
11
","
100.0%
","
100.0%
","
4.32
","
A- (3.70)
","
N/A
"
"Streeby, Shelley","
ETHN 189 - Special Topics/Ethnic Studies (C)
",SP20,13,"
3
","
100.0%
","
100.0%
","
6.50
","
A (4.00)
","
N/A
"
"Sasaki, Christen T","
ETHN 189 - Special Topics/Ethnic Studies (A)
",WI20,8,"
4
","
100.0%
","
100.0%
","
4.50
","
B (3.25)
","
N/A
"
"Fuste, Jose Ignacio","
ETHN 189 - Special Topics/Ethnic Studies (A)
",FA19,29,"
20
","
100.0%
","
94.7%
","
4.71
","
A- (3.71)
","
B (3.29)
"
"Patel, Shaista","
ETHN 189 - Special Topics/Ethnic Studies (A)
",SP19,24,"
13
","
91.7%
","
100.0%
","
5.17
","
A- (3.73)
","
B+ (3.32)
"
"Streeby, Shelley","
ETHN 189 - Special Topics/Ethnic Studies (B)
",SP19,11,"
8
","
100.0%
","
100.0%
","
6.75
","
A- (3.71)
","
N/A
"
"Ho, Lisa","
ETHN 189 - Special Topics/Ethnic Studies (A)
",WI19,23,"
10
","
87.5%
","
100.0%
","
4.00
","
A- (3.75)
","
B+ (3.60)
"
"Kharputly, Nadeen Sh B","
ETHN 189 - Special Topics/Ethnic Studies (A)
",SP18,10,"
6
","
100.0%
","
100.0%
","
4.17
","
B+ (3.67)
","
N/A
"
"De Leon, Justin","
ETHN 189 - Special Topics/Ethnic Studies (A)
",SP17,27,"
13
","
100.0%
","
100.0%
","
3.33
","
A- (3.90)
","
A- (3.89)
"
"Espiritu, Yen","
ETHN 189 - Special Topics/Ethnic Studies (B)
",SP17,26,"
8
","
100.0%
","
100.0%
","
3.50
","
A- (3.88)
","
B (3.25)
"
"Frank, Ross H.","
ETHN 189 - Special Topics/Ethnic Studies (A)
",WI16,4,"
4
","
100.0%
","
100.0%
","
7.83
","
B+ (3.50)
","
N/A
"
"Marez, Curtis F.","
ETHN 189 - Special Topics/Ethnic Studies (A)
",FA15,8,"
6
","
100.0%
","
100.0%
","
4.50
","
B+ (3.67)
","
N/A
"
"Taylor-Garcia, Daphne","
ETHN 189 - Special Topics/Ethnic Studies (A)
",FA14,12,"
10
","
100.0%
","
100.0%
","
4.28
","
A (4.00)
","
N/A
"
"Navarro, Marilisa C","
ETHN 189 - Special Topics/Ethnic Studies (A)
",SP14,18,"
6
","
100.0%
","
100.0%
","
3.83
","
B+ (3.67)
","
N/A
"
"Hu, Brian","
ETHN 189 - Special Topics/Ethnic Studies (B)
",SP14,23,"
9
","
88.9%
","
77.8%
","
3.25
","
B+ (3.67)
","
B (3.17)
"
"Kheshti, Roshanak","
ETHN 189 - Special Topics/Ethnic Studies (A)
",SP13,14,"
4
","
100.0%
","
100.0%
","
10.50
","
B+ (3.50)
","
N/A
"
"Marez, Curtis F.","
ETHN 189 - Special Topics/Ethnic Studies (A)
",WI13,33,"
15
","
86.7%
","
86.7%
","
4.93
","
B+ (3.47)
","
B+ (3.52)
"
"Taylor-Garcia, Daphne","
ETHN 189 - Special Topics/Ethnic Studies (B)
",WI13,13,"
8
","
87.5%
","
100.0%
","
8.25
","
A- (3.86)
","
N/A
"
"Marez, Curtis F.                   ","
ETHN 189 - Special Topics/Ethnic Studies  (A)
",FA10,29,"
13
","
92.3%
","
92.3%
","
7.58
","
B (3.17)
","
B+ (3.34)
"
"Espiritu, Yen                      ","
ETHN 189 - Special Topics/Ethnic Studies  (A)
",SP10,53,"
23
","
100.0%
","
100.0%
","
3.80
","
A- (3.86)
","
B+ (3.41)
"
"Escobar, Martha D.                 ","
ETHN 189 - Special Topics/Ethnic Studies  (B)
",SP10,42,"
18
","
88.9%
","
94.4%
","
5.17
","
B+ (3.56)
","
B+ (3.48)
"
"Gutierrez, Michelle R.             ","
ETHN 189 - Special Topics/Ethnic Studies  (C)
",SP10,15,"
5
","
100.0%
","
100.0%
","
4.90
","
A- (3.80)
","
N/A
"
"Cesena, Maria T.                   ","
ETHN 189 - Special Topics/Ethnic Studies  (A)
",WI10,10,"
8
","
100.0%
","
100.0%
","
5.25
","
A- (3.88)
","
N/A
"
"Cesena, Maria T.                   ","
ETHN 189 - Special Topics/Ethnic Studies  (A)
",SU09,9,"
8
","
100.0%
","
100.0%
","
6.75
","
B+ (3.63)
","
N/A
"
"Harris, Mark Andrew                ","
ETHN 189 - Special Topics/Ethnic Studies  (A)
",SP09,23,"
18
","
100.0%
","
100.0%
","
5.56
","
A- (3.71)
","
B+ (3.69)
"
"Mantini-Briggs, Clara              ","
ETHN 189 - Special Topics/Ethnic Studies  (C)
",SP09,37,"
29
","
92.9%
","
78.6%
","
4.57
","
A- (3.78)
","
A- (3.96)
"
"Harris, Mark Andrew","
ETHN 189 - Special Topics/Ethnic Studies  (B)
",WI09,15,"
15
","
93.3%
","
100.0%
","
4.90
","
B+ (3.64)
","
N/A
"
"Vo Dang, Thanh Thuy T.             ","
ETHN 189 - Special Topics/Ethnic Studies  (B)
",FA08,10,"
8
","
100.0%
","
100.0%
","
4.25
","
B+ (3.43)
","
N/A
"
"Molina, Natalia Margarita          ","
ETHN 189 - Special Topics/Ethnic Studies  (C)
",FA08,23,"
19
","
94.4%
","
94.4%
","
4.17
","
B+ (3.56)
","
B (3.26)
"
"Williams, Randall Jay         ","
ETHN 189 - Special Topics/Ethnic Studies  (A)
",SP08,29,"
26
","
96.2%
","
100.0%
","
5.42
","
B+ (3.32)
","
B (3.26)
"
"Washington, Patricia          ","
ETHN 189 - Special Topics/Ethnic Studies  (B)
",SP08,26,"
15
","
93.3%
","
100.0%
","
4.37
","
B+ (3.43)
","
A (4.00)
"
"Robinson, Jason               ","
ETHN 189 - Special Topics/Ethnic Studies  (C)
",SP08,73,"
51
","
98.0%
","
96.1%
","
3.28
","
B+ (3.65)
","
B+ (3.53)
"
"Cuevas, Ofelia O              ","
ETHN 189 - Special Topics/Ethnic Studies  (D)
",SP08,32,"
20
","
72.2%
","
29.4%
","
5.50
","
B (3.12)
","
B+ (3.50)
"
"Suarez, Harrod                ","
ETHN 189 - Special Topics/Ethnic Studies  (A)
",WI08,23,"
17
","
100.0%
","
100.0%
","
3.91
","
A- (3.81)
","
B (3.24)
"
"Williams, Randall Jay         ","
ETHN 189 - Special Topics/Ethnic Studies  (B)
",WI08,15,"
12
","
100.0%
","
100.0%
","
5.83
","
B+ (3.60)
","
N/A
"
"Espiritu, Yen                 ","
ETHN 189 - Special Topics/Ethnic Studies  (C)
",WI08,13,"
11
","
100.0%
","
100.0%
","
4.86
","
B+ (3.60)
","
N/A
"
"Espiritu, Yen                 ","
ETHN 189 - Special Topics/Ethnic Studies  (D)
",FA07,14,"
12
","
100.0%
","
100.0%
","
5.67
","
B+ (3.50)
","
N/A
"
