Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Wesling, Megan E.","
LTCS 50 - Intro to Cultural Studies (A)
",FA18,28,"
14
","
100.0%
","
100.0%
","
5.50
","
A- (3.71)
","
B+ (3.60)
"
"Woodhull, Winifred Johanna","
LTCS 50 - Intro to Cultural Studies (A)
",SP18,4,"
3
","
100.0%
","
100.0%
","
3.50
","
A (4.00)
","
N/A
"
"Miyao, Daisuke","
LTCS 50 - Intro to Cultural Studies (A)
",FA16,40,"
15
","
100.0%
","
100.0%
","
3.64
","
B+ (3.58)
","
A- (3.87)
"
"Miyao, Daisuke","
LTCS 50 - Intro to Cultural Studies (A)
",WI15,27,"
16
","
93.8%
","
93.8%
","
3.17
","
A- (3.94)
","
A- (3.91)
"
"Jed, Stephanie H","
LTCS 50 - Intro to Cultural Studies (A)
",FA13,36,"
24
","
100.0%
","
100.0%
","
3.23
","
A- (3.96)
","
A- (3.95)
"
"Dominguez, Andrea M","
LTCS 50 - Intro to Cultural Studies (A)
",FA12,19,"
10
","
80.0%
","
90.0%
","
3.61
","
B+ (3.50)
","
N/A
"
"Verdicchio, Pasquale               ","
LTCS 50 - Intro to Cultural Studies      (A)
",FA10,30,"
16
","
75.0%
","
100.0%
","
3.13
","
B+ (3.69)
","
B (3.28)
"
"Streeby, Shelley                   ","
LTCS 50 - Intro to Cultural Studies      (A)
",WI10,21,"
12
","
100.0%
","
100.0%
","
4.17
","
B+ (3.64)
","
B+ (3.38)
"
"Wesling, Megan E.","
LTCS 50 - Intro to Cultural Studies      (A)
",FA08,33,"
29
","
93.1%
","
93.1%
","
4.22
","
A- (3.70)
","
A- (3.83)
"
"Williams, Randall Jay         ","
LTCS 50 - Intro to Cultural Studies      (A)
",FA07,28,"
27
","
92.0%
","
100.0%
","
3.94
","
B (3.18)
","
B (3.08)
"
