Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Patterson, Patrick H.","
MMW 15GS - Twentieth Century and Beyond (A)
",S222,28,"
19
","
94.4%
","
100.0%
","
10.06
","
A- (3.83)
","
A- (3.86)
"
"Radcliff, Pamela B.","
MMW 15GS - Twentieth Century and Beyond (A)
",S119,26,"
22
","
95.5%
","
100.0%
","
6.23
","
B+ (3.45)
","
B+ (3.60)
"
"Kwak, Nancy","
MMW 15GS - Twentieth Century and Beyond (B)
",S119,24,"
7
","
100.0%
","
100.0%
","
5.93
","
A (4.00)
","
B+ (3.49)
"
"Evans, Ivan T","
MMW 15GS - Twentieth Century and Beyond (A)
",S118,24,"
6
","
100.0%
","
100.0%
","
1.83
","
B+ (3.67)
","
A- (3.75)
"
"Rahimi, Babak","
MMW 15GS - Twentieth Century and Beyond (B)
",S118,26,"
15
","
100.0%
","
100.0%
","
5.57
","
A- (3.87)
","
A- (3.95)
"
"Radcliff, Pamela B.","
MMW 15GS - Twentieth Century and Beyond (A)
",S317,27,"
6
","
83.3%
","
100.0%
","
6.50
","
B+ (3.50)
","
N/A
"
"Evans, Ivan T","
MMW 15GS - Twentieth Century and Beyond (B)
",S117,14,"
3
","
100.0%
","
100.0%
","
6.50
","
B+ (3.50)
","
N/A
"
"Biess, Frank Peter","
MMW 15GS - Twentieth Century and Beyond (A)
",S216,28,"
9
","
100.0%
","
100.0%
","
6.25
","
A- (3.88)
","
B+ (3.45)
"
"Rahimi, Babak","
MMW 15GS - Twentieth Century and Beyond (B)
",S216,27,"
8
","
75.0%
","
87.5%
","
6.50
","
A- (3.88)
","
A (4.00)
"
"Prestholdt, Jeremy","
MMW 15GS - Twentieth Century and Beyond (A)
",S115,14,"
3
","
100.0%
","
100.0%
","
3.17
","
B (3.00)
","
N/A
"
"Radcliff, Pamela B.","
MMW 15GS - Twentieth Century and Beyond (B)
",S115,24,"
12
","
91.7%
","
100.0%
","
9.17
","
A- (3.80)
","
B+ (3.68)
"
"Rahimi, Babak","
MMW 15GS - Twentieth Century and Beyond (A)
",S214,28,"
12
","
100.0%
","
100.0%
","
4.68
","
A- (3.82)
","
A- (3.92)
"
"Biess, Frank Peter","
MMW 15GS - Twentieth Century and Beyond (A)
",S113,26,"
10
","
90.0%
","
100.0%
","
5.50
","
B+ (3.63)
","
B+ (3.64)
"
"Patterson, Patrick H.              ","
MMW 15GS - Twentieth Century and Beyond   (A)
",S112,25,"
14
","
78.6%
","
92.9%
","
12.79
","
B+ (3.54)
","
B+ (3.57)
"
"Chang, Edmond Yi-Teh               ","
MMW 15GS - Twentieth Century and Beyond   (A)
",S211,62,"
20
","
85.0%
","
100.0%
","
8.30
","
B (3.25)
","
N/A
"
"Biess, Frank Peter                 ","
MMW 15GS - Twentieth Century and Beyond   (A)
",S111,13,"
9
","
77.8%
","
100.0%
","
5.83
","
A- (3.71)
","
N/A
"
"Evans, Ivan T                      ","
MMW 15GS - Twentieth Century and Beyond   (A)
",S111,50,"
12
","
66.7%
","
83.3%
","
6.83
","
B+ (3.42)
","
N/A
"
