Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Chang, Edmond Yi-Teh               ","
MMW 4 - New Ideas/Clash of Cultures    (A)
",FA10,234,"
123
","
85.2%
","
95.8%
","
5.29
","
B+ (3.44)
","
B+ (3.36)
"
"Chang, Edmond Yi-Teh               ","
MMW 4 - Understanding/Pre-Modern World (B)
",FA10,171,"
84
","
64.3%
","
96.4%
","
8.18
","
B (3.28)
","
B+ (3.36)
"
"Herbst, Matthew                    ","
MMW 4 - Understanding/Pre-Modern World (B)
",FA10,171,"
84
","
64.3%
","
96.4%
","
8.18
","
B (3.28)
","
B (3.10)
"
"Herbst, Matthew                    ","
MMW 4 - New Ideas/Clash of Cultures    (B)
",FA10,244,"
114
","
85.1%
","
100.0%
","
5.59
","
B+ (3.38)
","
B (3.10)
"
"Patterson, Patrick H.              ","
MMW 4 - New Ideas/Clash of Cultures    (C)
",FA10,90,"
42
","
69.0%
","
90.5%
","
4.70
","
B (3.17)
","
B (3.20)
"
"Chang, Edmond Yi-Teh               ","
MMW 4 - New Ideas/Clash of Cultures    (A)
",SU10,62,"
25
","
76.0%
","
92.0%
","
7.08
","
B+ (3.57)
","
N/A
"
"Chang, Edmond Yi-Teh               ","
MMW 4 - New Ideas/Clash of Cultures    (A)
",FA09,334,"
185
","
78.3%
","
98.4%
","
5.25
","
B+ (3.57)
","
B+ (3.35)
"
"Herbst, Matthew                    ","
MMW 4 - New Ideas/Clash of Cultures    (B)
",FA09,291,"
196
","
87.0%
","
97.9%
","
5.14
","
B+ (3.47)
","
B (3.25)
"
"Rahimi, Babak                      ","
MMW 4 - New Ideas/Clash of Cultures    (C)
",FA09,140,"
81
","
70.9%
","
91.3%
","
5.36
","
B+ (3.49)
","
B (3.15)
"
"Chang, Edmond Yi-Teh               ","
MMW 4 - New Ideas/Clash of Cultures    (A)
",FA08,196,"
133
","
79.2%
","
99.2%
","
4.85
","
B+ (3.49)
","
B- (2.98)
"
"Chodorow, Stanley A.               ","
MMW 4 - New Ideas/Clash of Cultures    (B)
",FA08,139,"
70
","
58.2%
","
53.6%
","
4.70
","
B (3.16)
","
C+ (2.67)
"
"Herbst, Matthew                    ","
MMW 4 - New Ideas/Clash of Cultures    (C)
",FA08,249,"
149
","
76.9%
","
96.6%
","
5.67
","
B+ (3.49)
","
B (3.07)
"
"Patterson, Patrick H.              ","
MMW 4 - New Ideas/Clash of Cultures    (A)
",SU08,124,"
62
","
71.0%
","
91.9%
","
6.34
","
B+ (3.48)
","
N/A
"
"Chang, Edmond Yi-Teh          ","
MMW 4 - New Ideas/Clash of Cultures    (A)
",FA07,261,"
158
","
84.8%
","
99.4%
","
5.14
","
B+ (3.56)
","
B (3.27)
"
"Chodorow, Stanley A.          ","
MMW 4 - New Ideas/Clash of Cultures    (B)
",FA07,222,"
88
","
64.0%
","
64.4%
","
5.51
","
B (3.13)
","
C+ (2.56)
"
"Herbst, Matthew               ","
MMW 4 - New Ideas/Clash of Cultures    (C)
",FA07,305,"
208
","
82.2%
","
98.0%
","
5.56
","
B+ (3.36)
","
B (3.12)
"
"Patterson, Patrick H.         ","
MMW 4 - New Ideas/Clash of Cultures    (A)
",SU07,136,"
76
","
61.8%
","
86.8%
","
6.50
","
B (3.22)
","
N/A
"
