Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Chang, Edmond Yi-Teh","
MMW 14 - Revolution,Industry & Empire (A)
",WI23,108,"
73
","
58.9%
","
82.2%
","
6.39
","
B+ (3.59)
","
B+ (3.56)
"
"Chang, Edmond Yi-Teh","
MMW 14 - Revolution,Industry & Empire (B)
",WI23,163,"
109
","
52.8%
","
72.2%
","
7.02
","
B+ (3.60)
","
B+ (3.50)
"
"Chang, Edmond Yi-Teh","
MMW 14 - Revolution,Industry & Empire (A)
",FA22,327,"
107
","
64.0%
","
70.0%
","
6.78
","
B+ (3.60)
","
B+ (3.60)
"
"Adamiak, Patrick John","
MMW 14 - Revolution,Industry & Empire (A)
",S122,114,"
18
","
70.6%
","
100.0%
","
10.13
","
B+ (3.63)
","
B+ (3.35)
"
"Tchir, Paul Kost Nikolai","
MMW 14 - Revolution,Industry & Empire (B)
",S122,120,"
32
","
89.7%
","
96.6%
","
7.88
","
A- (3.86)
","
B+ (3.62)
"
"Palhegyi, Joel David","
MMW 14 - Revolution,Industry & Empire (C)
",S122,112,"
17
","
75.0%
","
93.8%
","
7.88
","
B+ (3.50)
","
B+ (3.51)
"
"Hertz, Deborah","
MMW 14 - Revolution,Industry & Empire (A)
",WI22,164,"
79
","
55.4%
","
68.5%
","
4.39
","
B+ (3.56)
","
B+ (3.53)
"
"Chang, Edmond Yi-Teh","
MMW 14 - Revolution,Industry & Empire (B)
",WI22,137,"
89
","
68.2%
","
79.8%
","
6.29
","
B+ (3.36)
","
B (3.23)
"
"Chang, Edmond Yi-Teh","
MMW 14 - Revolution,Industry & Empire (A)
",FA21,344,"
252
","
58.3%
","
79.5%
","
6.40
","
B (3.25)
","
B (3.29)
"
"Adamiak, Patrick John","
MMW 14 - Revolution,Industry & Empire (A)
",S121,114,"
29
","
85.7%
","
100.0%
","
7.43
","
B+ (3.56)
","
B+ (3.65)
"
"Palhegyi, Joel David","
MMW 14 - Revolution,Industry & Empire (B)
",S121,116,"
34
","
81.8%
","
97.0%
","
8.26
","
A- (3.71)
","
B+ (3.57)
"
"Djordjevski, Josef","
MMW 14 - Revolution,Industry & Empire (C)
",S121,115,"
29
","
73.1%
","
96.2%
","
8.58
","
B+ (3.46)
","
B+ (3.32)
"
"Hertz, Deborah","
MMW 14 - Revolution,Industry & Empire (A)
",WI21,113,"
61
","
69.6%
","
87.5%
","
5.39
","
B+ (3.64)
","
B+ (3.57)
"
