Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Peterson, Johanna Lee","
MMW 122 - Exploring the Modern World (A)
",WI23,154,"
59
","
64.4%
","
87.9%
","
5.35
","
B+ (3.69)
","
B (3.28)
"
"Rahimi, Babak","
MMW 122 - Exploring the Modern World (B)
",WI23,219,"
93
","
55.2%
","
89.4%
","
6.68
","
B+ (3.56)
","
B+ (3.32)
"
"Rahimi, Babak","
MMW 122 - Exploring the Modern World (A)
",S222,108,"
17
","
75.0%
","
100.0%
","
9.25
","
B+ (3.56)
","
B (3.17)
"
"Patterson, Patrick H.","
MMW 122 - Exploring the Modern World (A)
",WI22,232,"
116
","
70.9%
","
95.4%
","
6.46
","
B+ (3.58)
","
B+ (3.39)
"
"Rahimi, Babak","
MMW 122 - Exploring the Modern World (B)
",WI22,161,"
67
","
51.6%
","
69.4%
","
6.31
","
B+ (3.46)
","
B+ (3.37)
"
"Herbst, Matthew","
MMW 122 - Exploring the Modern World (C)
",WI22,6,"
4
","
100.0%
","
100.0%
","
4.50
","
A (4.00)
","
N/A
"
"Rahimi, Babak","
MMW 122 - Exploring the Modern World (A)
",S221,88,"
14
","
78.6%
","
85.7%
","
9.21
","
B+ (3.43)
","
B- (2.71)
"
"Patterson, Patrick H.","
MMW 122 - Exploring the Modern World (A)
",WI21,202,"
82
","
76.9%
","
94.7%
","
7.20
","
A- (3.81)
","
B+ (3.67)
"
"Rahimi, Babak","
MMW 122 - Exploring the Modern World (B)
",WI21,200,"
106
","
73.1%
","
72.0%
","
8.63
","
B+ (3.53)
","
B+ (3.30)
"
"Rahimi, Babak","
MMW 122 - Exploring the Modern World (A)
",S220,110,"
24
","
52.6%
","
83.3%
","
10.00
","
B (3.25)
","
B+ (3.36)
"
"Palhegyi, Joel David","
MMW 122 - Exploring the Modern World (A)
",WI20,233,"
105
","
72.7%
","
91.8%
","
5.92
","
B (3.13)
","
B (3.15)
"
"Zhiri, Oumelbanine","
MMW 122 - Exploring the Modern World (B)
",WI20,150,"
72
","
55.1%
","
63.2%
","
6.11
","
B+ (3.38)
","
B+ (3.45)
"
"Herbst, Matthew","
MMW 122 - Exploring the Modern World (C)
",WI20,14,"
5
","
100.0%
","
100.0%
","
10.50
","
A (4.00)
","
N/A
"
"Peterson, Johanna Lee","
MMW 122 - Exploring the Modern World (A)
",S219,79,"
59
","
55.9%
","
81.0%
","
9.82
","
B (3.10)
","
B (3.01)
"
"Chang, Edmond Yi-Teh","
MMW 122 - Exploring the Modern World (A)
",WI19,281,"
176
","
48.1%
","
79.9%
","
6.95
","
B (3.13)
","
B- (2.83)
"
"Zhiri, Oumelbanine","
MMW 122 - Exploring the Modern World (B)
",WI19,152,"
99
","
29.9%
","
46.9%
","
5.45
","
B- (2.98)
","
B- (2.80)
"
"Tasyakan, Baris","
MMW 122 - Exploring the Modern World (A)
",S218,82,"
73
","
57.5%
","
87.7%
","
7.73
","
B- (2.88)
","
B- (2.81)
"
"Chang, Edmond Yi-Teh","
MMW 122 - Exploring the Modern World (A)
",WI18,223,"
173
","
50.0%
","
87.7%
","
6.22
","
B (3.10)
","
B- (2.97)
"
"Patterson, Patrick H.","
MMW 122 - Exploring the Modern World (B)
",WI18,136,"
98
","
63.4%
","
92.4%
","
9.37
","
B+ (3.33)
","
B (3.10)
"
"Stewart, Alexander B","
MMW 122 - Exploring the Modern World (A)
",S217,71,"
30
","
50.0%
","
72.0%
","
9.21
","
B- (2.75)
","
N/A
"
"Cassedy, Steven Dennis","
MMW 122 - Exploring the Modern World (A)
",WI17,157,"
64
","
66.7%
","
93.7%
","
5.82
","
B+ (3.32)
","
B (3.21)
"
"Patterson, Patrick H.","
MMW 122 - Exploring the Modern World (B)
",WI17,213,"
174
","
60.2%
","
92.4%
","
8.73
","
B+ (3.37)
","
B (3.29)
"
"Patterson, Patrick H.","
MMW 122 - Exploring the Modern World (A)
",S216,75,"
41
","
68.4%
","
94.7%
","
10.72
","
B (3.17)
","
B (3.02)
"
"Patterson, Patrick H.","
MMW 122 - Exploring the Modern World (A)
",WI16,127,"
110
","
65.7%
","
92.6%
","
7.59
","
B (3.23)
","
B (3.20)
"
"Chang, Edmond Yi-Teh","
MMW 122 - Exploring the Modern World (B)
",WI16,186,"
126
","
60.8%
","
90.8%
","
7.21
","
B (3.03)
","
B- (2.84)
"
"Bolar, Richard Allen","
MMW 122 - Exploring the Modern World (A)
",S215,52,"
8
","
50.0%
","
87.5%
","
8.00
","
B (3.00)
","
C+ (2.55)
"
"Patterson, Patrick H.","
MMW 122 - Exploring the Modern World (A)
",WI15,101,"
61
","
60.0%
","
86.7%
","
7.31
","
B+ (3.47)
","
B+ (3.39)
"
"Chang, Edmond Yi-Teh","
MMW 122 - Exploring the Modern World (B)
",WI15,199,"
109
","
79.2%
","
95.3%
","
7.11
","
B+ (3.30)
","
B (3.00)
"
