Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Warren, Scott","
POLI 138D - Spec Topic/Comparatve Politics (A)
",SP22,46,"
12
","
91.7%
","
100.0%
","
2.67
","
A- (3.91)
","
A- (3.78)
"
"Nichter, Simeon C","
POLI 138D - Spec Topic/Comparatve Politics (A)
",WI21,22,"
10
","
100.0%
","
100.0%
","
4.28
","
A- (3.89)
","
B+ (3.59)
"
"Deniz, Dilsa","
POLI 138D - Spec Topic/Comparatve Politics (A)
",FA20,30,"
18
","
82.4%
","
58.8%
","
3.79
","
A- (3.71)
","
A- (3.72)
"
"Timmins, Graham","
POLI 138D - Spec Topic/Comparatve Politics (A)
",SP20,41,"
18
","
86.7%
","
80.0%
","
5.00
","
A- (3.78)
","
A- (3.71)
"
"Nichter, Simeon C","
POLI 138D - Spec Topic/Comparatve Politics (B)
",SP20,46,"
16
","
100.0%
","
100.0%
","
5.38
","
A- (3.88)
","
B+ (3.69)
"
"Deniz, Dilsa","
POLI 138D - Spec Topic/Comparatve Politics (A)
",WI20,26,"
8
","
75.0%
","
87.5%
","
5.00
","
A- (3.75)
","
B+ (3.62)
"
"Nellis, Gareth Hb","
POLI 138D - Spec Topic/Comparatve Politics (A)
",FA18,21,"
9
","
85.7%
","
85.7%
","
4.25
","
B (3.25)
","
B+ (3.43)
"
"Saiegh, Sebastian","
POLI 138D - Spec Topic/Comparatve Politics (A)
",WI18,16,"
7
","
85.7%
","
100.0%
","
2.50
","
B+ (3.43)
","
N/A
"
"Gibson, Clark C","
POLI 138D - Spec Topic/Comparatve Politics (A)
",FA17,6,"
3
","
100.0%
","
100.0%
","
5.50
","
B+ (3.50)
","
N/A
"
"Fisk, David Lee","
POLI 138D - Spec Topic/Comparatve Politics (A)
",SP16,36,"
11
","
100.0%
","
100.0%
","
4.70
","
A- (3.70)
","
B+ (3.51)
"
"Saiegh, Sebastian","
POLI 138D - Spec Topic/Comparatve Politics (A)
",WI16,14,"
9
","
100.0%
","
100.0%
","
5.17
","
B+ (3.67)
","
N/A
"
"Nichter, Simeon C","
POLI 138D - Spec Topic/Comparatve Politics (A)
",SP15,42,"
21
","
90.0%
","
100.0%
","
6.60
","
A- (3.76)
","
B (3.26)
"
"Chandler, William M.","
POLI 138D - Spec Topic/Comparatve Politics (A)
",WI14,11,"
5
","
100.0%
","
100.0%
","
5.30
","
A- (3.80)
","
N/A
"
"Gibson, Clark C","
POLI 138D - Spec Topic/Comparatve Politics (B)
",FA13,23,"
6
","
100.0%
","
100.0%
","
8.10
","
B+ (3.40)
","
B+ (3.67)
"
"Strom, Kaare","
POLI 138D - Spec Topic/Comparatve Politics (A)
",WI13,51,"
22
","
90.0%
","
90.0%
","
5.66
","
B+ (3.55)
","
B+ (3.43)
"
"Ostwald, Kai","
POLI 138D - Spec Topic/Comparatve Politics (B)
",WI13,48,"
25
","
95.7%
","
95.7%
","
6.59
","
B+ (3.67)
","
B+ (3.48)
"
"Schuler, Paul J","
POLI 138D - Spec Topic/Comparatve Politics (B)
",WI13,48,"
18
","
100.0%
","
94.4%
","
5.61
","
A- (3.71)
","
B+ (3.48)
"
