Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Kletzer, Benjamin Nathan","
HIEA 131 - China/War & Revolution 1911-49 (A)
",SP23,46,"
17
","
94.1%
","
88.2%
","
4.03
","
B+ (3.69)
","
B+ (3.48)
"
"Chan, Thomas Arthur Kwok Wah","
HIEA 131 - China/War & Revolution 1911-49 (A)
",S122,28,"
12
","
91.7%
","
91.7%
","
5.50
","
A- (3.83)
","
A- (3.90)
"
"Kletzer, Benjamin Nathan","
HIEA 131 - China/War & Revolution 1911-49 (A)
",WI22,46,"
17
","
94.1%
","
94.1%
","
5.21
","
A- (3.81)
","
B (3.13)
"
"Chan, Thomas Arthur Kwok Wah","
HIEA 131 - China/War & Revolution 1911-49 (A)
",S121,25,"
15
","
100.0%
","
100.0%
","
5.97
","
A- (3.93)
","
A- (3.84)
"
"Muscolino, Micah S","
HIEA 131 - China/War & Revolution 1911-49 (A)
",SP20,23,"
11
","
90.9%
","
90.9%
","
6.68
","
A- (3.75)
","
A- (3.81)
"
"Jiao, Yupeng","
HIEA 131 - China/War & Revolution 1911-49 (A)
",S119,29,"
12
","
100.0%
","
100.0%
","
5.41
","
B (3.13)
","
B+ (3.56)
"
"Merrill O'Keefe, Amy Roxanne","
HIEA 131 - China/War & Revolution 1911-49 (A)
",FA17,45,"
39
","
84.6%
","
86.8%
","
5.83
","
B (3.18)
","
B (3.27)
"
"O'Keefe, Amy Merrill","
HIEA 131 - China/War & Revolution 1911-49 (A)
",S117,24,"
21
","
90.5%
","
95.2%
","
7.20
","
B+ (3.67)
","
A- (3.71)
"
"O'Keefe, Amy Merrill","
HIEA 131 - China/War & Revolution 1911-49 (A)
",S115,23,"
9
","
100.0%
","
88.9%
","
8.94
","
B+ (3.38)
","
B- (2.94)
"
"O'Keefe, Amy Merrill","
HIEA 131 - China/War & Revolution 1911-49 (A)
",S114,13,"
11
","
100.0%
","
100.0%
","
5.59
","
A- (3.70)
","
N/A
"
"Baum, Emily L","
HIEA 131 - China/War & Revolution 1911-49 (A)
",SP13,51,"
19
","
88.2%
","
94.1%
","
4.85
","
B (3.21)
","
B+ (3.30)
"
"Murray, Jeremy Andrew              ","
HIEA 131 - China/War & Revolution 1911-49 (A)
",FA10,80,"
37
","
100.0%
","
91.9%
","
7.31
","
B+ (3.50)
","
B (3.02)
"
"Pickowicz, Paul G.                 ","
HIEA 131 - China/War & Revolution 1911-49 (A)
",SU10,36,"
19
","
94.7%
","
100.0%
","
7.87
","
B (3.25)
","
N/A
"
"Esherick, Joseph W                 ","
HIEA 131 - China/War & Revolution 1911-49 (A)
",FA09,76,"
61
","
93.3%
","
95.0%
","
5.42
","
B+ (3.50)
","
B+ (3.35)
"
"Pickowicz, Paul G.                 ","
HIEA 131 - China/War & Revolution 1911-49 (A)
",SU09,42,"
12
","
100.0%
","
100.0%
","
7.00
","
A- (3.80)
","
N/A
"
"Esherick, Joseph W                 ","
HIEA 131 - China/War & Revolution 1911-49 (A)
",FA08,106,"
52
","
92.0%
","
96.2%
","
5.19
","
B+ (3.45)
","
B (3.02)
"
"Pickowicz, Paul G.                 ","
HIEA 131 - China/War & Revolution 1911-49 (A)
",SU08,58,"
52
","
96.2%
","
96.2%
","
7.27
","
B+ (3.55)
","
N/A
"
"Brown, Jeremy                 ","
HIEA 131 - China/War & Revolution 1911-49 (A)
",FA07,51,"
47
","
97.9%
","
97.9%
","
5.15
","
B+ (3.55)
","
B (3.15)
"
"Pickowicz, Paul G.            ","
HIEA 131 - China/War & Revolution 1911-49 (A)
",SU07,30,"
28
","
100.0%
","
100.0%
","
6.36
","
B+ (3.58)
","
N/A
"
