Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Siciliano, Michael Louis","
SOCI 120T - Spec Top/Cult,Lang&Soc Interac (A)
",SP23,14,"
8
","
100.0%
","
87.5%
","
4.25
","
A- (3.86)
","
N/A
"
"Lewis, Kevin Michael","
SOCI 120T - Spec Top/Cult,Lang&Soc Interac (A)
",WI23,56,"
40
","
97.4%
","
97.4%
","
3.01
","
B+ (3.64)
","
A- (3.71)
"
"Skrentny, John David","
SOCI 120T - Spec Top/Cult,Lang&Soc Interac (B)
",WI23,14,"
8
","
100.0%
","
100.0%
","
5.75
","
A (4.00)
","
N/A
"
"Tirshfield, Jeffrey T","
SOCI 120T - Spec Top/Cult,Lang&Soc Interac (B)
",FA22,26,"
9
","
87.5%
","
100.0%
","
3.75
","
B (3.25)
","
B- (2.95)
"
"Tirshfield, Jeffrey T","
SOCI 120T - Spec Top/Cult,Lang&Soc Interac (A)
",SP22,36,"
13
","
76.9%
","
84.6%
","
5.27
","
B+ (3.33)
","
C+ (2.69)
"
"Estefan, Michel","
SOCI 120T - Spec Top/Cult,Lang&Soc Interac (A)
",SP21,41,"
35
","
97.1%
","
97.1%
","
5.13
","
B+ (3.38)
","
B (3.14)
"
"Pardo Guerra, Juan Pablo","
SOCI 120T - Spec Top/Cult,Lang&Soc Interac (A)
",WI20,20,"
9
","
87.5%
","
87.5%
","
2.00
","
B+ (3.63)
","
A (4.00)
"
"Pardo Guerra, Juan Pablo","
SOCI 120T - Spec Top/Cult,Lang&Soc Interac (A)
",SP19,52,"
16
","
93.3%
","
92.9%
","
4.37
","
A- (3.80)
","
B+ (3.60)
"
"Tirshfield, Jeffrey T","
SOCI 120T - Spec Top/Cult,Lang&Soc Interac (A)
",SP18,15,"
5
","
100.0%
","
100.0%
","
4.90
","
A- (3.75)
","
N/A
"
"Lampland, Martha","
SOCI 120T - Spec Top/Cult,Lang&Soc Interac (A)
",FA17,10,"
5
","
100.0%
","
100.0%
","
8.50
","
A- (3.75)
","
N/A
"
"Thorpe, Charles Robert","
SOCI 120T - Spec Top/Cult,Lang&Soc Interac (A)
",WI17,9,"
3
","
100.0%
","
100.0%
","
1.50
","
A (4.00)
","
N/A
"
"Feldman, Heidi C","
SOCI 120T - Spec Top/Cult,Lang&Soc Interac (A)
",FA14,16,"
5
","
60.0%
","
100.0%
","
3.30
","
B+ (3.40)
","
N/A
"
"Dauber Griffin, Andrea Ste","
SOCI 120T - Spec Top/Cult,Lang&Soc Interac (A)
",WI14,47,"
24
","
100.0%
","
95.8%
","
4.75
","
B+ (3.36)
","
B (3.06)
"
"Feldman, Heidi C","
SOCI 120T - Spec Top/Cult,Lang&Soc Interac (A)
",FA13,17,"
7
","
100.0%
","
100.0%
","
5.93
","
B (3.29)
","
N/A
"
"Turner, Christena L.","
SOCI 120T - Spec Top/Cult,Lang&Soc Interac (A)
",SP13,70,"
23
","
95.7%
","
87.0%
","
4.41
","
A- (3.76)
","
B+ (3.33)
"
"Vigorito, Anthony John","
SOCI 120T - Spec Top/Cult,Lang&Soc Interac (B)
",SP13,127,"
40
","
97.4%
","
97.4%
","
5.74
","
B+ (3.55)
","
B+ (3.38)
"
"Feldman, Heidi C","
SOCI 120T - Spec Top/Cult,Lang&Soc Interac (A)
",FA12,32,"
14
","
76.9%
","
76.9%
","
4.81
","
B+ (3.33)
","
B (3.10)
"
"Kidder, Jeffrey Lowell             ","
SOCI 120T - Spec Top/Cult,Lang&Soc Interac (A)
",SP09,19,"
13
","
81.8%
","
100.0%
","
3.42
","
A- (3.92)
","
N/A
"
"Binder, Amy","
SOCI 120T - Spec Top/Cult,Lang&Soc Interac (A)
",WI09,13,"
12
","
100.0%
","
100.0%
","
7.00
","
B+ (3.40)
","
N/A
"
"Markovitz, Jonathan Paul           ","
SOCI 120T - Spec Top/Cult,Lang&Soc Interac (A)
",SU08,20,"
14
","
100.0%
","
100.0%
","
5.07
","
B+ (3.33)
","
N/A
"
