Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Vandevelde, Kenneth Joseph","
HIUS 144 - Topics in U.S. History (A)
",SP23,63,"
20
","
95.0%
","
94.7%
","
2.90
","
B+ (3.65)
","
A- (3.74)
"
"Klann, Mary Cameron","
HIUS 144 - Topics in U.S. History (A)
",WI23,58,"
25
","
90.9%
","
100.0%
","
3.46
","
A- (3.96)
","
A- (3.86)
"
"Bermudez, Rosie Cano","
HIUS 144 - Topics in U.S. History (B)
",WI23,26,"
8
","
100.0%
","
100.0%
","
5.50
","
B (3.25)
","
A- (3.71)
"
"Klann, Mary Cameron","
HIUS 144 - Topics in U.S. History (A)
",SP22,50,"
23
","
100.0%
","
100.0%
","
3.59
","
A (4.00)
","
A- (3.84)
"
"Vandevelde, Kenneth Joseph","
HIUS 144 - Topics in U.S. History (B)
",SP22,61,"
22
","
100.0%
","
100.0%
","
2.86
","
A- (3.90)
","
A- (3.72)
"
"Bermudez, Rosie Cano","
HIUS 144 - Topics in U.S. History (C)
",SP22,28,"
6
","
100.0%
","
100.0%
","
3.17
","
B+ (3.67)
","
B- (2.96)
"
"Bermudez, Rosie Cano","
HIUS 144 - Topics in U.S. History (A)
",WI22,15,"
7
","
100.0%
","
100.0%
","
4.79
","
A- (3.71)
","
N/A
"
"Hartung, Felicitas","
HIUS 144 - Topics in U.S. History (B)
",WI22,28,"
11
","
81.8%
","
81.8%
","
6.32
","
B+ (3.60)
","
A- (3.74)
"
"Vandevelde, Kenneth Joseph","
HIUS 144 - Topics in U.S. History (A)
",SP21,59,"
24
","
100.0%
","
100.0%
","
3.20
","
A- (3.86)
","
A- (3.81)
"
"Klann, Mary Cameron","
HIUS 144 - Topics in U.S. History (B)
",SP21,49,"
18
","
100.0%
","
100.0%
","
4.72
","
A (4.00)
","
A- (3.92)
"
"Klann, Mary Cameron","
HIUS 144 - Topics in U.S. History (A)
",WI21,33,"
8
","
100.0%
","
100.0%
","
4.50
","
A- (3.88)
","
A- (3.92)
"
"Klann, Mary Cameron","
HIUS 144 - Topics in U.S. History (A)
",FA20,54,"
28
","
96.3%
","
96.2%
","
5.02
","
A- (3.89)
","
A- (3.90)
"
"Odom, Mychal Matsemelaali","
HIUS 144 - Topics in U.S. History (A)
",WI20,28,"
4
","
75.0%
","
50.0%
","
2.00
","
B+ (3.67)
","
B+ (3.63)
"
"Klann, Mary Cameron","
HIUS 144 - Topics in U.S. History (A)
",FA19,13,"
9
","
100.0%
","
100.0%
","
4.50
","
B+ (3.67)
","
N/A
"
"Alvarez, Luis A","
HIUS 144 - Topics in U.S. History (A)
",SP18,34,"
7
","
71.4%
","
83.3%
","
7.07
","
A (4.00)
","
A- (3.80)
"
"Sine, Elizabeth E","
HIUS 144 - Topics in U.S. History (A)
",FA15,14,"
11
","
100.0%
","
100.0%
","
9.05
","
B+ (3.43)
","
N/A
"
"Plant, Rebecca Jo","
HIUS 144 - Topics in U.S. History (A)
",FA14,65,"
24
","
100.0%
","
100.0%
","
5.75
","
A- (3.74)
","
B+ (3.63)
"
"Parrish, Michael E.","
HIUS 144 - Topics in U.S. History (A)
",S213,12,"
4
","
100.0%
","
75.0%
","
5.50
","
B+ (3.50)
","
N/A
"
"Parrish, Michael E.                ","
HIUS 144 - Topics in U.S. History         (A)
",SU10,17,"
8
","
87.5%
","
100.0%
","
6.25
","
B+ (3.67)
","
N/A
"
