Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Snaith, Yolande","
TDPF 161 - Studies/Perform-Winter Product (B)
",WI22,6,"
4
","
100.0%
","
100.0%
","
2.50
","
A (4.00)
","
N/A
"
"Huerta, Patricia Isabel","
TDPF 161 - Studies/Perform-Winter Product (A)
",FA21,10,"
4
","
75.0%
","
100.0%
","
4.00
","
A (4.00)
","
N/A
"
"Chaleff, Rebecca","
TDPF 161 - Studies/Perform-Winter Product (A)
",WI21,7,"
4
","
100.0%
","
100.0%
","
2.00
","
A (4.00)
","
N/A
"
"Clancy, Liam","
TDPF 161 - Studies/Perform-Winter Product (A)
",WI20,7,"
3
","
100.0%
","
100.0%
","
2.50
","
A (4.00)
","
N/A
"
"Geiger, Eric","
TDPF 161 - Studies/Perform-Winter Product (A)
",WI19,14,"
4
","
100.0%
","
100.0%
","
2.50
","
A (4.00)
","
N/A
"
"Smith, Alison D","
TDPF 161 - Studies/Perform-Winter Product (A)
",WI18,23,"
6
","
100.0%
","
80.0%
","
0.90
","
A (4.00)
","
A (4.00)
"
"Snaith, Yolande","
TDPF 161 - Studies/Perform-Winter Product (A)
",WI18,23,"
6
","
100.0%
","
80.0%
","
0.90
","
A (4.00)
","
A (4.00)
"
"Rincon, Patricia A.","
TDPF 161 - Studies/Perform-Winter Product (A)
",WI17,16,"
5
","
100.0%
","
100.0%
","
1.50
","
A (4.00)
","
N/A
"
"Geiger, Eric","
TDPF 161 - Studies/Perform-Winter Product (A)
",WI16,17,"
5
","
100.0%
","
100.0%
","
3.30
","
A (4.00)
","
N/A
"
"Rincon, Patricia A.","
TDPF 161 - Studies/Perform-Winter Product (A)
",WI15,14,"
10
","
100.0%
","
100.0%
","
4.90
","
A (4.00)
","
N/A
"
"Rincon, Patricia A.","
TDPF 161 - Studies/Perform-Winter Product (A)
",WI14,23,"
8
","
100.0%
","
100.0%
","
5.64
","
A (4.00)
","
A (4.00)
"
"Snaith, Yolande","
TDPF 161 - Studies/Perform-Winter Product (A)
",WI13,13,"
5
","
100.0%
","
80.0%
","
1.50
","
A (4.00)
","
N/A
"
"Rincon, Patricia A.                ","
TDPF 161 - Studies/Perform-Winter Product (A)
",WI10,36,"
9
","
100.0%
","
100.0%
","
1.83
","
A (4.00)
","
A (4.00)
"
"Geiger, Eric","
TDPF 161 - Studies/Perform-Winter Product (A)
",WI09,43,"
28
","
100.0%
","
100.0%
","
3.76
","
A- (3.96)
","
A (4.00)
"
