Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Fenning, David","
NANO 111 - Characterization/NanoEng Systm (A)
",FA22,51,"
24
","
65.2%
","
56.5%
","
8.07
","
B (3.04)
","
B (3.15)
"
"Vecchio, Kenneth S","
NANO 111 - Characterization/NanoEng Systm (A)
",WI22,27,"
14
","
92.9%
","
92.3%
","
7.36
","
B+ (3.36)
","
B (3.06)
"
"Fenning, David","
NANO 111 - Characterization/NanoEng Systm (A)
",FA21,31,"
19
","
83.3%
","
100.0%
","
5.94
","
B (3.22)
","
B (3.23)
"
"Vecchio, Kenneth S","
NANO 111 - Characterization/NanoEng Systm (A)
",WI21,37,"
24
","
72.7%
","
63.6%
","
6.93
","
B (3.10)
","
B+ (3.44)
"
"Vecchio, Kenneth S","
NANO 111 - Characterization/NanoEng Systm (A)
",WI20,56,"
24
","
68.2%
","
54.5%
","
6.59
","
B+ (3.64)
","
B+ (3.52)
"
"Vecchio, Kenneth S","
NANO 111 - Characterization/NanoEng Systm (A)
",WI19,63,"
18
","
72.2%
","
55.6%
","
4.39
","
B (3.17)
","
B (3.12)
"
"Fenning, David","
NANO 111 - Characterization/NanoEng Systm (B)
",WI18,47,"
19
","
77.8%
","
77.8%
","
6.82
","
B (3.06)
","
B (3.13)
"
"Fenning, David","
NANO 111 - Characterization/NanoEng Systm (A)
",WI17,66,"
54
","
70.4%
","
66.7%
","
6.19
","
B (3.17)
","
B (3.03)
"
"Meng, Y.Shirley","
NANO 111 - Characterization/NanoEng Systm (A)
",WI16,90,"
61
","
88.3%
","
78.3%
","
4.78
","
B+ (3.49)
","
B+ (3.48)
"
"Meng, Y.Shirley","
NANO 111 - Characterization/NanoEng Systm (A)
",WI15,97,"
33
","
43.3%
","
33.3%
","
4.00
","
B+ (3.36)
","
B+ (3.63)
"
"Meng, Y.Shirley","
NANO 111 - Characterization/NanoEng Systm (A)
",WI14,99,"
29
","
78.6%
","
82.1%
","
4.94
","
B (3.30)
","
B+ (3.55)
"
"Meng, Y.Shirley","
NANO 111 - Characterization/NanoEng Systm (A)
",WI13,26,"
9
","
66.7%
","
55.6%
","
3.83
","
B+ (3.67)
","
A- (3.83)
"
