Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Ohm, Ko Woon","
MATH 20C - Calculus&Analyt Geom/Sci&Engnr (B)
",SP23,253,"
95
","
91.3%
","
92.3%
","
6.65
","
B (3.29)
","
C+ (2.69)
"
"Tran, Khoa Dang","
MATH 20C - Calculus&Analyt Geom/Sci&Engnr (C)
",SP23,106,"
79
","
92.4%
","
86.1%
","
7.19
","
B+ (3.36)
","
B- (2.99)
"
"Bach, Quang Tran","
MATH 20C - Calculus&Analyt Geom/Sci&Engnr (D)
",SP23,103,"
54
","
98.0%
","
98.0%
","
5.52
","
B+ (3.65)
","
B- (2.99)
"
"Mohammadi, Amir","
MATH 20C - Calculus&Analyt Geom/Sci&Engnr (A)
",WI23,395,"
178
","
93.6%
","
91.9%
","
6.40
","
B+ (3.49)
","
B (3.07)
"
"Bach, Quang Tran","
MATH 20C - Calculus&Analyt Geom/Sci&Engnr (B)
",WI23,188,"
89
","
95.4%
","
95.4%
","
6.06
","
B+ (3.66)
","
B+ (3.31)
"
"Nag, Panchali","
MATH 20C - Calculus&Analyt Geom/Sci&Engnr (C)
",WI23,193,"
90
","
86.5%
","
37.9%
","
7.24
","
B+ (3.46)
","
B (3.07)
"
"Ohm, Ko Woon","
MATH 20C - Calculus&Analyt Geom/Sci&Engnr (A)
",FA22,531,"
255
","
96.7%
","
96.3%
","
6.26
","
B+ (3.68)
","
B+ (3.36)
"
"Zhang, Ming","
MATH 20C - Calculus&Analyt Geom/Sci&Engnr (B)
",FA22,179,"
79
","
97.5%
","
97.4%
","
6.96
","
B+ (3.59)
","
B (3.13)
"
"Zhang, Ming","
MATH 20C - Calculus&Analyt Geom/Sci&Engnr (D)
",FA22,187,"
91
","
98.9%
","
94.3%
","
6.96
","
B+ (3.64)
","
B+ (3.35)
"
"Nag, Panchali","
MATH 20C - Calculus&Analyt Geom/Sci&Engnr (E)
",FA22,83,"
37
","
97.3%
","
78.4%
","
5.61
","
B+ (3.56)
","
B (3.16)
"
"Mohammadi, Amir","
MATH 20C - Calculus&Analyt Geom/Sci&Engnr (A)
",S222,119,"
28
","
96.3%
","
96.3%
","
6.50
","
B+ (3.56)
","
C+ (2.68)
"
"Hammock, Frances H","
MATH 20C - Calculus&Analyt Geom/Sci&Engnr (B)
",S222,137,"
33
","
87.5%
","
100.0%
","
9.29
","
B (3.12)
","
B- (2.79)
"
"Briones, Jor-el Thomas Caparas","
MATH 20C - Calculus&Analyt Geom/Sci&Engnr (A)
",S122,96,"
65
","
98.4%
","
100.0%
","
7.16
","
A- (3.81)
","
A- (3.91)
"
"Bach, Quang Tran","
MATH 20C - Calculus&Analyt Geom/Sci&Engnr (B)
",S122,29,"
4
","
50.0%
","
100.0%
","
9.00
","
B+ (3.50)
","
C (2.28)
"
"Hammock, Frances H","
MATH 20C - Calculus&Analyt Geom/Sci&Engnr (A)
",SP22,141,"
56
","
92.9%
","
91.1%
","
6.50
","
B+ (3.42)
","
C+ (2.49)
"
"Lee, Kisun","
MATH 20C - Calculus&Analyt Geom/Sci&Engnr (B)
",SP22,194,"
93
","
96.7%
","
93.3%
","
6.57
","
B+ (3.51)
","
B (3.27)
"
"Lim, Seonhee","
MATH 20C - Calculus&Analyt Geom/Sci&Engnr (C)
",SP22,177,"
76
","
69.7%
","
52.6%
","
7.18
","
B (3.15)
","
C+ (2.56)
"
"Jin, Muzhi","
MATH 20C - Calculus&Analyt Geom/Sci&Engnr (D)
",SP22,213,"
90
","
94.2%
","
90.7%
","
6.50
","
A- (3.72)
","
B+ (3.41)
"
"Zhang, Ming","
MATH 20C - Calculus&Analyt Geom/Sci&Engnr (A)
",WI22,196,"
158
","
93.7%
","
94.3%
","
6.41
","
B+ (3.51)
","
B (3.20)
"
"Salehi Golsefidy, Alireza","
MATH 20C - Calculus&Analyt Geom/Sci&Engnr (B)
",WI22,539,"
410
","
94.8%
","
97.5%
","
6.54
","
B+ (3.58)
","
B (3.29)
"
"Jin, Muzhi","
MATH 20C - Calculus&Analyt Geom/Sci&Engnr (C)
",WI22,224,"
170
","
88.2%
","
79.3%
","
7.11
","
B+ (3.52)
","
B+ (3.30)
"
